"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"150/3750"	"356/12202"	2.59901067210138e-06	0.000262500077882239	0.000172355444570934	"24/37/142/592/630/742/2443/2526/2984/2995/3029/4603/4878/4968/5464/5835/5986/6248/6335/6383/6523/6652/6678/6764/7335/7381/7817/7818/7870/7871/7896/7944/7954/8068/8094/8455/8484/8652/8993/9597/9966/11022/11050/11421/12211/12453/12496/12625/12727/12851/12991/13159/13219/13280/13473/13716/13737/14429/14461/14502/14713/15023/15078/15525/15599/15741/15860/15980/16097/16327/16629/16719/16952/17189/17463/17777/17837/18751/18758/18921/18922/19245/19376/19396/19405/19545/19761/19884/19971/20103/20372/20543/20605/20610/20666/20941/20942/21103/21225/21717/21795/21892/22177/22493/22677/22678/22780/23551/23598/23644/24182/24218/24220/24258/24486/24672/24864/24865/24965/25052/25351/25634/25647/25881/26435/26897/26903/26916/26985/27214/27334/27365/27402/27489/27543/27760/27905/28269/28422/28555/28570/28653/29074/29985/30426/30495/30638/30867/32034/32414"	150
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"120/3750"	"288/12202"	4.62481003038088e-05	0.00233552906534234	0.00153348964165261	"1570/1626/1927/2448/2652/3254/3540/3858/3940/4208/4322/4519/4734/4737/5635/5796/5882/6295/6451/6764/6937/6984/7791/8097/8429/8565/8674/8817/9097/9113/11389/11525/11873/11920/11987/12033/12056/12061/12069/12235/12347/12706/12817/13037/13150/13898/14398/14493/15094/15609/15745/15974/16229/16391/16670/16733/16893/17140/17852/17862/18197/18766/18819/19362/19404/19588/19953/20446/20563/21026/21043/21414/21695/21795/21808/21816/22062/22233/22234/22364/22372/22560/23009/23157/23192/23369/23473/23774/23842/24210/24429/24437/24488/24615/24659/24864/24950/25061/25295/25482/25687/25813/26726/26917/27137/27519/28037/28119/28256/28578/28725/28919/29017/29582/30337/30702/31236/31663/31746/33337"	120
"GO:163"	"GO:163"	"DDX18"	"121/3750"	"296/12202"	0.000115648661522188	0.00328881324216011	0.00215940838203321	"763/831/1531/1562/1570/1725/3156/3159/3209/3780/3961/4279/4685/4898/5061/5075/5544/5676/5990/6042/6215/6248/6383/6547/6652/6659/6709/6939/7071/7423/7528/7614/8262/8455/8664/9084/9445/9579/9833/9989/11525/11778/12295/12547/12744/12975/14170/14316/14945/15703/15890/15963/16000/16229/16439/16752/16841/17060/17303/17577/17593/17631/17664/17707/17810/17826/18166/18345/18400/18433/18789/18979/19208/19469/19884/20308/20405/20602/21008/21111/21282/21677/21749/21752/21980/22114/22474/22614/22780/22802/23346/23385/23889/23960/24270/24277/24379/24769/24961/24979/25219/25321/25695/26156/26710/27365/28207/28414/28825/29391/29400/29476/30505/30605/30681/31617/31631/31889/32007/32117/33326"	121
"GO:513"	"GO:513"	"TEAD4_SKNSH_HG19"	"116/3750"	"284/12202"	0.000164832185878771	0.00328881324216011	0.00215940838203321	"66/592/697/752/849/898/967/1481/1589/1663/1722/2134/2264/2298/2386/2652/2725/2831/2835/3043/3668/3756/4183/4255/4277/4488/4818/4871/5010/5159/5177/5882/6120/6133/6531/6930/7066/7085/7092/7706/8067/8880/9228/9368/9703/9834/10147/10689/11121/11289/11578/11663/11725/13162/13324/13425/13590/13814/14358/14468/14501/14670/15117/15166/15954/16327/16558/16656/16893/17095/17379/17400/17655/17671/18186/18890/19277/19278/19290/19404/19521/19805/19953/20528/20576/20903/21063/22322/22372/22375/23324/23335/23352/23547/24218/24429/24689/24954/25732/25760/25818/26583/27344/27651/27698/27913/28422/28511/29039/29599/30122/30155/30337/30717/32221/33337"	116
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"126/3750"	"313/12202"	0.000184948821216387	0.00328881324216011	0.00215940838203321	"1529/1570/1654/2117/2538/3322/3755/3780/3913/4208/4491/5061/5063/5145/5177/5230/6235/6331/7027/7232/7273/7510/7803/8268/8568/8888/9113/9283/10066/10198/10334/10399/10896/11050/11778/12066/12205/12221/12625/12852/12853/12977/12988/13162/13250/13394/13412/13425/13736/13809/13842/13913/14183/14210/14433/14810/15223/16164/16169/16193/16375/16840/16841/17068/17089/18466/18651/18937/18946/18947/18994/19184/19245/19341/19814/20197/20293/20294/20363/20500/20833/20859/21353/21547/21652/21695/21720/21915/22057/22163/22510/23140/23157/23197/23245/23255/23632/23813/24011/24225/24381/24471/24589/24628/25233/25372/25451/25452/25557/25568/26107/26286/26869/26897/27126/27213/27564/27976/28119/28555/28715/28943/29266/29625/30620/30988"	126
"GO:400"	"GO:400"	"RELA_GM12878_HG19"	"169/3750"	"437/12202"	0.000195375044088719	0.00328881324216011	0.00215940838203321	"961/1336/1497/1570/1616/2120/2264/2419/2448/2686/2835/2903/3593/3702/3780/3831/3940/4183/4329/4435/4537/4639/4674/5177/5348/5420/5923/6160/6172/6388/6517/6523/6562/6568/6624/6709/6764/6875/6891/6983/7088/7386/7423/7491/7522/7523/7528/7802/8183/8633/8658/8664/9738/9940/10121/10318/10498/10596/10702/11003/11119/11121/11576/11578/11920/12452/12602/12822/13229/13324/13326/13730/13993/14170/14336/14347/14383/14420/14680/14694/14966/14976/15085/15347/15359/15541/15684/15722/15820/15888/15899/15937/16283/16371/16381/16521/16577/16582/16607/16768/16893/17078/17152/17400/17455/17852/17862/19029/19152/19612/19764/19856/19938/19971/20372/20499/20733/20757/21247/21339/21565/21569/21733/21800/21974/22363/22788/22789/23212/23313/23324/23437/23694/23842/23889/23987/24251/24379/24760/24858/25155/25295/25403/25433/25575/26258/26570/26692/26709/26710/26978/27235/28003/28543/29476/29664/30037/30076/30111/30241/30324/30577/30681/31484/31764/32117/32221/33326/33337"	169
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"182/3750"	"478/12202"	0.000289839624214433	0.00418197172080825	0.00274584907150516	"37/214/419/667/742/808/852/875/1223/1514/1515/2134/2333/2348/2649/3322/3472/3756/4214/5431/5600/5774/5915/5990/6160/6437/6464/6673/6701/6764/6855/6939/7384/7638/7718/7785/7817/7818/8090/8153/8188/8352/8511/9241/9703/9818/9976/10302/10332/10694/10767/10811/10893/11292/11391/12033/12061/12869/13219/13259/13263/13324/13480/13697/13698/13730/13809/13814/13961/13993/14008/14145/14210/14383/14481/14694/14988/15085/15107/15599/15807/16215/16391/16430/16439/17189/17594/17649/17713/17851/17897/18286/18766/18815/18937/19080/19111/19208/19273/19376/19751/19786/19811/19814/19867/19868/20095/20293/20401/20497/20576/20819/21063/21353/21552/21667/21816/21915/22097/22231/22232/22233/22493/22667/22668/22673/22868/23304/23534/23632/23950/23983/24181/24182/24270/24511/24598/24672/24689/24700/24769/24814/25052/25222/25225/25408/25454/25482/26156/26332/26414/26527/26807/27151/27348/27349/27404/27436/27698/27699/27794/27976/28010/28023/28335/28555/28777/29012/29030/29074/29489/29582/29625/29712/30008/30342/30607/30638/30681/30929/31080/33326"	182
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"145/3750"	"372/12202"	0.000362020975219749	0.00431556678711593	0.00283356651994063	"214/797/1570/1663/1722/2040/2041/2298/2444/2563/3216/3709/3940/3951/4047/4049/4279/4377/4537/4748/4749/4848/5167/5177/5676/5762/5821/5885/5887/5964/5986/6014/6120/6596/6624/6704/6764/6841/7048/7551/7821/8068/8173/8240/8484/8599/9004/9005/9097/9368/9524/9769/9998/10385/10484/10844/11309/11443/11525/11534/11578/11585/11625/11663/11891/12161/12290/12547/12823/12851/12909/13723/13732/14358/14398/14429/15025/15525/15604/15829/15954/15965/16327/16656/16719/16893/17189/17360/17400/17837/17843/18597/18937/19053/19080/19612/19718/19751/19761/19888/20103/20687/20775/20941/20942/21225/21752/21809/22177/22538/22735/23170/23324/23419/23437/23598/23889/23960/23997/24076/24169/24471/24652/24865/24979/25052/25431/25570/26018/26233/26414/26903/26965/27126/27262/27353/27697/28037/29012/29568/30337/30426/30681/30979/31233"	145
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"105/3750"	"258/12202"	0.000384555456277658	0.00431556678711593	0.00283356651994063	"214/592/898/1395/1589/1616/2200/2331/2386/2831/3043/3216/3714/3750/3756/4123/4255/4488/4512/4818/5167/5208/5267/5796/5882/5934/6120/6707/7085/7674/7718/7942/8664/9060/9368/9834/10689/11289/11307/11578/12205/13034/13162/13324/13425/13814/14008/14169/14358/14670/14810/15023/15080/15117/15954/16327/16558/16656/16767/16893/17400/17655/17862/18242/18890/19277/19376/19404/19884/20005/20528/21063/21414/21677/21798/21800/22057/22372/22375/23324/23352/23366/23437/24240/24284/24429/24689/25732/25766/25818/26463/26530/27365/27651/27698/27699/27963/28422/28578/28674/28777/30155/30681/30979/31668"	105
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"87/3750"	"214/12202"	0.00120887467980025	0.011358899942526	0.00745816254694256	"153/435/1458/2412/2867/4121/4435/5635/6222/6224/6346/6432/6433/6673/6729/6747/6846/7264/8101/8105/8429/8785/8998/9258/9834/9890/10702/10998/11019/11525/11824/11979/12061/12391/12453/12916/13464/14210/14284/14476/14477/14761/15085/15094/15820/16297/16332/16752/16803/16867/16893/17592/17593/17826/18337/18347/18485/19029/20182/20372/20742/21671/21912/21974/22342/22409/22868/24328/24865/26018/26219/26519/26520/27642/28010/28256/28511/28704/28715/29664/29984/30169/30324/30500/30869/31764/32007"	87
