"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"133/2531"	"466/12202"	2.79508147654905e-05	0.00282303229131454	0.0022654870915187	"403/551/742/964/1498/1633/2993/3168/3525/3781/4200/4385/4679/4816/4951/4999/5009/5230/5481/5860/6086/6256/6276/6282/7068/7173/8131/8307/8556/9588/9755/10059/10423/10709/11218/11221/11289/11583/11840/11843/11846/12100/12353/12491/12630/12754/13245/13533/13894/13958/13996/14183/14365/14395/14519/15065/15068/15142/15354/15668/15833/16439/16651/16800/17315/17407/17843/18166/18759/18798/18913/18951/18979/19109/19206/19547/19617/19787/20224/20841/20857/21105/21284/21538/22280/22284/22382/22478/22516/22527/22667/22668/22780/22781/23949/24030/24470/24598/24747/24763/25428/25499/25592/25647/25676/25765/25777/26242/26386/26508/26510/26661/26709/26805/27001/27334/27809/28229/28497/28575/28786/28943/29186/29391/29417/29623/29901/30870/30904/31219/31382/31410/31612"	133
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"100/2531"	"356/12202"	0.000494139819948139	0.024954060907381	0.020025666387372	"37/406/591/592/630/742/1509/1628/2177/2597/2696/2875/2995/3029/3604/4742/5095/5263/6114/6337/6652/7276/7796/7870/7871/7896/7955/8094/8455/8630/8652/9117/9597/9755/9966/11421/11583/12851/14461/14631/14713/14802/14984/15599/15714/15737/16055/16536/16629/16720/16756/17098/17189/17266/17318/17837/18758/19245/19376/19545/19965/20103/20372/20543/20603/20607/21718/21795/22280/22493/22677/22780/22781/24864/25052/25218/25307/25638/25647/25881/26288/26916/26985/27334/27402/27543/27973/28120/28555/28573/28653/29250/29251/30230/30426/30618/30638/32034/32414/32568"	100
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"131/2531"	"495/12202"	0.00107234295303034	0.0361022127520216	0.028972072766083	"403/731/792/964/1218/1497/1498/1514/1515/1616/2134/3122/3969/4443/4683/4710/5216/5420/5600/5872/6114/6230/6231/6891/7370/7380/7386/7523/7655/7848/7870/8174/9704/10121/10223/10596/11017/11292/11349/11431/11920/12743/12754/12776/12851/12988/14183/14191/14976/15085/15354/15851/15959/16756/16867/17061/17786/17827/18602/18931/18946/18947/19376/19521/19856/19885/19934/20107/20360/20372/20401/20524/21339/21565/21881/22053/22363/22522/22523/22527/22789/23212/23219/23437/24239/24642/24691/24700/24763/25137/25197/25533/25575/25578/25592/25692/25846/26247/26523/26525/26614/26692/26709/26710/27136/27170/27402/27486/27542/27913/27973/28058/28070/28446/28672/28737/28779/29712/30099/30244/30324/30431/30558/30769/30886/30889/31234/31355/31513/31765/33337"	131
"GO:288"	"GO:288"	"KEAP1"	"113/2531"	"426/12202"	0.0021043400142086	0.0531345853587672	0.0426405739721217	"415/537/551/647/792/1420/1482/1948/2072/3157/3753/4309/5348/5600/6005/6230/6547/7589/8136/8174/8307/8693/8785/9084/9117/9445/11057/11294/11426/11611/12290/12295/12306/12337/12413/12547/12747/13125/13479/13897/13904/14670/15703/15748/15976/16141/16213/16336/16439/16574/16674/16752/16760/16779/16966/17631/17826/18896/18946/19362/19424/19697/20129/20160/20494/21035/21515/21552/21718/21749/21891/22280/22438/22474/22761/22780/23219/23900/24410/24632/24760/25052/25321/25597/25638/26156/26183/26242/26337/26656/27167/27547/27580/27825/28387/28497/29039/29251/29495/29516/29801/30099/30165/30230/30824/30939/31165/31217/31218/31314/31336/31426/31511"	113
"GO:163"	"GO:163"	"DDX18"	"80/2531"	"296/12202"	0.00526315808166644	0.096927581458217	0.077784510393775	"415/551/647/731/792/1482/1531/2279/3157/3165/5061/5544/5687/5990/6278/6547/6652/8174/8455/9084/9445/9579/9989/10572/11469/11525/11611/12295/12337/12547/12975/13479/14513/15047/15619/15703/15725/15748/16141/16213/16336/16439/16445/16752/17061/17631/17707/17826/18166/18789/18979/19060/20129/21015/21035/21219/21677/21749/21752/21891/22474/22780/23219/23960/24632/24979/25321/25695/26156/26338/26710/29278/29391/29782/30096/30618/31336/31392/31426/31617"	80
"GO:340"	"GO:340"	"MYB_MELCELLLINE_MM9"	"113/2531"	"440/12202"	0.00638849799285978	0.096927581458217	0.077784510393775	"742/875/894/938/1178/1218/1298/1641/1950/2072/2523/2864/3168/3644/3968/3969/4268/4742/5279/5363/5872/6120/6145/6204/6283/6380/7152/7645/7803/7824/7867/8455/9174/9699/9700/9772/10047/10058/10063/10341/10707/11221/11236/11470/11525/11928/12100/12603/13053/13106/13201/13418/13527/13528/14908/15604/15703/15901/15947/16333/16445/16720/16747/16784/16867/17511/17640/18481/18996/19162/19814/19923/20160/20611/20614/20653/20718/20843/20873/21066/21339/21347/21816/22056/22196/22613/22784/23023/23384/23510/23960/23974/24070/24678/24818/24819/25233/25763/26041/26247/27170/27402/28104/29417/29712/30125/30264/30330/30535/30680/31532/32519/32790"	113
"GO:381"	"GO:381"	"NR3C1_HEPG2_HG19"	"43/2531"	"145/12202"	0.00675591750063236	0.096927581458217	0.077784510393775	"1633/3803/3969/4932/6276/7848/7984/9115/12754/13249/14127/14618/15065/15149/15354/15360/15958/16804/18758/19751/20372/20656/21078/21284/22368/22382/22677/25352/26525/26902/27159/28296/28672/29625/29712/30332/30939/31234/31314/31382/31630/31675/32106"	43
"GO:238"	"GO:238"	"GABPA_MELCELLLINE_MM9"	"26/2531"	"79/12202"	0.00767743219471026	0.096927581458217	0.077784510393775	"2586/3928/4028/4969/7006/8063/8076/8265/9735/10576/11775/12295/14618/15149/17785/18087/18263/20274/23603/25052/29017/29565/30721/30889/31168/31314"	26
"GO:464"	"GO:464"	"SRF_HCT116_HG19"	"69/2531"	"260/12202"	0.0138625881864405	0.153223725218534	0.122962239101898	"630/840/1633/2656/2682/3940/5440/5672/5913/5987/6531/7568/7984/9831/9909/10059/10074/10223/10265/10746/11491/12161/12975/13185/13221/13904/13953/13954/14127/14188/14618/14885/14976/15188/15958/18599/18758/18849/19278/19548/20372/20480/21306/22284/22322/22368/22667/22668/22677/22696/23603/23764/25352/26022/26128/26200/26682/26902/27019/27136/27651/30099/30638/30939/31314/31630/31675/31679/33337"	69
"GO:326"	"GO:326"	"MEF2C_GM12878_HG19"	"26/2531"	"83/12202"	0.0151706658632212	0.153223725218534	0.122962239101898	"1218/1616/4638/5913/8717/8882/11236/11289/12290/14127/14365/14681/16414/16589/17939/18239/18602/19521/19547/19856/24303/24763/27135/28058/29466/30550"	26
