"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:576"	"GO:576"	"ZZZ3_GM12878_HG19"	"38/1743"	"177/12202"	0.00584520182030621	0.360675811553034	0.357104763913895	"1776/2554/2572/2933/3203/5392/6001/6043/7011/7297/8203/8349/8644/8665/9174/10188/11121/13862/13992/14398/14491/15173/16235/16272/16488/17319/20071/20502/20735/20870/22924/23344/23575/24234/25009/25454/29165/30101"	38
"GO:381"	"GO:381"	"NR3C1_HEPG2_HG19"	"32/1743"	"145/12202"	0.00714209527827789	0.360675811553034	0.357104763913895	"1911/4932/6937/7983/9115/10950/11970/13100/13101/13535/14504/15149/15354/15958/18131/18196/18197/20248/20372/21224/21284/21705/22205/23443/25352/26526/26902/27159/28672/30692/30939/31630"	32
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"33/1743"	"164/12202"	0.0244234850415964	0.685062322707861	0.678279527433526	"340/877/4602/5019/5987/6249/6433/6846/8057/8205/8644/12250/13030/14761/14765/16354/17079/17319/19964/21550/21556/22088/22166/22497/22868/23603/24857/26088/26702/27587/27609/27642/28847"	33
"GO:227"	"GO:227"	"FOXP2_PFSK1_HG19"	"23/1743"	"108/12202"	0.0300475199333837	0.685062322707861	0.678279527433526	"1460/2579/3131/6133/8061/8644/8932/8995/9469/9805/11232/13084/13480/13957/14802/15381/21224/23003/24604/24611/25048/26600/27936"	23
"GO:299"	"GO:299"	"MAFK_MELCELLLINE_MM9"	"76/1743"	"437/12202"	0.0368423908410132	0.685062322707861	0.678279527433526	"25/340/938/1400/1446/2113/2437/2835/2847/3375/4171/4215/4704/4886/6133/7353/7947/8218/8685/9115/9174/9446/9589/9637/9699/10070/10216/10257/10302/10676/11232/11597/13480/13686/13891/15020/15083/15149/15381/15835/15958/17394/18344/18648/18687/18871/19001/19304/19404/19699/19872/20122/20372/20636/20668/21060/21300/21359/22510/23160/24515/24604/25058/25552/25982/26339/26702/27019/27943/27993/28786/29186/29341/29710/32134/32177"	76
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"45/1743"	"244/12202"	0.0406967716460115	0.685062322707861	0.678279527433526	"1446/2015/2331/2572/2935/3203/4535/4886/6701/6854/6897/7174/9241/10302/11079/13035/13100/13101/13364/13943/13992/14145/14802/14885/15354/17283/17435/19548/20326/22211/22233/22287/22459/22894/23994/24182/24429/24612/27182/27359/27362/27993/29782/30581/31617"	45
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"66/1743"	"381/12202"	0.0523944038472548	0.755976398367534	0.748491483532212	"736/1446/1776/2015/2331/2402/2572/2935/3203/3576/4473/4535/4886/4925/5884/6701/6854/6897/7174/9241/10302/11079/11472/13030/13035/13100/13101/13114/13364/13576/13943/13992/14145/14173/14802/14885/15354/16421/17283/17435/18884/19548/20071/22211/22233/22459/22894/23994/24182/24429/24612/25229/26963/27161/27182/27359/27362/27993/28135/29139/29782/29856/30475/30581/30830/31617"	66
"GO:216"	"GO:216"	"FOSL2_HEPG2_HG19"	"32/1743"	"177/12202"	0.0920878751459549	0.912954012620636	0.903914863980828	"1482/3203/4751/5190/5824/9184/10070/11079/12703/12722/12852/13162/19404/19673/19875/20649/21185/21712/23003/25058/25181/25871/25932/27002/27642/28421/29991/30264/30519/31939/32157/32316"	32
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"50/1743"	"292/12202"	0.0957524087990767	0.912954012620636	0.903914863980828	"1479/2386/2489/2497/3904/3951/4486/5190/5292/6128/7161/7225/7566/8677/9782/10070/10327/10983/11226/12703/13162/13277/13939/15213/15942/16356/17089/18016/18871/19277/19548/21185/21499/21712/22427/23387/23538/24604/24768/24811/25352/25871/26668/26963/27642/27651/27795/28330/29186/31609"	50
"GO:1"	"GO:1"	"AFF1"	"52/1743"	"306/12202"	0.100626179972443	0.912954012620636	0.903914863980828	"408/1402/1482/2015/4180/5546/6001/6027/7847/8075/8311/8376/9805/9986/11294/11589/12056/12993/13362/13576/14398/14670/16000/16316/16633/17060/17557/17635/17864/18724/18896/19151/19208/19428/20005/21003/21035/21076/21115/22110/22551/23304/23852/25146/25424/25520/26242/26360/27182/29965/31939/32305"	52
"GO:577"	"GO:577"	"ZZZ3_HELAS3_HG19"	"23/1743"	"125/12202"	0.11832898370452	0.912954012620636	0.903914863980828	"2554/2933/7011/7297/8203/8644/8665/10188/11121/12777/14398/14491/15173/16235/16272/16488/17218/19163/23344/23575/24234/25454/30101"	23
"GO:27"	"GO:27"	"CACNG7"	"27/1743"	"150/12202"	0.118594770218493	0.912954012620636	0.903914863980828	"452/577/2065/4856/5818/6001/6984/7596/8037/10257/12387/12655/12996/13362/14357/14626/15090/17864/21003/21035/23304/24515/27482/28098/29446/30493/31092"	27
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"57/1743"	"343/12202"	0.121234328378571	0.912954012620636	0.903914863980828	"26/340/1515/1776/2092/4522/4886/5690/6001/7011/7789/8644/9095/9878/12137/12777/13535/13576/13862/13943/14488/15083/15181/16235/16272/17557/17759/18196/18197/18885/19206/19404/19971/20502/20576/20647/21284/21665/22457/22497/22924/23344/24103/24220/24234/24965/26697/26702/27182/27359/27362/27642/30101/30201/30264/31514/32034"	57
"GO:510"	"GO:510"	"TEAD4_HEPG2_HG19"	"25/1743"	"143/12202"	0.163206581132912	0.912954012620636	0.903914863980828	"340/1788/2386/3043/3203/3714/4522/5492/5860/8203/9174/9184/11079/11589/15851/16530/19547/20005/21618/22500/22857/24706/26288/27182/28847"	25
"GO:293"	"GO:293"	"MAFK_GM12878_HG19"	"20/1743"	"112/12202"	0.170010076480455	0.912954012620636	0.903914863980828	"129/4704/5103/6685/6909/7011/7370/9683/10720/11232/12100/13954/21060/22449/23003/24238/25755/26339/27062/29839"	20
"GO:378"	"GO:378"	"NR2F2_MCF7_HG19"	"63/1743"	"394/12202"	0.180563355325107	0.912954012620636	0.903914863980828	"340/1051/2489/2572/3956/4925/5093/6331/6701/6854/7174/7816/8422/9174/9228/9241/10006/10257/10302/10795/10849/11079/11226/11536/12703/13030/13529/13992/15942/16157/18574/18885/18896/19277/19796/20720/21003/21300/21369/23635/24182/24291/25058/25705/25871/26339/26979/27161/27182/27362/27869/28215/28335/28639/28645/28776/29032/29856/29965/30438/30891/32103/32646"	63
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"69/1743"	"437/12202"	0.197521645753979	0.912954012620636	0.903914863980828	"58/74/1356/2164/5818/5910/6224/6250/7171/7596/8266/8632/8932/8993/9228/9795/9796/10720/11776/11937/11995/12852/12980/13555/13922/14488/14703/15086/15722/15867/16335/16387/16732/17347/17410/18632/19151/19277/19428/19673/19938/20372/20569/21293/21759/22427/22857/23150/23381/23437/24277/24515/24945/25009/25148/25485/26224/26339/26526/27519/27739/27891/28102/28513/30317/30891/31692/31694/32384"	69
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"67/1743"	"425/12202"	0.205428745464617	0.912954012620636	0.903914863980828	"591/2335/2791/3008/4087/4213/4450/4988/5337/5392/5860/5993/6249/6250/6685/8311/8730/9267/9469/9738/9916/10786/10950/11182/13084/13100/13101/13438/13549/14314/14599/14867/15083/15703/15722/15858/16235/16354/16595/16700/17337/17823/18016/18724/18934/19151/19205/19938/21669/21726/23505/23635/23852/24421/24604/24965/25149/25829/27161/27182/27362/28370/30576/30891/31812/32177/32384"	67
"GO:278"	"GO:278"	"JUND_HCT116_HG19"	"28/1743"	"167/12202"	0.205908852775281	0.912954012620636	0.903914863980828	"3951/4180/4522/5043/5651/6434/7070/8349/8677/11226/11438/12137/12703/13162/13957/13958/15213/16488/21076/21499/23078/25520/27019/27159/27642/27651/27943/30692"	28
"GO:283"	"GO:283"	"JUND_MELCELLLINE_MM9"	"29/1743"	"174/12202"	0.210446917876989	0.912954012620636	0.903914863980828	"739/6207/7847/9635/10005/10006/10080/10988/13686/13958/14491/15020/15173/15381/17657/19033/19172/19304/19673/22190/22272/22924/24000/24515/24998/25727/30235/31589/31803"	29
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"14/1743"	"78/12202"	0.217185958613758	0.912954012620636	0.903914863980828	"2339/2835/3956/4486/4930/5292/7161/8349/11182/13162/13939/20070/27651/30692"	14
"GO:238"	"GO:238"	"GABPA_MELCELLLINE_MM9"	"14/1743"	"79/12202"	0.231673302407823	0.912954012620636	0.903914863980828	"2437/3055/8264/9735/12980/15090/15149/15570/15867/22088/22211/23603/27137/32316"	14
"GO:4"	"GO:4"	"ASF1A"	"43/1743"	"272/12202"	0.257621883810989	0.912954012620636	0.903914863980828	"1725/2015/5546/5683/5687/6909/6984/8174/8311/8376/10311/10696/11294/12056/12579/13576/13882/14398/14670/14808/15703/16316/17060/17284/17814/18196/21003/21035/21076/21563/22427/23304/23852/24230/25424/26242/26265/29433/29780/29782/30203/31774/31939"	43
"GO:282"	"GO:282"	"JUND_MCF7_HG19"	"24/1743"	"146/12202"	0.259177408301359	0.912954012620636	0.903914863980828	"8104/9095/9782/11226/12703/13162/13535/13939/16356/17089/19304/19428/19547/22497/23003/24768/26360/27019/27642/27795/28672/30231/30692/32411"	24
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"76/1743"	"495/12202"	0.262067885025571	0.912954012620636	0.903914863980828	"74/1515/2218/3728/4298/4695/5275/5884/6231/6891/6937/7161/7370/7789/7847/8174/9738/9940/10795/11121/11349/11438/12602/12777/13060/13084/13100/13101/13102/13255/13549/13589/13891/14273/14488/15354/15722/15851/16530/17319/17557/17864/18922/18934/18946/19304/19348/19938/19971/19983/20372/21434/21565/21665/22088/22497/22522/23437/24238/24250/24965/25146/25592/26258/26276/26523/26526/27170/27182/28543/28672/28807/30101/30317/30529/31514"	76
"GO:260"	"GO:260"	"HNF4G_HEPG2_HG19"	"61/1743"	"394/12202"	0.265166927660281	0.912954012620636	0.903914863980828	"2408/2431/3203/3900/4180/4522/4925/4930/5546/5675/6437/6477/6741/7048/8061/8218/8349/8644/9228/10189/11589/12156/12212/12497/12971/13318/14145/14938/15048/16157/16881/17626/17685/19151/19875/20502/20673/21035/21135/22749/23263/23989/23994/24103/24220/24421/24987/25229/25520/25705/25853/27002/27019/27589/27632/28335/28448/28639/29856/32305/32646"	61
"GO:228"	"GO:228"	"FOXP2_SKNMC_HG19"	"46/1743"	"294/12202"	0.273106385791459	0.912954012620636	0.903914863980828	"26/591/2258/2935/3168/4522/5492/5884/5993/6984/7151/8037/8061/8499/8556/8745/9184/9713/11475/13255/13364/14119/14802/15354/18197/18344/18922/20502/20576/22449/22696/23328/23344/23592/24429/24604/25048/25146/26288/27019/27088/27182/27362/27642/27936/30581"	46
"GO:435"	"GO:435"	"RXRA_HEPG2_HG19"	"43/1743"	"274/12202"	0.274349344447227	0.912954012620636	0.903914863980828	"1446/2261/4180/4751/4930/5651/5675/6043/6224/6477/7461/8218/9184/12579/12703/14311/15977/17089/17685/18463/18896/19151/19547/20070/20270/20502/21035/21135/22749/23140/23847/24207/24766/27002/27137/27632/28430/29341/29708/30519/30951/31006/32305"	43
"GO:362"	"GO:362"	"NFIC_ECC1_HG19"	"64/1743"	"418/12202"	0.291064930515067	0.912954012620636	0.903914863980828	"782/1482/2744/3375/4694/4930/4988/5328/6302/7582/7983/8083/8694/8745/8932/9061/9092/9094/9288/9878/11491/11597/12703/12767/12862/13225/13555/13862/14080/14153/14398/15942/16488/16700/17418/17845/19163/19205/19304/20070/20502/20639/20804/21033/21284/21317/21367/21411/21628/22427/23437/24736/25181/26339/26523/27182/28645/29302/29303/29991/30201/30438/31092/32384"	64
"GO:160"	"GO:160"	"CUL2"	"26/1743"	"163/12202"	0.301935734789337	0.912954012620636	0.903914863980828	"452/577/645/5546/6001/6043/6682/6984/7083/8311/10572/13576/14398/15090/15223/16141/17046/17557/22110/22666/25424/26242/27137/30475/31104/31939"	26
"GO:285"	"GO:285"	"JUND_T47D_HG19"	"11/1743"	"64/12202"	0.302137621679539	0.912954012620636	0.903914863980828	"1051/3747/7582/10664/11226/19304/19428/19547/21759/30231/31609"	11
"GO:513"	"GO:513"	"TEAD4_SKNSH_HG19"	"44/1743"	"284/12202"	0.30240059104554	0.912954012620636	0.903914863980828	"340/591/849/1788/2386/2497/2835/3043/4277/4741/5330/6133/6930/7161/7289/9228/10006/10581/11121/12374/13162/13424/13543/13862/13957/13958/14670/15083/15776/17685/18603/19277/19404/20576/22522/22857/24429/24706/25058/26288/27651/27737/29708/32157"	44
"GO:247"	"GO:247"	"GATA2_G1E_MM9"	"38/1743"	"244/12202"	0.30681850383256	0.912954012620636	0.903914863980828	"2744/2924/3904/4277/4415/5367/5675/6224/6250/6301/6302/6685/6694/7011/8993/10443/10664/11077/14867/15149/15806/16354/16732/17855/18687/19699/20502/20882/22088/23443/23505/25050/26088/26339/27056/27275/29905/31589"	38
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"40/1743"	"258/12202"	0.311522870138819	0.912954012620636	0.903914863980828	"340/591/2331/2386/2497/3043/3118/3714/3956/4522/5492/6128/8203/9224/10581/11182/11226/12968/13162/13424/13958/14670/15083/18603/18934/19277/19404/19547/20005/21618/22857/23437/24429/24706/25058/27651/29516/29708/30231/32103"	40
"GO:464"	"GO:464"	"SRF_HCT116_HG19"	"40/1743"	"260/12202"	0.330162044557605	0.912954012620636	0.903914863980828	"2261/5987/7568/7983/8745/9008/9831/11491/12980/13954/14885/15958/16488/17283/18196/18197/18344/19548/20248/20372/20639/21076/21306/22233/22459/22696/23443/23603/24515/25352/25576/26265/26902/27019/27182/27359/27651/29856/30939/31630"	40
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"44/1743"	"288/12202"	0.337842240107747	0.912954012620636	0.903914863980828	"18/1446/2564/2935/4208/4213/5987/6295/6937/6984/7011/11232/12056/12235/12628/12815/13091/13295/14398/14599/15622/18197/18603/18819/19304/19404/21026/22137/22233/22459/22497/22969/23344/24210/24429/25541/26288/27137/27519/27943/28961/29032/29780/30830"	44
"GO:16"	"GO:16"	"BACH2"	"47/1743"	"309/12202"	0.342945906523047	0.912954012620636	0.903914863980828	"452/577/1273/1402/4382/4856/5683/6001/6027/6682/6984/8075/8083/8556/10070/10311/10696/12119/12387/13362/13897/14357/15090/15223/15570/15703/16633/17864/18896/19208/20005/20070/21003/21980/22114/24515/25424/25695/26242/26339/26360/27137/29436/29780/30088/30203/31092"	47
"GO:199"	"GO:199"	"ESRRA_HEPG2_HG19"	"12/1743"	"74/12202"	0.365075634422871	0.912954012620636	0.903914863980828	"6477/9693/9713/9739/14938/15977/20603/21035/23140/25146/27002/27519"	12
"GO:437"	"GO:437"	"SERGEF"	"60/1743"	"401/12202"	0.368287156615387	0.912954012620636	0.903914863980828	"452/577/775/2666/3709/4611/4741/4856/5392/5818/6001/6682/6701/6984/8083/8311/8677/8730/8995/9008/9805/9827/10257/10311/10696/12387/12637/13213/13318/13897/14357/14398/14808/15090/15223/15969/16167/16683/17060/17626/17864/18880/19208/19428/20005/21003/22114/22139/25424/25695/26360/27137/27642/28776/29540/29747/29780/29916/30939/31092"	60
"GO:376"	"GO:376"	"NR2F2_HEPG2_HG19"	"14/1743"	"88/12202"	0.375614431535032	0.912954012620636	0.903914863980828	"1201/2261/5330/10189/11226/12579/14311/17685/18463/21978/24742/24766/28430/30567"	14
"GO:202"	"GO:202"	"ETS1_GM12878_HG19"	"19/1743"	"122/12202"	0.379497703487962	0.912954012620636	0.903914863980828	"3168/4521/4522/10423/11438/12971/15354/15576/16595/17319/19304/19547/21284/22427/22478/23847/26242/30101/30434"	19
