"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"117/2896"	"356/12202"	4.55344891908556e-05	0.00459898340827641	0.00369069017652198	"591/592/630/741/974/2875/2984/2995/3029/3242/3301/3859/5095/6114/6438/6652/6764/7276/7288/7381/7729/7870/7871/7896/7944/7954/7955/8088/8094/8461/8630/8730/9117/9422/9596/9597/9966/11022/11421/11456/12670/13280/14461/14753/14984/15599/15714/16055/16097/16326/16395/16629/16719/16720/17098/17266/17463/17837/18653/18751/18758/18921/19245/19376/19378/19396/19405/19545/19704/19761/19965/20103/20327/20372/20543/20603/20728/21225/21717/21795/22177/22256/22280/22449/22493/22780/22781/23551/24486/24671/25052/25218/25307/25402/25647/25881/26603/26896/26916/27149/27334/27402/27489/27760/27973/28120/28554/28555/28573/28653/29250/29985/30426/30618/30638/31294/32047"	117
"GO:514"	"GO:514"	"TEN1.CDK3"	"64/2896"	"188/12202"	0.000825954405592396	0.0365605747690016	0.029339908881846	"452/647/2066/2298/2401/2562/4123/4697/4839/4898/6214/6278/6394/6547/6652/6948/6966/7175/7284/8084/8357/9445/9833/10119/10311/11001/11252/11349/11611/11653/12337/13050/13175/13897/14093/14318/14513/15105/15371/15748/15781/16247/16760/16836/18186/18346/18789/18987/19597/20405/21003/21111/22474/23376/24480/25115/26356/28133/28236/28773/28827/30886/31392/32007"	64
"GO:327"	"GO:327"	"MIR4664"	"45/2896"	"124/12202"	0.00108595766640599	0.0365605747690016	0.029339908881846	"452/731/4697/4898/4992/6948/7115/7175/7269/8084/8307/9833/10147/11001/11225/11252/11349/11611/11653/11703/12295/13050/14093/14316/14891/14988/15105/15748/16247/17761/18186/18789/18987/19376/21015/21111/21219/21752/22825/23376/24480/25115/27151/28133/32007"	45
"GO:16"	"GO:16"	"BACH2"	"96/2896"	"309/12202"	0.001727328089823	0.0425325814811564	0.0341324520484528	"75/279/431/452/647/731/1402/1531/2298/2584/3201/3753/4685/4697/4839/4898/5683/5990/6214/6432/6652/6966/7115/7175/7284/8083/8084/8357/9445/9458/9833/10119/10311/10787/10993/11001/11252/11307/11581/11611/11653/11703/12295/12337/12566/12984/12994/13175/13235/13897/13904/14093/14513/15123/15371/15748/16247/16760/16836/17061/17825/18186/18789/18987/19060/19213/19216/19597/19661/20327/20373/21003/21111/21219/21677/21752/21763/22114/22825/24480/24515/24760/25115/25381/25783/25881/26242/27151/27550/28133/28236/28773/30203/31392/31426/32007"	96
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"112/2896"	"372/12202"	0.00249232465013263	0.0425325814811564	0.0341324520484528	"974/1135/1338/2298/2380/2444/3148/3242/3301/3709/3940/3951/4047/4537/4695/4748/5015/5167/5177/5821/5885/6120/6764/6841/7048/7464/7466/7729/7821/8240/8376/9097/9368/9699/9704/10386/10484/10844/11294/11390/11443/11585/11625/11763/11891/12161/12290/12547/12754/13721/13732/13928/14358/14398/14913/15954/16326/16719/16720/17098/17266/17360/17493/17543/17837/17843/18653/19053/19102/19162/19163/19410/19704/19751/19761/19888/20103/20241/21084/21225/21752/21809/22177/22256/22529/22873/23324/23419/23510/23830/23960/23997/25052/25570/25777/26147/26172/26227/27262/28037/28573/28705/28827/29568/29897/29992/30426/30483/30631/30904/31513/31623"	112
"GO:13"	"GO:13"	"ATG16L1"	"25/2896"	"62/12202"	0.00268221783502402	0.0425325814811564	0.0341324520484528	"452/731/2562/4697/4898/8357/10147/11001/11611/11653/11703/12295/14316/15105/16247/18186/21111/21219/21752/22825/23376/24480/25115/25783/28133"	25
"GO:44"	"GO:44"	"CNPPD1"	"89/2896"	"288/12202"	0.00294780267691183	0.0425325814811564	0.0341324520484528	"303/1338/1497/2401/2584/3055/3159/3472/3496/3732/4313/4537/4697/5120/5665/5818/6278/6547/7115/7175/7269/8357/8632/8756/8757/9372/9458/9760/9899/11307/11581/11611/11657/12290/12969/12974/12975/12984/13093/13175/13235/13264/13340/13479/14316/14513/15107/15619/15781/16836/17417/17826/18346/18856/19376/19597/20405/21673/21749/22114/22780/23575/23960/24277/24480/24515/24953/25222/25321/25829/26269/26710/27049/27580/28827/28848/29278/29323/29670/29897/29989/30235/30332/30618/30727/30886/31165/31426/32259"	89
"GO:160"	"GO:160"	"CUL2"	"54/2896"	"163/12202"	0.00390480695839005	0.0492981878496744	0.0395618599731623	"153/279/452/645/680/1459/2025/2298/4839/4992/6086/6278/6432/6547/6724/6841/8311/9833/10572/11001/11653/12547/14398/14949/14988/15105/15107/15123/15748/15781/16141/16395/16836/17631/18789/19462/19597/20405/21111/21219/21752/22474/24480/24953/24961/25783/26242/27580/28133/28229/28289/30475/30837/31392"	54
"GO:437"	"GO:437"	"SERGEF"	"118/2896"	"401/12202"	0.00450029566490155	0.0505033180172285	0.0405289785026222	"153/279/414/431/452/647/731/1127/2003/2298/2562/3709/3753/4385/4657/4741/4839/4898/5544/5818/5990/6048/6214/6240/6278/6451/6547/6652/6701/6966/7068/7175/8016/8083/8311/8357/8673/8719/8730/8785/9008/9445/9727/9833/9899/10119/10311/10787/11001/11252/11611/11653/11725/11928/12295/12337/12747/13050/13175/13213/13235/13299/13897/13904/14093/14398/15105/15371/15748/16247/16464/16589/16760/16836/16966/17061/17623/17631/18186/18286/18346/18789/18987/19060/19278/19597/19764/19805/20299/20805/21003/21111/21397/22114/22286/22474/22761/22825/24480/24760/25052/25115/25783/26156/26650/27151/27550/27552/27642/28133/28236/28773/28783/29564/30837/30929/31392/32007"	118
"GO:504"	"GO:504"	"TCF7L2_HEPG2_HG19"	"96/2896"	"320/12202"	0.00542642400535812	0.054806882454117	0.0439825945697447	"75/173/343/440/490/852/1311/1525/1732/2384/2783/3169/3304/3378/3822/4123/4210/4376/4779/4926/5216/6126/6438/6585/7568/7596/7757/7841/7852/8140/8349/8553/8634/8649/9056/9198/9228/9715/9833/10147/10322/10505/10709/10716/11252/11391/11400/11581/11605/11725/11881/12037/12579/12759/12968/13842/13928/14311/14382/16055/16798/16803/16956/17089/17183/17360/18186/18275/18341/19060/19102/20373/20408/20689/21117/21708/22323/22363/22608/23140/23324/23384/24252/25052/25228/25232/25553/25554/25691/27090/27302/27440/28430/28639/30834/31937"	96
"GO:218"	"GO:218"	"FOSL2_SKNSH_HG19"	"81/2896"	"267/12202"	0.00741776103924414	0.0681085331785144	0.0546571866049568	"279/848/1481/2003/2404/2584/2694/3304/3951/4717/4852/4999/5167/5198/6120/7085/7178/7243/7942/8063/8810/8880/9300/9368/9841/9954/10006/10147/10386/11061/11307/13928/13959/14074/14358/14468/14668/14976/15954/15999/16578/16767/16806/17089/17182/17337/17655/17786/19407/19761/20414/20528/20695/20820/21303/21677/21800/22164/23002/23165/23384/23575/24029/24240/24291/24295/25058/25181/25402/25403/25578/25858/26147/26682/27642/28319/28779/30159/30400/31165/31218"	81
"GO:163"	"GO:163"	"DDX18"	"87/2896"	"296/12202"	0.0136971775887767	0.115284578038871	0.0925160240645445	"415/647/731/1531/1595/2594/3159/4685/4898/5544/5687/5990/6214/6278/6547/6652/8357/8719/9445/9579/9833/9989/10572/10898/11611/12295/12337/12547/12975/13479/14316/14513/14949/15619/15748/16141/16752/16806/16836/17061/17577/17593/17631/17707/17826/18166/18789/19060/19259/20327/20405/20602/21015/21111/21219/21677/21749/21752/22114/22474/22614/22780/23219/23960/24277/24632/24769/24961/25115/25219/25321/25783/26156/26650/26710/27049/28207/28431/28827/29278/29323/29391/30096/30618/31392/31426/32007"	87
"GO:213"	"GO:213"	"FOSL1_HCT116_HG19"	"57/2896"	"187/12202"	0.0199086028778945	0.153058192122093	0.122829398576354	"343/471/600/1641/2694/2741/3951/4519/4685/4717/4852/5043/5167/5629/7243/7464/7466/7655/8063/8349/9631/10484/11061/11724/11737/12463/12547/13171/13961/14074/14913/15085/15673/15999/16578/16806/17543/17655/18849/19213/19215/19286/20153/20820/21789/23575/24926/25403/25568/26668/27642/27796/28159/30159/30264/30631/32157"	57
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"64/2896"	"214/12202"	0.021620559276118	0.153058192122093	0.122829398576354	"153/1075/2758/3242/4435/5892/5987/6137/6432/6438/6747/7205/7262/8057/8105/8429/8785/9366/9890/10494/10998/11763/12391/12491/12839/13904/14284/14764/15085/16297/16332/16752/16803/16867/17027/17593/17826/18337/18346/19410/20182/20372/20742/21219/21671/22409/22867/23603/24012/24743/24744/24771/25565/26519/27642/27722/28010/28241/28559/29984/30869/31392/32007/32300"	64
"GO:477"	"GO:477"	"STAT5A_K562_HG19"	"36/2896"	"111/12202"	0.022731414671598	0.153058192122093	0.122829398576354	"153/471/1298/2444/3029/3496/5268/8267/9754/9833/10525/10709/11421/13312/14186/16090/16332/17325/17332/17337/18157/19856/20364/21219/21798/22409/24744/24747/25533/26519/28010/28159/29984/30092/30929/32099"	36
"GO:513"	"GO:513"	"TEAD4_SKNSH_HG19"	"82/2896"	"284/12202"	0.0251027858370059	0.1584613355961	0.127165428253254	"213/279/591/592/731/848/1481/2298/2404/2559/2584/3043/3304/3668/4741/4852/5010/5159/5177/6120/6531/7066/7085/7958/8067/8880/9228/9368/10006/10147/11289/11725/13590/14358/14468/14764/15166/15210/15692/15714/15776/15954/16326/17655/17671/18186/18653/18722/18723/19278/19404/19521/19805/19953/20414/20528/20576/21568/21911/22164/22322/22523/23324/24429/24954/25058/25732/25858/26147/27698/27737/29039/29102/29599/30155/30332/31219/31278/31458/32157/32221/33337"	82
"GO:217"	"GO:217"	"FOSL2_MCF7_HG19"	"61/2896"	"206/12202"	0.0297526537176581	0.16836361169944	0.135112017726492	"261/279/343/600/868/2584/4210/4852/5167/5198/6055/6120/8267/8810/10386/10484/10816/11001/11061/11307/11724/12670/13171/13569/13897/13928/14358/14913/14988/15673/15954/15999/16767/16806/17089/17266/17543/17975/18991/19213/19215/19273/19949/20414/20695/21818/22511/23830/25058/25312/25402/25568/25578/27375/27642/28848/30159/30631/30983/31165/32221"	61
"GO:288"	"GO:288"	"KEAP1"	"118/2896"	"426/12202"	0.0301986432416503	0.16836361169944	0.135112017726492	"414/415/442/647/1420/1459/1595/1948/3472/3753/4697/4741/4898/5120/5348/6005/6214/6230/6432/6438/6451/6547/7239/7954/8307/8357/8376/8580/8785/9117/9445/11136/11294/11426/11456/11611/12010/12290/12295/12337/12547/12747/12974/13213/13479/13757/13856/13897/13904/14528/15105/15107/15706/15748/16141/16574/16752/16760/16806/16836/16966/17577/17631/17716/17826/18946/19216/19259/19362/19697/20160/20494/21111/21749/22114/22280/22286/22474/22761/22780/23219/23900/23985/24410/24632/24760/24961/25048/25052/25219/25321/25597/26021/26156/26242/26650/27049/27167/27237/27552/27580/28289/28387/28431/29039/29495/29564/30727/30837/30929/31165/31217/31218/31314/31426/31511/31749/32007"	118
"GO:464"	"GO:464"	"SRF_HCT116_HG19"	"75/2896"	"260/12202"	0.0316723625969244	0.16836361169944	0.135112017726492	"630/840/2263/2521/2656/2682/2984/3940/4321/5094/5672/5913/5987/6531/7568/7984/9008/9831/9909/10059/10074/10223/10265/10844/11138/11192/11286/12161/12974/12975/13679/13904/13953/13954/13959/14127/14618/14913/14976/15188/15958/17478/18599/18751/18758/18775/18849/18856/19278/19413/20372/20480/21306/22322/22368/22479/22696/23324/23443/23603/23764/24515/25352/25576/25750/26200/26682/26902/27359/30638/31314/31674/31675/31679/33337"	75
"GO:498"	"GO:498"	"TCF12_SKNSH_HG19"	"134/2896"	"492/12202"	0.0366158482872523	0.184910033850624	0.148390543058865	"279/375/731/848/1127/1135/1481/2298/2584/2785/3043/3304/3668/3928/3951/4123/4226/4525/4646/4693/4717/4989/4999/5167/5177/5737/5816/5838/5864/6126/6331/6392/6531/6585/6882/6973/7066/7105/7189/7243/7596/7958/8048/8067/8501/8880/9228/9368/9727/9754/9841/9954/10006/10147/11625/11725/11737/12391/13928/13966/14186/14468/14764/14976/15131/15210/15379/15404/15563/15692/15714/15815/15954/16103/16534/16578/16629/16767/16771/16806/17027/17293/17495/17655/17671/17786/18178/19286/19407/19413/19521/19764/19805/19856/20153/20287/20372/20408/20414/20820/21438/21798/21800/22164/22322/22653/23324/23575/24140/24408/24760/24954/25058/25403/25858/26147/26286/26682/26711/27320/27796/28241/28319/28957/29039/29102/29599/30155/30159/30631/31538/31668/32164/32221"	134
"GO:433"	"GO:433"	"RXRA_GM12878_HG19"	"54/2896"	"183/12202"	0.04137370282711	0.187450317839379	0.150429124269225	"403/2332/3242/3940/4071/4435/4443/5010/6764/7068/7085/7963/8248/8429/11760/12033/12547/12670/13299/13811/13948/13961/14008/14266/14365/15085/15147/16055/16629/17266/18599/19404/20372/23324/23473/23828/24686/25568/25687/25783/26692/26916/27402/27760/28318/28335/28727/29250/29882/30164/30598/31146/31294/33337"	54
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"101/2896"	"365/12202"	0.0432700421691719	0.187450317839379	0.150429124269225	"403/868/1135/2511/2694/3709/3951/4314/4443/4469/4697/5167/5177/5389/5737/6120/6707/7173/7737/7896/7942/8048/8673/8882/9421/10018/10329/10716/10816/11327/11443/12291/12759/12840/13928/14008/14322/14358/14697/14913/15815/15943/16218/16501/17113/17543/18157/18897/18966/18987/19033/19102/19273/19542/20283/20715/20718/21437/21543/22280/22505/23042/23085/23140/23199/23474/23510/23830/23928/24401/25014/25687/25881/25992/26335/26436/26668/26672/27255/27279/27333/27796/28257/28319/28396/28653/28862/28919/29897/29992/30036/30096/30131/30631/30721/30869/31237/31457/31538/32088/32221"	101
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"134/2896"	"495/12202"	0.0434782620592504	0.187450317839379	0.150429124269225	"403/414/731/964/1497/1514/1515/1595/1616/2025/2559/2903/3122/3201/3728/4071/4298/4435/4443/4695/4710/4839/4937/5216/5420/5872/6114/6230/6231/6451/6937/7380/7464/7466/7522/7655/7870/8633/8719/9702/9704/10121/10223/10596/11017/11292/11349/11856/11920/11980/12754/12776/12988/13589/13940/14191/14565/14976/15085/15692/15851/15959/16803/16867/17027/17061/17455/17786/18174/18921/18931/18946/18947/19376/19378/19521/19776/19856/19885/19983/20360/20372/20401/20581/20609/21339/21565/21733/21881/22053/22164/22363/22523/22788/23219/23324/24239/24250/24263/24490/24700/24763/25137/25186/25197/25533/25575/25578/25846/26110/26525/26614/26692/26709/26710/27402/27542/27973/28070/28119/28672/28705/28737/28779/29712/30100/30431/30558/30691/30886/31355/31513/31765/33337"	134
"GO:4"	"GO:4"	"ASF1A"	"77/2896"	"272/12202"	0.0445426497836147	0.187450317839379	0.150429124269225	"680/1306/1531/2025/3201/3472/5683/5687/5885/6230/6394/6652/6841/7269/8307/8311/8376/8580/9117/9445/10311/10787/11294/12056/12295/12423/12547/12566/12579/12747/12984/13175/13904/14318/14398/14949/14988/15107/15706/15855/16395/16752/16760/16806/16836/17061/17147/17284/17577/19216/19259/19376/20405/21003/21111/21563/21749/22323/23219/23960/24240/25321/25381/26021/26242/27580/27603/27973/28133/28207/28289/28773/29323/30203/30837/31392/31426"	77
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"115/2896"	"425/12202"	0.0583397389541214	0.23569254537465	0.189143574714415	"151/261/403/591/592/1363/1775/1891/1927/2332/2335/2521/2741/2786/3148/3472/3803/4087/4697/5230/5836/6278/7006/7157/7176/7381/7801/8063/8288/8311/8730/8756/8761/9097/9350/9469/9802/10003/10067/10299/11314/11315/11421/11549/11881/11912/12988/13092/13093/13340/13925/13996/14314/14336/14625/15068/16414/16719/16720/16886/17098/17337/17826/18008/19376/19378/19407/19521/19885/19965/20320/20843/21244/21294/21629/21667/21749/22053/23384/23473/23633/23951/24295/24737/25451/25452/25578/25829/26682/27049/27165/27166/27274/27285/27302/27627/28006/28321/28370/28705/28782/28848/29354/30047/30334/30727/30983/31221/31441/31623/31776/32158/32221/32259/32300"	115
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"80/2896"	"288/12202"	0.0609168451278243	0.236638513765779	0.189902715580667	"766/1626/1927/3301/3940/4208/4322/4519/5694/5696/5737/5987/6451/6764/6937/7011/8248/8429/9097/10019/10386/11138/11389/11873/11920/11987/12033/12056/12252/12628/12817/13037/14398/16733/18819/18971/19231/19362/19404/19953/21043/21611/21695/21795/22137/22234/22560/22969/23157/23192/23347/23473/23828/23830/24409/24429/24437/24488/24763/24863/25197/25232/25482/25541/25687/26541/26726/28037/28119/28133/28578/28919/30702/30721/30830/31294/31355/31513/31663/33337"	80
"GO:27"	"GO:27"	"CACNG7"	"44/2896"	"150/12202"	0.0659947063126077	0.246869086576792	0.198112763589505	"452/647/680/1226/2025/2562/4898/5818/7115/7175/7464/7468/7596/8037/9727/9833/10119/10316/11001/11236/11653/13050/15748/15943/16836/18987/19213/19376/21003/21111/22474/24240/24480/24515/25219/25687/25783/27482/28098/28133/28289/29897/32007/32259"	44
"GO:26"	"GO:26"	"BRCA1"	"104/2896"	"386/12202"	0.0756111679355151	0.272740284338822	0.218874433497544	"279/414/680/1459/1595/2401/2594/3201/3803/4385/4537/4657/4898/5167/5420/6432/6835/7068/7243/7269/8084/8286/8311/8357/8376/8719/8730/9117/9184/9368/9445/9579/9727/9833/9890/10147/10916/11017/11225/11252/11349/11456/11611/11653/11737/12337/12547/13479/13904/14318/14398/15123/15706/16395/16760/16781/16806/16836/17061/17577/17631/17716/18286/18856/18987/19378/19462/20602/21003/21111/21219/21397/21563/21749/21763/22457/22503/22551/22614/22825/24953/24961/25052/25222/25312/25381/25541/25581/25783/25913/26156/26242/26710/27580/27603/27642/27973/28133/28289/30332/30475/30837/31314/31426"	104
