"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:266"	"GO:266"	"IRF3_HEPG2_HG19"	"106/2037"	"496/12202"	0.00331288336587676	0.211686558237083	0.189734695241158	"298/301/1183/1240/1445/2328/2380/2774/4047/4377/4609/4922/4988/5476/6679/6698/6897/6921/7262/7641/7958/8086/8089/8109/8174/10084/10222/10428/10577/10990/11119/12569/13162/13226/13412/13549/13573/13871/13943/13946/14151/14182/14433/14509/14511/14680/14682/14984/15144/15273/15352/15388/16170/16380/16642/16828/17195/17716/18680/18947/19209/19428/19435/19754/19870/19971/20084/20414/20595/20690/21337/21677/21809/22366/23507/24471/24955/25575/25782/26118/26131/26258/26325/26334/27136/27150/27404/27535/27542/27770/27914/28353/28696/28777/29247/29712/29729/29754/30232/30584/30904/31653/31676/31869/32210/32790"	106
"GO:512"	"GO:512"	"TEAD4_MCF7_HG19"	"24/2037"	"85/12202"	0.00520345667580392	0.211686558237083	0.189734695241158	"2386/4646/4818/5840/6052/6120/9782/12970/13700/16326/16767/18722/18949/19953/20491/21798/22250/25562/26714/27371/27734/28319/28580/29629"	24
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"82/2037"	"381/12202"	0.00752937409174434	0.211686558237083	0.189734695241158	"308/579/785/840/1132/1601/2212/2615/2935/3576/4380/4394/4870/5964/5966/6701/6897/7245/7380/7673/7944/8089/8233/8502/9241/10223/11472/12221/12537/12857/13035/13192/13201/13943/14185/14415/14440/14885/15354/15382/15748/15972/16801/17184/17283/17407/17891/18246/19427/20072/20491/21572/22250/22540/22870/23959/23993/23994/24028/24559/25061/25229/25284/25295/25684/25842/26118/26200/27150/27302/27586/28353/28903/29027/29250/29251/29515/29783/29856/30581/30881/32002"	82
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"64/2037"	"288/12202"	0.00838362606879536	0.211686558237083	0.189734695241158	"18/530/1509/2935/3215/3957/4322/4734/4737/4823/5697/5737/5796/5987/6885/7555/7791/8248/8490/8565/10692/11008/11232/11243/11246/12061/12280/12766/13352/13551/14493/16733/17852/18428/18603/19231/19304/19362/19953/20478/20951/21516/21795/22250/22870/23344/23411/24615/25061/25295/25541/25813/25984/26541/26726/27733/28433/28578/29032/29780/30337/31246/31294/31488"	64
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"75/2037"	"356/12202"	0.016840300881535	0.307405654693623	0.275527736359058	"592/1509/2177/2526/2875/3241/4602/4968/5464/6337/6679/7276/7288/7299/7335/7817/7871/7896/7944/7954/8088/8094/8461/8484/8502/8652/8993/10897/11050/12280/12620/12671/13159/13573/14753/14984/15741/15860/16326/16952/17318/17357/19209/19365/19396/19432/19692/19971/20103/20372/20543/20666/21795/22781/24245/24258/24671/24965/25351/25402/25881/26435/26920/27150/27402/28570/29247/29250/29251/29754/30618/30867/31294/32047/32414"	75
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"53/2037"	"244/12202"	0.0233166946351336	0.307405654693623	0.275527736359058	"308/840/1132/2212/2615/2935/4870/5964/5966/6701/6897/7245/7380/8089/8233/8502/9241/10223/12221/12857/13035/13943/14415/14885/15354/15748/16801/17283/17360/17407/17891/19427/20491/22250/22870/23993/23994/25061/25284/25684/26200/27150/27302/27586/28353/28433/29250/29251/29515/29783/30581/30881/32002"	53
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"69/2037"	"334/12202"	0.031467776396142	0.307405654693623	0.275527736359058	"92/389/418/1733/2686/2725/3168/3728/3732/3898/4394/4806/4871/4998/5106/5778/5842/5891/5971/6606/6895/6931/7066/7228/7481/7789/8357/9351/10495/10551/11004/13229/14071/14764/14863/15760/16103/16627/17027/17186/17422/19031/19209/19728/19807/22163/22250/22366/22735/22784/23002/23243/23250/23344/24175/24510/24635/25813/25871/26061/27302/27312/27642/28984/29088/29165/29390/29494/29670"	69
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"76/2037"	"372/12202"	0.0315975464801851	0.307405654693623	0.275527736359058	"362/921/1240/2177/2218/2298/2379/2380/2655/3709/4047/4279/4377/4394/4576/4922/5476/5840/5964/5966/6120/6624/6841/7153/7551/7740/8086/8174/8240/8484/9441/9699/9799/9998/10844/11232/11578/12290/12569/12909/13700/13939/14424/14742/16326/16396/16397/16828/16954/17360/17853/18019/18597/19162/19163/19410/19807/20103/20534/20690/21809/22538/22735/23411/23531/23892/23959/24471/26061/26920/28353/29568/29729/30337/30904/31233"	76
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"82/2037"	"405/12202"	0.0321540340871851	0.307405654693623	0.275527736359058	"471/1696/2146/2993/3001/3989/4071/4075/4123/4279/4313/4602/5044/5392/5880/6133/6236/7245/7641/8063/8086/9878/10313/10409/10487/10692/10720/10818/10835/10964/11095/11243/11475/12221/12644/12697/13035/13410/13535/13573/14151/14186/14714/15066/15305/16396/16397/16539/19983/20072/20110/20174/20294/20364/21798/21999/22260/23150/23344/23764/24154/24807/24952/25562/25684/25981/27085/27402/27642/27734/27914/28022/28353/28735/28984/29032/29679/29729/30092/30122/30622/32316"	82
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"99/2037"	"499/12202"	0.0332775998847893	0.307405654693623	0.275527736359058	"229/298/1094/1362/2181/2525/2538/3079/3085/3591/3637/3989/4549/4692/4806/5041/5464/5621/5697/5888/5922/6402/7232/7710/7961/8174/8182/8777/9878/10262/10342/11218/11431/11536/12353/12381/12394/12620/12835/12842/12966/13263/13549/13809/14493/14742/15273/16164/17042/17415/17595/17735/18242/18433/18576/18817/19117/19304/19383/19690/19903/20072/20644/20666/20951/21105/21247/21999/22473/22540/23090/23197/23344/23407/23834/23959/24234/24242/24510/24666/25181/25295/25444/26508/26970/26972/27734/27804/27948/28091/28288/28651/29165/29563/29824/30101/30122/30881/32790"	99
