"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"114/2280"	"466/12202"	0.000941650796389354	0.0547871222046637	0.0491057061969888	"120/403/551/685/2267/3156/4049/4199/4200/5009/5741/5762/5860/6256/6282/6482/6648/7173/8030/8056/8131/8182/8556/9351/9563/9588/9755/10423/10504/10510/10674/10853/10964/11142/11218/11221/11289/11463/11520/11843/12353/12481/12696/12754/13074/13101/13263/13533/13616/13894/13898/14170/15354/15668/16557/16595/17261/17378/17434/17515/17664/18237/18631/18951/19304/19593/20203/20225/20419/20841/20858/21999/22240/22476/22503/22527/22780/23299/23324/23475/23721/23842/23843/24030/24147/24478/24598/24734/24923/25428/25499/25676/26105/26162/26242/26414/26508/26510/26647/26661/26960/26961/27001/28229/28786/29416/29424/29547/29550/30101/30706/30822/30863/31619"	114
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"90/2280"	"356/12202"	0.00108489350900324	0.0547871222046637	0.0491057061969888	"591/630/726/2443/2526/2597/3029/3187/3241/3301/3604/3859/4968/5263/6651/6652/7817/7870/7896/8088/8455/8461/8990/9422/9755/9966/10897/11022/11050/11456/12211/12280/12453/12625/12671/12851/13091/13219/13910/14502/14802/15599/15674/16097/16395/17148/17463/17811/18675/18758/18921/18922/19099/19205/19245/19378/19405/19761/19971/20941/21103/21795/21892/22069/22780/23551/23644/24182/24486/24923/25287/25596/25638/26603/26653/26896/27182/27402/27489/27905/27973/28120/28554/29074/30638/30949/30950/31748/32034/32137"	90
"GO:1"	"GO:1"	"AFF1"	"77/2280"	"306/12202"	0.00272965001734895	0.0733570176642175	0.0657499064004451	"234/408/726/792/1416/1568/3202/3241/3248/3753/3825/4088/4279/4929/5333/5546/6265/6635/6652/6724/6890/7115/7467/8182/8503/8988/10272/10834/11968/12290/12472/12974/13174/13519/14053/14170/14398/14670/15105/15690/16000/16316/16633/16806/17631/17864/19151/20005/20941/21048/21115/21515/21552/22110/22250/22871/23346/23385/23865/24379/24468/24665/24979/25381/25633/26109/26242/26360/27037/27182/27371/27552/28825/29472/29837/30706/32465"	77
"GO:163"	"GO:163"	"DDX18"	"74/2280"	"296/12202"	0.00388727315815095	0.0733570176642175	0.0657499064004451	"408/491/551/647/792/1595/1725/2420/2931/3156/3430/4088/4279/4929/5544/5676/5687/6539/6652/6890/7423/7614/7988/8455/9989/10572/10834/12547/14170/14513/15703/16000/16445/16633/16752/16806/17631/17664/17810/17826/18789/19304/19469/20308/20850/21015/21048/21115/22324/22474/22591/22780/22802/22871/23071/23203/23346/23385/23889/23960/24379/24632/24961/24979/26710/28317/28431/28825/29323/29782/30706/30863/31617/32007"	74
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"116/2280"	"495/12202"	0.00408747554199355	0.0733570176642175	0.0657499064004451	"62/403/418/685/792/1218/1380/1595/2448/2686/3211/3248/3427/3969/4071/4298/4674/4683/4754/5643/5924/5967/6230/6451/7235/7380/7423/7467/7522/7523/7870/8103/8503/9283/9394/9414/10121/10125/10795/11431/11858/11924/12208/12754/12851/13084/13101/13255/13263/13326/13519/13891/13898/13940/14273/14488/15354/15630/16496/16893/17413/17455/17810/17864/18174/18238/18581/18921/18922/18947/19304/19378/19856/19971/20360/20757/21063/21434/21733/21881/22164/22250/22363/22527/23324/23842/23843/24251/24379/24478/24489/24642/24814/25287/25295/25846/26276/26522/26710/26944/27182/27402/27486/27973/28672/28778/29424/30101/30431/30529/30622/30863/31234/31605/31765/32648"	116
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"72/2280"	"288/12202"	0.00435784263351787	0.0733570176642175	0.0657499064004451	"333/1626/1927/2448/3187/3301/3940/4208/4600/4734/4857/5644/5694/5987/6074/6295/6451/6885/7011/7072/7838/8097/8103/9414/10935/11243/11987/12235/12252/12280/12766/12815/12817/13091/13150/13551/13898/14398/15974/16893/17811/19304/19404/21043/21414/21795/22250/22560/22871/22969/23081/23203/23473/23842/24488/24489/24659/24863/25061/25295/25468/25541/25708/26726/27733/28037/28061/28578/29550/30702/31246/31488"	72
"GO:477"	"GO:477"	"STAT5A_K562_HG19"	"31/2280"	"111/12202"	0.0109497383092932	0.122570955523542	0.109860366597443	"87/298/2444/3029/3338/5267/8267/8814/9976/12453/12618/12649/13533/14317/15969/16316/17332/18631/19856/20364/21798/22246/24147/24746/24952/26017/26724/27721/30004/30092/31619"	31
"GO:433"	"GO:433"	"RXRA_GM12878_HG19"	"47/2280"	"183/12202"	0.0113837300450741	0.122570955523542	0.109860366597443	"26/403/2406/3819/3940/4071/4754/4929/6871/7562/8042/8103/8644/9414/9984/9995/11760/12547/12671/12852/13299/13972/14008/14462/15147/18348/19404/21999/22240/22250/22986/23324/23473/23842/23843/24659/24686/26584/26702/27159/27402/29919/30163/30164/30988/31748/32648"	47
"GO:514"	"GO:514"	"TEN1.CDK3"	"48/2280"	"188/12202"	0.0118815154767622	0.122570955523542	0.109860366597443	"647/2064/2781/4088/4123/4856/4929/5546/6362/6539/6648/6652/7284/8455/8556/10119/10311/12381/12472/13002/13050/13897/14093/14318/14462/14513/14740/15090/15105/15223/17127/17864/18186/18346/18789/18987/21552/22250/22474/23346/23376/23385/24468/27037/28236/28317/30984/32007"	48
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"81/2280"	"343/12202"	0.0121357381706478	0.122570955523542	0.109860366597443	"26/62/398/403/920/1216/2092/2680/2686/2926/3029/4071/4754/5267/5924/6451/6885/7011/7641/7896/8042/8644/8693/9394/9563/9877/11289/11452/12649/12974/13263/13326/13425/13519/13535/13862/14127/14488/15863/16496/16582/17413/17455/17664/17810/17811/17988/18170/18348/18991/19404/19971/20567/20576/21103/21976/22231/22250/22368/23141/23324/23574/24084/24234/24478/24489/24534/24642/25750/26584/26702/26944/26960/26961/27182/27359/30101/30264/30857/31026/32034"	81
