"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:362"	"GO:362"	"NFIC_ECC1_HG19"	"97/1952"	"418/12202"	6.09956038836278e-05	0.00616055599224641	0.00545750140011407	"227/637/868/1075/2134/2333/2413/2585/2744/3847/4071/4443/4692/4694/4885/5018/5257/5445/6732/7024/7028/7085/7958/8048/8322/8527/8888/9107/9368/9445/9718/10147/10292/10600/10812/11019/11785/12249/12291/12337/13765/14680/14970/15360/15942/16021/17113/17409/18115/18614/18937/19409/19690/19778/20271/20502/20590/20639/20804/20939/21041/21105/21114/21340/22057/22334/22366/22414/22761/22816/23085/23828/24173/24273/24615/24635/24760/25226/25284/25802/26006/26018/26339/26637/26657/26685/27126/27312/28033/28494/28842/29411/30438/30620/31085/33288/33326"	97
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"108/1952"	"499/12202"	0.000436073282216875	0.0220217007519522	0.0195085415728602	"30/213/227/414/589/596/1377/1444/2181/2339/2794/3085/3092/3430/4443/4549/4692/4694/4926/5552/5697/5860/5888/5922/6042/6204/6228/6773/7024/7338/7645/7899/7961/8817/8888/9056/9124/9887/10019/10442/10575/10767/11079/11218/11431/12381/12620/12842/13721/13809/14493/15273/15995/17144/17332/17525/18174/18199/18222/18341/18433/18576/18686/18963/19371/19378/19383/19690/19702/19903/20072/20092/20105/20360/20362/20472/20492/20644/20666/21105/21430/21446/22057/22381/22750/23001/23338/23341/23408/24772/24814/25148/26028/26181/26508/26960/27145/27514/27949/28651/28842/29279/29447/29547/29702/30101/30122/30881"	108
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"42/1952"	"164/12202"	0.000992753358028381	0.0334226963869555	0.029608433485057	"340/1075/2024/4349/5019/6433/8205/8931/8998/9578/9890/10812/11019/11824/12249/12391/15188/16893/17592/17593/17748/19029/19435/19964/20853/21041/21324/21550/21556/22049/22088/23603/25565/26018/26702/27343/27609/28256/28847/29088/29247/30324"	42
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"89/1952"	"425/12202"	0.00367737583159168	0.0928537397476899	0.0822570909698139	"633/1166/1775/2335/2487/2519/3148/3799/3933/4087/4088/4196/4991/5552/5860/6278/6893/7286/7381/8109/8311/8825/9226/9298/9518/9916/10299/10575/10950/10972/11182/11314/11421/11549/11785/12241/12766/13192/13430/13439/13513/14440/16719/16720/16893/17078/17197/18614/18724/19119/19175/19378/19407/19718/19859/19885/19938/20083/20107/20941/20979/21041/21072/21294/22279/22318/22938/23358/23505/23624/23814/23991/24028/24604/24798/24948/25049/25149/27049/27274/27285/28455/28596/29418/29547/30226/30500/30983/32123"	89
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"57/1952"	"258/12202"	0.00584274063751103	0.118023360877723	0.104554306144934	"340/2200/2330/2585/3714/3933/4123/5167/5492/6052/6120/7085/7718/7958/8203/9224/9368/10428/11182/11289/11578/13162/13324/13424/13425/15080/15954/16397/16656/16665/16767/16821/16893/19015/19102/19378/19973/20005/20092/20919/21414/21568/21798/22057/22366/22375/23324/23828/25766/25818/26938/27914/28455/28580/28777/29708/30155"	57
"GO:211"	"GO:211"	"FOSL1_C2C12_MM9"	"36/1952"	"156/12202"	0.0128754048547652	0.190067628575814	0.168376742354812	"868/2492/3055/5552/8109/8376/10175/12134/13162/13201/13324/13657/13809/14104/14472/15028/15901/15954/16444/16901/17852/18686/19077/19692/21187/22761/23072/23805/23838/24230/24418/24597/26637/28209/30159/30535"	36
"GO:40"	"GO:40"	"CEBPB_MYOCYTE_MM9"	"80/1952"	"395/12202"	0.0131730039607	0.190067628575814	0.168376742354812	"26/213/471/1001/1222/2335/2794/3799/4214/4598/4710/4966/5061/5063/5257/6882/7072/7085/7215/7228/7598/7718/7848/8109/8159/8558/8892/9548/9692/9718/9916/10442/10545/10576/11554/11603/12291/13272/13324/14379/15066/15095/15294/16588/17197/17254/18463/18599/18600/18614/18675/19435/19692/19918/19928/20115/20494/20496/20502/20773/21072/21572/22279/22366/22734/23301/24028/24561/25320/26224/26354/26508/27169/28256/28580/29702/30109/30607/32316/33326"	80
"GO:460"	"GO:460"	"SREBF2_GM12878_HG19"	"52/1952"	"244/12202"	0.0163505013861323	0.20642507999992	0.182867449713321	"308/340/2051/2117/3148/3959/5697/6005/6052/6773/7085/8048/9805/10442/11289/11494/12066/13254/13425/13809/13850/14491/14504/15123/15874/16656/16821/17184/17185/19718/20072/20575/20666/22366/22375/24181/24480/24772/24798/25818/27126/27236/27419/27514/27983/28494/28580/28640/29850/30109/31293/32011"	52
"GO:202"	"GO:202"	"ETS1_GM12878_HG19"	"28/1952"	"122/12202"	0.02774218342718	0.25135078621468	0.222666147245939	"402/888/1216/1633/3160/3858/4394/4521/8012/10600/15065/15576/16211/16588/17407/18979/18993/19973/21320/22279/23324/23847/25428/25499/26960/29547/30101/30136"	28
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"63/1952"	"313/12202"	0.0287007657822999	0.25135078621468	0.222666147245939	"722/1529/2117/2932/3301/3322/3799/4218/4352/5061/5063/7215/7228/7803/8888/9714/10112/10198/10334/10399/11079/12066/12469/12977/13162/13272/13408/13425/13439/13809/14183/15921/16169/18937/19692/20197/20223/20294/20363/20859/20979/21324/21652/21719/22057/22318/23632/24471/24772/25372/25557/25896/25905/26525/27126/27213/27236/29183/29266/29850/30109/30620/31869"	63
