"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"49/1628"	"164/12202"	2.10456782949191e-08	2.12561350778683e-06	1.94949441047671e-06	"811/876/899/1123/1458/2412/4120/4955/6249/6433/8205/8644/8998/9578/9834/10494/10812/11019/12249/12636/13904/14764/14765/14805/16836/16840/17592/17748/18076/18337/19435/20742/20854/21324/21556/22088/22166/22497/23603/24223/25661/26082/26088/27302/27609/28080/28256/28737/29715"	49
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"72/1628"	"334/12202"	1.87594159136969e-05	0.000947350503641696	0.000868857158108069	"389/876/898/899/1098/1336/1768/2686/2725/2932/3728/3825/3898/4806/4871/5177/5644/5842/6378/6713/7228/7301/7311/7394/7481/7598/7789/8042/8136/8761/9307/9578/10551/10709/11007/11520/11924/13229/13864/14334/14764/14765/15083/15760/16404/16790/19728/19939/20450/20687/21712/21755/23082/23250/23917/23970/23986/24476/24510/24635/25155/25373/25871/26027/26061/26276/27302/28256/29165/29494/29670/31287"	72
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"46/1628"	"214/12202"	0.000612751168700069	0.0206292893462356	0.0189200360861776	"435/876/1123/1458/2412/2867/4120/5635/6433/8205/8998/9578/9834/10494/10812/11019/12636/13862/13904/14764/14805/16867/17042/17592/17748/18075/18076/18337/19435/20069/20742/20854/21324/21556/22497/23603/24012/24223/25661/26082/26293/27609/28010/28080/28256/29715"	46
"GO:213"	"GO:213"	"FOSL1_HCT116_HG19"	"39/1628"	"187/12202"	0.00271912896338108	0.0686580063253723	0.0629693023098777	"876/2548/2694/4685/4871/6096/7431/7755/8677/9631/10327/11027/11757/12276/12463/13171/13664/13832/14501/14584/14810/15624/16506/16700/16790/16959/19213/19233/19973/20487/21094/21288/23575/23970/24303/25210/26247/27147/27651"	39
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"69/1628"	"405/12202"	0.0180594528702488	0.298963649431627	0.274192820739793	"26/875/876/953/1336/2987/3001/3160/4350/4723/5600/5656/6105/6133/6585/7224/7300/7394/7718/8677/8719/9739/9834/10069/10385/10386/10692/11007/11475/11699/11825/11963/12221/13102/13535/13721/14584/15305/15714/16000/17858/18076/18129/19041/20112/20310/21342/21398/23220/23764/23899/24807/24883/25562/26082/26088/26242/26288/26652/26697/27126/27367/28256/28367/29625/30004/30891/31293/31353"	69
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"51/1628"	"292/12202"	0.0251787873480396	0.298963649431627	0.274192820739793	"435/876/898/2538/2694/3695/3825/4871/4902/4933/4986/5334/7755/8677/9368/10327/10385/10386/10716/11007/11208/12703/13664/14501/14809/14810/15954/16444/16506/17089/17631/20310/20450/20854/21288/21712/22427/22581/22793/23538/23970/23982/25871/26098/26247/26292/26652/27147/27651/28010/28908"	51
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"17/1628"	"78/12202"	0.0263297565416606	0.298963649431627	0.274192820739793	"876/898/2339/5177/6188/7706/7958/9445/11825/14122/14368/15954/20250/20574/23895/26082/27651"	17
"GO:218"	"GO:218"	"FOSL2_SKNSH_HG19"	"47/1628"	"267/12202"	0.0270693121019896	0.298963649431627	0.274192820739793	"338/876/898/903/2694/3825/4871/5589/6096/6120/6133/7755/8136/8810/9368/9834/10385/10386/11208/12256/12703/13664/13832/14501/15132/15954/16444/16790/17089/17621/20310/21288/21564/21712/22164/23293/23307/23538/23575/23832/23970/25871/26082/26247/26292/27651/30400"	47
"GO:498"	"GO:498"	"TCF12_SKNSH_HG19"	"80/1628"	"492/12202"	0.0328097348263572	0.298963649431627	0.274192820739793	"375/876/895/898/1621/1660/2264/2725/3695/3928/3931/4052/4688/4693/4871/4878/4955/5047/5149/5177/5334/5589/5779/6096/6188/6585/6630/7189/7649/7706/7789/7958/8205/8501/9368/9752/9754/10000/11208/11408/11757/12256/12497/13308/13664/14379/14501/14764/15099/15210/15624/15714/15954/16188/16444/16790/17621/17878/18178/19973/20310/21288/21438/21802/22164/22322/22346/23293/23538/23575/23895/23970/26208/26247/27367/27651/27872/29599/31162/32383"	80
"GO:361"	"GO:361"	"NFE2_K562_HG19"	"34/1628"	"186/12202"	0.0335286980425539	0.298963649431627	0.274192820739793	"852/2747/4723/4955/6302/7525/7958/8210/8489/9739/10262/11206/11294/12703/13004/13171/13664/15954/16840/17465/19041/19254/20567/21624/25155/25661/25836/26258/26292/27174/27651/27718/29532/29961"	34
