"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"104/2103"	"466/12202"	0.00241870072847396	0.24428877357587	0.234232070546952	"403/551/758/888/1165/2039/2993/3160/3304/4816/5741/6648/7068/7069/7173/7600/8307/8674/9732/9755/10298/10504/10510/10674/10831/10853/10964/11142/11221/11520/11843/12202/12263/12353/12457/12481/12696/12857/13074/13101/13533/13616/13786/13840/13894/14170/14395/14401/14519/15132/15142/15354/16397/16557/16595/16700/17378/17407/17434/17735/18631/18759/18951/18978/19304/19547/19593/20841/20858/22240/22476/22527/22780/22801/23299/23475/23721/23843/24147/24478/24598/24619/24734/24948/25676/26105/26162/26414/26661/27084/27482/27538/27971/28229/28575/28786/29184/29341/29416/29424/29550/29714/29902/30706"	104
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"104/2103"	"478/12202"	0.00546594833135321	0.248362124196727	0.238137732424168	"875/1384/1515/1692/2649/3137/3253/3325/3898/4613/4648/5869/6163/6362/6615/6673/6936/7284/7384/7403/7817/7841/8352/9002/9818/9976/10298/10332/10407/10581/10767/10811/10853/10893/11533/11621/12457/12497/12649/12766/13259/13324/13421/13487/13897/14673/14703/15149/15572/15807/15921/16679/17189/17378/17594/17737/17853/19751/19868/20092/20094/20576/20819/20858/21063/21513/21552/22069/22097/22476/22497/22594/23532/23534/23642/23696/24250/24478/24598/25050/25263/25453/25597/26414/26527/26656/26703/27349/27583/28023/28455/28554/28777/29030/29074/29183/29550/29625/30332/30881/31080/31323/32648/33326"	104
"GO:556"	"GO:556"	"ZEB1_HEPG2_HG19"	"32/2103"	"125/12202"	0.0114699598949859	0.248362124196727	0.238137732424168	"64/739/1123/2408/3315/3969/4801/7605/10816/11350/11823/11968/14502/15105/15563/16019/17075/17953/19171/19300/20227/24430/24432/24956/25988/26293/27588/27589/28060/28788/29522/30928"	32
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"40/2103"	"164/12202"	0.0120320531758069	0.248362124196727	0.238137732424168	"758/876/1089/1123/2412/3819/4121/6249/6747/7217/7304/8057/8205/8644/8998/9578/9834/11019/13030/14764/14765/14805/15094/16841/16893/18346/18347/19435/19888/19964/20742/21132/21556/22166/22497/23603/24223/24744/24857/26018"	40
"GO:283"	"GO:283"	"JUND_MELCELLLINE_MM9"	"42/2103"	"174/12202"	0.0122951546632043	0.248362124196727	0.238137732424168	"731/739/3706/3819/4350/4865/5658/6547/6650/7145/7235/8674/10005/11968/13259/13901/14491/14725/15020/17309/17571/18015/18744/19304/19673/20615/21585/21606/21704/22190/22924/23271/25540/25988/26983/27753/28622/29695/30235/30609/31589/32648"	42
"GO:299"	"GO:299"	"MAFK_MELCELLLINE_MM9"	"91/2103"	"437/12202"	0.027114349582015	0.456424884630586	0.437635116060594	"25/1222/1224/1719/1941/2113/2437/3341/3819/3994/4215/4267/5065/6473/6615/6824/6955/7301/7947/8063/8227/9115/10123/10216/10257/10332/10519/11306/11494/11968/12252/12276/12293/13487/13533/15020/15149/16489/16812/16821/16841/17153/17378/17825/18344/18346/18347/18855/18871/19001/19152/19304/19404/19699/19784/19849/19870/19886/19915/20122/20528/20636/20858/21063/21132/21184/21359/21585/22375/22587/23243/23624/23985/24072/25015/25216/25597/26225/26529/26724/26974/27033/27048/27993/28059/28786/29341/29625/29703/31193/32648"	91
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"101/2103"	"495/12202"	0.0344958305880395	0.468824678855147	0.449524444551053	"403/418/731/792/1123/1218/1515/2025/3350/3427/3969/4435/5275/5924/5967/6138/6230/6921/6936/6937/7235/7304/7423/7522/7523/7870/9283/9578/9702/10121/10795/11017/11048/11431/11856/11989/12208/12777/13084/13101/13102/13255/13326/13588/13940/14488/14707/15354/15572/15772/16325/16756/16893/17413/18238/18361/18581/18934/18946/18947/19152/19304/19612/19856/20107/21063/21247/21974/22164/22497/22527/23843/24250/24379/24478/24642/25137/25186/25414/25532/25578/26110/26276/26703/26944/27182/27402/27542/27767/28446/28672/29424/29476/30111/30431/30691/30928/31080/31234/32648/33326"	101
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"61/2103"	"288/12202"	0.0458123311493457	0.468824678855147	0.449524444551053	"766/1692/2865/3215/3540/3940/4208/4213/4600/4737/4823/4857/5644/5796/6074/6295/6937/8097/8674/10935/11243/12252/12280/12766/12817/13091/13150/14398/14621/15094/16229/16821/16893/17811/18634/19304/19404/19669/19785/20444/21573/22497/22560/22871/22969/22998/23081/23203/24072/24488/24863/24864/25468/25984/27137/27733/27971/29550/30830/31246/31488"	61
"GO:44"	"GO:44"	"CNPPD1"	"61/2103"	"288/12202"	0.0458123311493457	0.468824678855147	0.449524444551053	"528/792/1733/4088/5079/5120/5367/5665/5818/6253/6547/6890/7304/7423/8674/10309/11333/12221/12236/12381/12974/13487/13926/14513/14631/15703/16229/16445/17417/18346/19300/19597/19699/19785/19849/19918/21063/21552/22114/22780/23150/23243/23960/24277/25216/25501/25829/26360/26656/26703/27137/27182/27364/27510/27753/28777/29278/29703/30235/30310/30332"	61
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"71/2103"	"343/12202"	0.0517921369482036	0.468824678855147	0.449524444551053	"26/403/920/1515/2556/2680/2926/3029/4435/4992/5079/5267/5924/8644/9095/9578/9834/10740/12649/12777/12974/13326/13535/13862/14488/14863/15772/15863/16229/16235/16397/16821/17413/17811/17988/18031/18991/19152/19404/19669/20092/20576/21342/21974/22457/22497/22924/23243/23574/24084/24478/24577/24642/25040/25137/25414/25532/25750/26018/26584/26944/27182/27359/29030/29476/30691/31026/31323/31674/32038/33326"	71
