"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:16"	"GO:16"	"BACH2"	"84/2305"	"309/12202"	0.000194957406495536	0.0196906980560491	0.0184696490364192	"366/433/671/740/831/1166/2062/2298/2584/4197/4685/4697/4839/4898/5127/5990/6027/6335/6341/6432/6539/6648/6652/7215/7232/7284/7951/8556/8674/9458/10119/10696/10787/10993/11635/12387/12472/12994/13002/13235/13988/14093/14183/14440/14896/15123/15748/15833/16247/16817/17312/17825/17864/18186/18896/18987/19208/19216/19469/19661/19690/20327/20444/21023/21219/21677/21752/22114/22825/22889/23346/23774/24353/25115/25531/26360/26832/27095/27137/27151/27367/30203/31392/32746"	84
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"118/2305"	"478/12202"	0.000820732940690884	0.0414470135048896	0.0388768235064103	"37/110/123/419/848/1498/1509/1630/1692/1752/1858/2649/3137/3473/3898/3989/4063/4131/4354/4648/5990/6160/6282/6284/6464/7006/7284/7403/7817/7951/8595/9818/10170/10694/10767/11391/11533/11880/12457/12982/13205/13235/13263/13335/13383/13421/13697/13772/13914/13992/14182/14673/15149/15599/15833/16215/16391/16429/16754/17185/17466/17506/17737/17851/17942/18286/18572/18815/19080/19208/19273/19713/19751/19868/20497/20857/21388/21513/21551/22097/22233/22367/22668/22867/23505/23534/24478/24558/24630/24769/24811/24814/25014/25052/25263/25408/25661/26526/26527/26650/26653/27151/27698/28335/29012/29074/29183/29360/29515/29550/29625/29885/30008/30342/30607/30881/30929/31323"	118
"GO:514"	"GO:514"	"TEN1.CDK3"	"50/2305"	"188/12202"	0.00565106792172506	0.19025262003141	0.178454776475528	"671/831/1166/2062/2257/2298/4123/4697/4839/4898/5127/6539/6648/6652/6948/7284/8556/10119/10696/11635/12381/12387/12472/13002/13988/14093/14462/14896/15105/15287/15748/16247/17127/17864/18186/18346/18433/18987/19208/20444/21023/22474/22889/23346/23774/25115/26832/27137/30886/31392"	50
"GO:397"	"GO:397"	"PTPRE"	"100/2305"	"426/12202"	0.00949187271390145	0.239669786026012	0.224807511645034	"433/740/821/831/874/1166/1482/1555/1630/2062/2290/2298/4212/4385/4685/4839/4898/5127/5544/5990/6335/6341/6451/6539/6648/6948/7215/7232/7284/7554/7951/8055/8324/9224/9899/10119/10696/10787/10812/11017/11635/12381/12387/12472/12994/13002/13988/14093/14183/14440/15105/15748/15833/16247/16754/16966/17521/17716/17825/17864/18165/18186/18286/18346/18896/18987/19208/19224/19469/19661/19690/20362/20444/21023/21219/22114/22474/22790/22889/23071/23178/23346/23774/24353/25052/25115/25531/25728/26360/26650/26798/26832/27095/27137/27367/28496/28776/29450/30203/32746"	100
"GO:437"	"GO:437"	"SERGEF"	"93/2305"	"401/12202"	0.01654679624067	0.303168951319359	0.284369000716439	"433/671/740/821/831/1127/1166/1555/1630/2003/2062/2290/2298/4212/4385/4839/4898/5127/5544/5842/5990/6240/6335/6451/6539/6648/6652/7215/7232/7554/8182/9899/10119/10696/10723/10787/10812/11635/12387/12472/13002/13235/13988/14093/14183/14440/15105/15748/15833/16210/16247/16754/16779/16966/17864/18165/18186/18286/18346/18987/19208/19224/19278/19435/20362/20444/21023/22114/22474/22790/22825/22889/23071/23774/24353/25052/25115/25531/26360/26650/26798/26832/27137/27151/27367/27552/28776/28783/29450/29916/29918/30929/31392"	93
"GO:238"	"GO:238"	"GABPA_MELCELLLINE_MM9"	"23/2305"	"79/12202"	0.0180100367120411	0.303168951319359	0.284369000716439	"3055/3928/4028/4969/7006/7554/8076/15149/16862/18087/19303/19365/19746/23108/23952/23986/24482/25052/25360/25661/27137/31168/31314"	23
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"88/2305"	"381/12202"	0.021334062356803	0.307820042576729	0.288731670994326	"147/216/736/1446/1450/1601/2615/3576/4131/4394/4535/4651/4652/4870/4925/4926/5884/6380/7006/7069/7943/7951/8252/10544/10763/11391/11793/12457/12472/12619/13030/13035/13114/13201/13223/13335/13364/13556/13914/13992/14257/14438/14440/15209/15748/15957/17185/17434/17627/18884/19626/19713/19718/20492/20496/20918/22091/22233/22541/22676/22988/23333/23994/24279/24429/24630/25030/25061/25216/25295/25629/25674/25786/25842/27149/27150/27227/27302/27626/28640/29251/29515/29856/30475/30881/31168/32119/32300"	88
"GO:434"	"GO:434"	"RXRA_H1HESC_HG19"	"20/2305"	"70/12202"	0.0318031888550573	0.339609622204839	0.318549932240078	"46/432/4394/7006/7568/8252/8506/9363/11825/13727/14681/16391/20574/22398/22867/26041/27752/28644/31006/32144"	20
"GO:13"	"GO:13"	"ATG16L1"	"18/2305"	"62/12202"	0.0346903167524126	0.339609622204839	0.318549932240078	"671/1166/2062/4697/4898/14440/15105/16247/18186/19469/20444/21219/21752/22825/22889/23774/25115/26832"	18
"GO:327"	"GO:327"	"MIR4664"	"32/2305"	"124/12202"	0.0348610221011772	0.339609622204839	0.318549932240078	"671/1166/1568/2062/4697/4898/6539/6948/7951/10696/12387/13002/13988/14093/14440/15105/15748/16247/17864/18186/18433/18987/19469/20444/21219/21752/22825/22889/23774/25115/26832/27151"	32
