"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"47"	1.34235208756805e-33	1.60146101017507	0.546	0.48	6.71176043784024e-30	"0"	"ENSDNOG00000000377"
"48"	1.65878430975118e-32	0.659421454801821	0.482	0.405	8.29392154875592e-29	"0"	"ENSDNOG00000014741"
"49"	6.10872127790812e-31	0.276678549983096	0.755	0.783	3.05436063895406e-27	"0"	"ENSDNOG00000036939"
"50"	1.07468671374795e-29	3.56101805670333	0.837	0.866	5.37343356873974e-26	"0"	"ENSDNOG00000030813"
"51"	1.61331808247821e-29	0.491482406280943	0.752	0.783	8.06659041239106e-26	"0"	"ENSDNOG00000044231"
"52"	4.00338653905771e-29	5.37221786773759	0.273	0.219	2.00169326952886e-25	"0"	"ENSDNOG00000016906"
"53"	4.28962375414337e-28	0.39687717443316	0.942	0.962	2.14481187707168e-24	"0"	"ENSDNOG00000043957"
"54"	5.21357669242574e-28	0.358149673505275	0.799	0.849	2.60678834621287e-24	"0"	"ENSDNOG00000007242"
"55"	6.00114237963569e-28	1.16931533138779	0.507	0.399	3.00057118981785e-24	"0"	"ENSDNOG00000044236"
"56"	8.22543851906986e-27	0.959209992968945	0.752	0.882	4.11271925953493e-23	"0"	"ENSDNOG00000008161"
"57"	4.89235371625126e-26	0.282136801814548	0.56	0.494	2.44617685812563e-22	"0"	"ENSDNOG00000042447"
"58"	7.81672316290901e-26	12.5204727898489	0.338	0.276	3.90836158145451e-22	"0"	"ENSDNOG00000008402"
"59"	2.68928048450791e-25	0.351856314021926	0.534	0.495	1.34464024225395e-21	"0"	"ENSDNOG00000043863"
"60"	4.44960536098655e-24	0.253266851784543	0.907	0.906	2.22480268049327e-20	"0"	"ENSDNOG00000005648"
"61"	3.25758961978005e-23	0.425091358197548	1	1	1.62879480989003e-19	"0"	"ENSDNOG00000033767"
"62"	3.3081521294604e-23	11.7312239451779	0.382	0.381	1.6540760647302e-19	"0"	"ENSDNOG00000009972"
"63"	3.34378943579694e-23	1.069011931575	0.297	0.27	1.67189471789847e-19	"0"	"ENSDNOG00000049147"
"64"	9.6932701886601e-23	0.511187237241898	0.959	0.979	4.84663509433005e-19	"0"	"ENSDNOG00000036764"
"65"	1.87456045881036e-22	1.33043116678175	0.566	0.535	9.37280229405181e-19	"0"	"ENSDNOG00000048359"
"66"	7.79530491070572e-22	0.63142448696549	0.626	0.622	3.89765245535286e-18	"0"	"ENSDNOG00000046532"
"67"	1.37887594891752e-21	0.257736435247389	1	1	6.89437974458759e-18	"0"	"ENSDNOG00000038381"
"68"	4.27033585040572e-21	0.353329734351413	0.945	0.969	2.13516792520286e-17	"0"	"ENSDNOG00000040880"
"69"	4.37857693603817e-21	0.688079423178683	0.285	0.27	2.18928846801909e-17	"0"	"ENSDNOG00000008365"
"70"	5.43714119398278e-21	5.58820267801433	0.884	0.885	2.71857059699139e-17	"0"	"ENSDNOG00000034951"
"71"	8.09770729908311e-21	0.652803903864247	0.654	0.63	4.04885364954156e-17	"0"	"ENSDNOG00000041454"
"72"	2.73604188878028e-20	0.467222121084333	0.993	0.996	1.36802094439014e-16	"0"	"ENSDNOG00000038302"
"73"	4.01403646922381e-20	0.312398355674388	0.282	0.22	2.00701823461191e-16	"0"	"ENSDNOG00000008702"
"74"	6.18117984446506e-20	0.266159971083249	0.999	1	3.09058992223253e-16	"0"	"ENSDNOG00000016628"
"75"	2.55063141532177e-19	0.609701692383701	0.569	0.523	1.27531570766088e-15	"0"	"ENSDNOG00000046896"
"76"	2.91417349888433e-19	0.640549869591708	0.949	0.964	1.45708674944216e-15	"0"	"ENSDNOG00000048965"
"77"	6.68230381738805e-19	2.9509954024724	0.331	0.28	3.34115190869403e-15	"0"	"ENSDNOG00000013859"
"78"	1.29618072990899e-18	4.92892523896345	0.577	0.534	6.48090364954493e-15	"0"	"ENSDNOG00000030654"
"79"	1.46339827444102e-18	0.317565464171391	0.864	0.915	7.3169913722051e-15	"0"	"ENSDNOG00000017550"
"80"	2.05185195928274e-18	0.327308599536568	0.914	0.951	1.02592597964137e-14	"0"	"ENSDNOG00000012604"
"81"	2.09813804684362e-18	0.25960253963798	0.841	0.851	1.04906902342181e-14	"0"	"ENSDNOG00000044349"
"82"	2.89713466037031e-18	0.744924350950015	0.906	0.869	1.44856733018515e-14	"0"	"ENSDNOG00000041692"
"83"	3.58980865568931e-18	13.8610869765114	0.454	0.346	1.79490432784466e-14	"0"	"ENSDNOG00000046116"
"84"	7.39820085924282e-18	1.58116961622436	0.482	0.456	3.69910042962141e-14	"0"	"ENSDNOG00000040115"
"85"	4.36999631138469e-17	0.273687678901582	0.522	0.529	2.18499815569235e-13	"0"	"ENSDNOG00000031304"
"86"	1.13175438957397e-16	0.535055913833592	0.552	0.507	5.65877194786983e-13	"0"	"ENSDNOG00000032383"
"87"	1.71751615514977e-16	0.461969304771445	0.636	0.685	8.58758077574886e-13	"0"	"ENSDNOG00000037681"
"88"	2.96706673314206e-16	0.329678098398732	0.713	0.695	1.48353336657103e-12	"0"	"ENSDNOG00000037520"
"89"	4.52308935806711e-16	19.9588023159452	0.333	0.301	2.26154467903356e-12	"0"	"ENSDNOG00000018397"
"90"	6.41647724990062e-16	0.533258584368909	0.585	0.562	3.20823862495031e-12	"0"	"ENSDNOG00000048404"
"91"	7.10870788491586e-16	2.87524218121391	0.983	0.986	3.55435394245793e-12	"0"	"ENSDNOG00000042948"
"92"	1.53301241040529e-15	2.23862865516447	0.64	0.653	7.66506205202644e-12	"0"	"ENSDNOG00000036402"
"93"	4.96491787537824e-15	1.14813835825047	0.963	0.975	2.48245893768912e-11	"0"	"ENSDNOG00000038062"
"94"	8.51941816741606e-15	8.16439600576775	0.594	0.693	4.25970908370803e-11	"0"	"ENSDNOG00000025323"
"95"	1.13759780654159e-14	0.765033963502007	0.459	0.323	5.68798903270795e-11	"0"	"ENSDNOG00000048341"
"96"	1.82661904251904e-14	0.483372649516888	0.978	0.989	9.13309521259522e-11	"0"	"ENSDNOG00000048876"
"97"	2.01827432347507e-14	0.311395102170718	0.815	0.898	1.00913716173753e-10	"0"	"ENSDNOG00000005002"
"98"	3.29740170403974e-14	0.398292796498686	0.859	0.794	1.64870085201987e-10	"0"	"ENSDNOG00000042290"
"99"	4.57510513207132e-14	0.625901333243734	0.302	0.259	2.28755256603566e-10	"0"	"ENSDNOG00000031050"
"100"	1.19784169014475e-13	5.54284018163557	0.909	0.899	5.98920845072375e-10	"0"	"ENSDNOG00000040589"
"101"	3.60100700097039e-13	0.489054297313374	0.631	0.682	1.80050350048519e-09	"0"	"ENSDNOG00000016210"
"102"	4.88435655155115e-13	0.316435618777998	0.973	0.985	2.44217827577558e-09	"0"	"ENSDNOG00000015061"
"103"	9.52113575239622e-13	12.8874634156453	0.495	0.607	4.76056787619811e-09	"0"	"ENSDNOG00000040141"
"104"	7.52828222101817e-12	0.307851488209809	0.716	0.827	3.76414111050909e-08	"0"	"ENSDNOG00000019529"
"105"	1.0771938644793e-11	17.9835200185382	0.337	0.344	5.3859693223965e-08	"0"	"ENSDNOG00000031409"
"106"	5.19155468849541e-11	0.576903498412276	0.354	0.32	2.5957773442477e-07	"0"	"ENSDNOG00000008038"
"107"	7.76746553010542e-11	5.87875796422639	0.55	0.533	3.88373276505271e-07	"0"	"ENSDNOG00000032247"
"108"	8.52162468267953e-11	0.327435881864221	0.6	0.609	4.26081234133976e-07	"0"	"ENSDNOG00000011785"
"109"	3.25534308460089e-10	1.30523452096875	0.994	0.995	1.62767154230044e-06	"0"	"ENSDNOG00000036956"
"110"	4.49751287489438e-10	1.08784442662327	0.461	0.433	2.24875643744719e-06	"0"	"ENSDNOG00000037466"
"111"	4.9756961628569e-10	1.43612889696706	0.995	0.995	2.48784808142845e-06	"0"	"ENSDNOG00000018894"
"112"	7.50964697478612e-10	1.42107447947664	0.987	0.993	3.75482348739306e-06	"0"	"ENSDNOG00000048538"
"113"	8.05528432869201e-10	0.288008178163678	0.95	0.958	4.027642164346e-06	"0"	"ENSDNOG00000030686"
"114"	2.86597246852554e-09	9.50027174170924	0.361	0.306	1.43298623426277e-05	"0"	"ENSDNOG00000007089"
"115"	1.08812838137365e-08	0.424463307929605	0.351	0.282	5.44064190686826e-05	"0"	"ENSDNOG00000014699"
"116"	1.49935186811276e-08	0.499498702936718	0.966	0.984	7.4967593405638e-05	"0"	"ENSDNOG00000002614"
"117"	2.73961177326866e-08	14.3725266514689	0.618	0.585	0.000136980588663433	"0"	"ENSDNOG00000032097"
"118"	3.11787597535566e-08	0.321528095820885	0.7	0.747	0.000155893798767783	"0"	"ENSDNOG00000017618"
"119"	3.49737750208428e-08	0.834189957658483	0.346	0.303	0.000174868875104214	"0"	"ENSDNOG00000046166"
