"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"97/2782"	"356/12202"	0.0263329295785898	0.223934164176216	0.198378363261891	"142/591/741/2443/2526/2984/2995/3242/3604/4742/5986/6335/6523/6652/6678/6764/7335/7381/7817/7870/7871/7944/8068/8455/8993/9597/9755/9966/10897/11022/11421/12453/12727/12851/12991/13159/13280/13737/13991/14461/14502/14802/15023/15078/15599/15860/16097/16427/16719/17189/17463/17777/18751/18922/19205/19245/19378/19405/19545/19884/20103/20621/20666/20941/21225/21795/21892/22069/22780/23551/23598/23644/24182/24258/24604/24864/24865/24948/25218/25419/25596/25634/26099/26288/26897/26903/27214/27402/27489/27760/27905/28269/28573/28653/29074/30495/30867"	97
"GO:400"	"GO:400"	"RELA_GM12878_HG19"	"117/2782"	"437/12202"	0.0266060393080653	0.223934164176216	0.198378363261891	"403/731/1123/1218/1336/1446/1497/1570/1864/2120/2218/2419/2448/2686/2835/2903/3201/3593/3940/4329/4552/4674/4906/5348/5420/6172/6517/6523/6568/6624/6764/6891/6936/6983/7088/7209/7386/7523/7608/8664/10121/10257/10702/11017/11121/11438/12452/12822/13060/13665/13992/14170/14334/14336/14694/14966/15085/15347/15541/15631/15684/15722/15888/15937/16283/16357/16371/16381/16521/16577/16582/17078/17152/17400/17650/17827/19152/19728/19764/19777/19856/20382/20499/20506/20621/20733/20757/20854/21339/21565/21569/21733/21800/22265/22788/22928/23313/23437/23842/24250/24251/24379/24760/24858/25155/25403/25433/25532/25575/25722/26235/28782/30241/31484/31764/32221/33326"	117
"GO:226"	"GO:226"	"FOXM1_MCF7_HG19"	"32/2782"	"103/12202"	0.0324777249021802	0.252326939624631	0.223530900136463	"1663/2904/3920/3940/4697/4742/5821/5986/6475/8599/9524/10257/10844/11525/15025/15849/16656/16745/19718/20941/22069/22821/23598/23959/26172/26666/28037/29153/29568/30337/32106/32221"	32
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"25/2782"	"78/12202"	0.0381326734876641	0.275100001589577	0.243705056124169	"898/1589/2835/3750/4488/4930/6188/7706/8349/8717/9445/11182/15723/15954/16534/17379/19407/20250/21041/27344/27651/27913/28567/30337/32106"	25
"GO:228"	"GO:228"	"FOXP2_SKNMC_HG19"	"80/2782"	"294/12202"	0.0416429414094298	0.280395805490161	0.248396492617651	"66/591/653/752/4012/4053/4443/5348/5598/5885/6084/6451/6812/6984/7066/7072/7563/7638/8113/9713/9867/11324/11525/11873/11916/12021/12553/13255/13364/13492/13811/14250/14424/14461/14493/14802/15050/15847/15963/16229/16259/16430/16496/16590/17664/18649/18766/18830/18910/18922/20014/20274/20401/20698/20871/21065/21111/21852/22479/22821/23328/23369/23946/23981/24020/24138/24429/24604/25146/26288/26565/26839/27088/27090/27370/27381/29489/30078/31236/31675"	80
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"78/2782"	"288/12202"	0.0482265773523622	0.304430269536787	0.269688097036236	"333/1446/1570/1626/2448/2652/3540/3858/3940/4208/4322/5372/5796/5882/6074/6295/6451/6764/6937/6984/7011/7072/7094/8222/8248/8565/8817/9113/10386/11246/11389/11525/11873/11987/12033/12061/12235/12347/12817/13295/14398/14493/15622/16229/16733/16821/17140/18766/18819/19362/19953/21795/22062/22234/22560/23157/23192/23369/23842/24152/24429/24615/24659/24864/25061/25968/26288/26917/27137/28037/28119/28578/28725/29461/30337/30702/30830/31236"	78
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"59/2782"	"214/12202"	0.057485762258292	0.321926998949837	0.28518806577109	"153/435/1123/1458/2867/3242/6222/6224/6433/6729/6747/7205/7264/8564/8785/9890/10702/10812/10998/11525/11763/11824/12061/12391/12453/12857/12916/13464/14284/14476/14477/15085/15839/16009/16297/16332/16752/17042/18075/18346/20182/20854/21041/21671/21852/22409/22868/23605/24328/24743/24771/24865/26520/26542/28715/30169/30869/30928/31764"	59
"GO:218"	"GO:218"	"FOSL2_SKNSH_HG19"	"72/2782"	"267/12202"	0.0605224482079383	0.321926998949837	0.28518806577109	"898/903/2584/2835/4053/4488/4818/4871/4999/5167/5349/6050/7085/7178/8104/8109/8717/8810/9368/9841/10006/10147/10385/10386/10983/10987/11061/11121/11182/11208/11307/12278/12762/13664/13814/13928/14074/14468/14501/14668/14698/15954/16444/16767/16821/17655/19290/19407/19460/20188/20528/21800/23538/23550/23575/23832/24281/24291/24614/25058/25403/26147/26247/26805/27179/27651/27913/29007/30337/31198/31569/32106"	72
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"96/2782"	"365/12202"	0.061572390951811	0.321926998949837	0.28518806577109	"403/432/697/1471/1589/1722/2021/2448/2734/2904/3709/3750/4076/4443/4697/5154/5167/5956/6188/6707/7173/7228/8124/8565/9216/10340/10812/10968/11182/11327/11491/12212/12759/13038/13490/13700/13928/14322/14697/14962/15213/15722/15920/15977/16009/16164/16427/16450/16750/17195/17409/18872/18966/19033/19102/19273/19290/19409/19542/20124/20718/21236/23042/23474/23804/24176/25286/25722/25882/26151/26236/26263/26334/26335/26436/26463/26668/27147/27255/27371/27443/27651/27796/27913/28257/28396/28653/28862/29697/29837/30074/30131/30337/30567/30869/32221"	96
"GO:328"	"GO:328"	"MOB3B"	"67/2782"	"248/12202"	0.0659184816893815	0.321926998949837	0.28518806577109	"1497/2078/2115/2117/2290/2781/5552/6215/6335/6372/6394/6648/6652/6841/7730/7853/8329/9218/9727/9805/10147/11313/11433/12236/12981/13341/14019/14170/14945/15105/15748/15963/16229/16427/16574/17386/17664/18186/18346/18628/19095/19258/19259/20308/20941/22810/22825/23385/23575/24027/24176/24225/25219/25321/26022/26334/26416/26437/27137/27370/28054/28677/29837/30088/31092/31423/32061"	67
"GO:1"	"GO:1"	"AFF1"	"81/2782"	"306/12202"	0.0710054625169447	0.321926998949837	0.28518806577109	"433/1226/1570/2091/2290/3201/3202/3472/3913/4180/4279/4636/5127/5372/5885/5947/6372/6530/6652/6659/6890/7239/7987/8075/8123/9805/10147/10313/10399/10834/11307/11324/11469/11581/11589/12010/12295/12744/12974/13362/13576/13926/14170/14183/14398/14670/15105/16229/16760/16821/16841/17099/17631/19095/19663/19690/19884/20941/21003/21451/22551/23346/23385/23865/23921/24379/24953/25146/25381/26333/26356/27344/27370/27371/27510/27603/29400/29837/30605/30663/30929"	81
"GO:288"	"GO:288"	"KEAP1"	"110/2782"	"426/12202"	0.074309994351546	0.321926998949837	0.28518806577109	"442/577/1076/1332/1663/2078/2115/3472/4697/4930/5127/5348/5459/5552/5583/5947/6005/6230/6291/6335/6451/6984/7094/7239/7987/8222/8307/8785/8996/9445/9730/10091/10315/10385/11136/11433/11736/12010/12295/12389/12547/12857/12974/13213/13576/13757/14670/15105/15748/15860/15963/15976/16427/16574/16674/16752/16760/16841/17577/17631/18628/18937/19111/19259/19300/19362/19663/19690/19697/20160/20506/21111/21282/21317/21852/22023/22114/22474/22780/23346/23385/23921/24270/24614/24760/24813/25146/25219/25321/25827/26127/26156/26610/26650/27167/27237/27370/27764/28414/29039/29074/29193/29422/29516/30157/30605/30837/30898/30929/31217"	110
"GO:274"	"GO:274"	"JUND_A549_HG19"	"105/2782"	"406/12202"	0.0769540086460577	0.321926998949837	0.28518806577109	"921/1801/1918/2307/3088/3375/3472/3617/3829/3898/3920/4742/4754/5337/5947/6282/6316/6404/6935/7085/7523/7706/7987/8188/8418/8889/9917/10077/10147/10532/10987/11061/11136/11307/11433/11461/11473/11525/12389/12401/12547/12722/12974/12977/13425/13576/13811/14076/14493/14945/14985/15050/15085/15861/15938/16229/16244/16496/17042/17583/17827/18170/18380/18766/19102/19697/19848/19851/20437/20941/21041/21079/22467/22749/23209/23369/23371/23436/23550/23952/24421/24537/24614/24659/24811/24926/25076/25345/25532/25987/26156/26508/26565/26650/26705/27381/28735/29489/30120/30605/30858/30898/31056/31236/31569"	105
"GO:217"	"GO:217"	"FOSL2_MCF7_HG19"	"56/2782"	"206/12202"	0.0784458150685664	0.321926998949837	0.28518806577109	"1570/1785/2584/3202/3750/4210/4488/4818/4871/5167/8104/8109/8717/8810/9752/10385/10386/10484/10524/10834/11006/11061/11307/11424/11491/12762/13664/13814/13928/14587/14988/15673/15954/16582/16767/17901/17975/18075/19273/19460/19949/20188/22749/23352/23917/24494/25058/25312/26247/27147/29546/29665/30337/30983/32106/32221"	56
"GO:477"	"GO:477"	"STAT5A_K562_HG19"	"32/2782"	"111/12202"	0.0821863626721903	0.321926998949837	0.28518806577109	"153/1214/1421/2444/3496/4552/5267/5598/6344/8242/8996/9754/9976/11421/11438/12453/13312/14317/16332/18993/19856/20364/20903/22409/22928/24746/25769/26520/28159/28715/30929/32099"	32
"GO:365"	"GO:365"	"NFIC_SKNSH_HG19"	"102/2782"	"395/12202"	0.0828722967593639	0.321926998949837	0.28518806577109	"403/731/898/1570/1589/2523/2554/2584/2612/2652/2750/2835/2903/3668/3822/3920/4103/4443/4871/5345/6188/6886/7066/7563/7638/8173/8717/9368/10006/10147/10484/10812/11006/11208/11582/11642/11663/12457/12762/13312/13612/13700/13928/13953/13954/14468/14501/14863/15023/15166/15954/16009/16534/16665/17400/17405/17409/17521/17655/17901/18027/18853/18872/20083/20188/20287/20422/20483/20854/20903/21041/21221/21340/21628/22495/23352/23359/23437/24270/24778/24812/24858/25058/26147/26263/26286/26568/26583/26715/26839/26917/27179/27344/27913/28229/28578/28642/28879/30155/30337/32106/32360"	102
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"104/2782"	"405/12202"	0.0906185098140981	0.33601353719847	0.297667020967899	"153/733/752/797/953/1214/1223/1336/1421/1570/1696/1757/2904/3496/4075/4277/4279/4488/4552/5392/5689/6236/6585/7963/8068/8113/8242/8322/8664/9444/9588/10313/10385/10386/10702/11289/11433/11438/11474/11798/11873/12221/12727/12851/13757/13814/13953/13954/14151/14317/14584/14698/15023/15305/15570/15664/15861/15888/15995/16229/16244/16396/16539/18170/18380/18853/18948/19419/19650/19856/20014/20110/20227/20364/20872/21852/22409/22928/23369/23752/23949/24020/24154/24429/24659/25146/25634/25765/25857/26151/26235/26288/26369/27085/27169/27402/27867/28171/28725/28735/30122/31236/32099/33326"	104
"GO:325"	"GO:325"	"MEF2A_K562_HG19"	"46/2782"	"168/12202"	0.0931522677381896	0.33601353719847	0.297667020967899	"1425/1570/2113/4930/8173/8717/9696/10857/11438/11490/11581/12205/12278/13492/13892/14382/14501/14697/14863/15754/16396/16539/16767/17575/17939/18601/19259/19409/19856/20413/20854/23775/23842/23950/24426/25219/25239/26156/26542/27085/27135/27718/28642/28798/29039/30771"	46
"GO:163"	"GO:163"	"DDX18"	"77/2782"	"296/12202"	0.104260160525051	0.363112972863108	0.321673816501972	"491/731/1531/1570/2115/3961/4279/4685/5127/5544/5947/6215/6652/6659/6890/6939/7094/7987/8455/8664/8996/9445/10834/11324/11469/11525/11778/12295/12547/12744/13362/14170/14424/14945/15287/15748/15890/15963/16229/16427/16752/16841/17303/17577/17631/17664/17707/19259/19884/20308/21015/21111/21282/21678/22114/22474/22780/22802/23346/23385/24270/24277/24379/25146/25219/25321/25501/25695/26156/26650/28207/28414/29400/29446/30605/30931/33326"	77
"GO:211"	"GO:211"	"FOSL1_C2C12_MM9"	"42/2782"	"156/12202"	0.128123729955648	0.403241422186595	0.357222729399277	"2492/2835/4028/4697/5552/6050/7820/8109/8288/10175/10987/11061/11491/13657/13809/13814/14095/14472/14502/15028/15954/16357/16377/16444/16514/16956/17186/17785/18075/19077/21111/21612/22265/25058/25429/26147/26247/28425/29074/30157/31578/32221"	42
"GO:261"	"GO:261"	"HSF1_HEPG2_HG19"	"38/2782"	"141/12202"	0.140415229934371	0.403241422186595	0.357222729399277	"1444/1445/1864/2526/5065/5392/6451/7085/7563/8145/8418/8830/11192/11589/13425/15023/15754/16821/19378/19618/19688/19690/19856/20250/20528/21317/22810/22868/23921/23946/24379/24628/26520/27085/28292/30120/30778/31039"	38
"GO:361"	"GO:361"	"NFE2_K562_HG19"	"49/2782"	"186/12202"	0.142025028039742	0.403241422186595	0.357222729399277	"432/797/2304/2747/3355/3829/4552/4930/6302/7563/11135/11292/11391/11424/12072/13664/13811/14493/15050/15239/15954/16009/16356/16840/16841/17435/18742/19300/21122/21569/22293/24659/24743/24813/25155/25255/26564/26805/27174/27651/27718/29003/29007/29058/30120/30620/30838/30898/31236"	49
"GO:556"	"GO:556"	"ZEB1_HEPG2_HG19"	"34/2782"	"125/12202"	0.142405791675118	0.403241422186595	0.357222729399277	"182/739/797/1123/2120/2408/5943/6372/7249/8440/10119/10484/11349/12954/14327/14502/14587/14985/15105/15563/16019/16956/17670/19300/20227/20436/22062/24430/25704/25988/26151/28788/29522/30928"	34
"GO:378"	"GO:378"	"NR2F2_MCF7_HG19"	"99/2782"	"394/12202"	0.145186531991969	0.403241422186595	0.357222729399277	"75/432/433/780/958/1757/1785/2348/2545/2572/2659/3258/3822/3920/4076/4443/4754/4925/4960/5088/5345/5774/5956/6046/6047/6048/6179/6335/6344/6380/6774/6935/6939/7173/7963/8143/8889/9228/10006/10257/10484/10987/11017/11289/11992/12061/12457/13247/13700/13928/13992/14424/15773/16297/16355/16527/16816/17303/17400/17434/18572/18875/18885/18937/19102/19152/19407/20250/20401/20595/20720/21003/22130/22821/23133/23170/23197/23209/23832/24182/24291/24862/25058/25061/25554/25705/26144/26151/26334/26542/27361/27371/27436/27796/27869/28215/29027/30929/31611"	99
"GO:219"	"GO:219"	"FOXA1_ECC1_HG19"	"74/2782"	"290/12202"	0.148056747177592	0.403241422186595	0.357222729399277	"588/591/683/1476/1696/1722/2187/2584/2734/2750/2789/3256/3472/3895/5367/5386/5418/5598/5672/5865/6475/6678/8145/8173/9368/9409/9411/9605/9741/9966/10147/11182/11307/11642/12347/12401/13060/13209/13482/13814/15441/15664/15754/16745/17400/18830/20227/20698/21340/21446/21784/22285/22668/24743/25076/25242/25575/25704/25722/26233/26526/26714/26786/26890/27085/27167/27262/27760/27905/29400/29546/30155/30337/30928"	74
"GO:27"	"GO:27"	"CACNG7"	"40/2782"	"150/12202"	0.149814241262585	0.403241422186595	0.357222729399277	"452/577/1076/1226/1332/1763/2078/6339/6984/7094/7175/7853/8455/9727/10119/10257/10285/11313/12981/13362/15287/15748/19708/21003/21111/22474/23385/24027/24258/25219/25656/26263/27370/27510/29446/30310/30695/31092/32259/33326"	40
"GO:498"	"GO:498"	"TCF12_SKNSH_HG19"	"122/2782"	"492/12202"	0.153212359325396	0.403241422186595	0.357222729399277	"375/683/731/770/797/898/1127/1446/1570/1706/1722/1738/2307/2584/2835/3043/3668/3750/3928/4226/4277/4488/4818/4871/4999/5127/5167/5392/5816/6188/6585/6887/7066/7706/8067/8501/8717/9228/9368/9727/9752/9754/9841/9976/10006/10147/10987/11182/11208/11663/11725/12391/12762/13612/13664/13700/13814/13928/14379/14468/14501/14804/14863/14945/15210/15294/15404/15563/15787/15954/16371/16444/16534/16665/16750/16767/17379/17521/17655/17785/19290/19407/19764/19856/19922/19973/20287/20733/20903/21800/21802/22495/23352/23437/23538/23575/24176/24760/25058/25062/25146/25403/26147/26247/26286/26416/26568/27179/27320/27344/27651/27796/28395/28533/28642/28957/29039/30155/30337/31668/32221/32360"	122
"GO:504"	"GO:504"	"TCF7L2_HEPG2_HG19"	"81/2782"	"320/12202"	0.154313290270319	0.403241422186595	0.357222729399277	"75/432/780/1123/1525/1570/1722/1879/2408/2904/3202/3378/3822/3858/4095/4210/4925/5345/6475/6523/6585/6911/7523/7568/8329/8349/8634/9228/10147/10189/10505/10714/10825/11252/11391/11398/11581/11589/11725/11881/12589/12759/13038/13078/13700/13842/13928/13965/14382/14943/15097/15294/16263/16371/16956/17188/17785/18186/18628/19102/19766/20250/20308/20511/21027/21079/22749/23197/23598/23648/25040/25228/25554/25691/27090/27302/27440/28788/29522/30120/30834"	81
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"106/2782"	"425/12202"	0.155707083814626	0.403241422186595	0.357222729399277	"66/403/591/1214/1336/1891/1918/3008/3472/3755/4697/4744/5337/5392/5552/5813/5860/6685/7176/7381/7603/7801/7968/8109/8288/8756/9114/9722/9802/9917/10786/10972/11182/11421/11881/12107/12988/13101/13221/13340/13438/13509/13991/14092/14336/14867/14873/15704/15722/15858/15861/16379/16719/16750/17078/17170/17785/17853/18016/18968/18977/19175/19205/19300/19378/19407/19718/20083/20621/20941/20979/21041/21294/21559/21667/22668/23358/23550/23633/23842/23946/24027/24421/24604/24737/24948/25049/25242/26463/27085/27302/27361/27510/28321/28370/28384/28782/30892/30983/31234/31287/31623/32001/32158/32221/32259"	106
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"79/2782"	"313/12202"	0.164790675662022	0.416096456046606	0.368610721875576	"1570/2117/3755/3913/4208/4491/4927/5392/6235/7228/7608/7803/8113/8889/9113/9713/10198/10334/10399/10996/11778/12010/12205/12221/12852/12977/12988/13241/13394/13408/13425/13809/13842/14092/14183/14433/14522/14810/15223/16164/16169/16193/16840/16841/18937/18994/19245/19814/19851/20293/20363/20859/20979/21353/22360/22510/23157/23197/23255/23631/23632/23813/24225/24628/26184/26227/26286/26526/26650/26897/27564/27976/28119/28715/28943/29266/30109/30620/30994"	79
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"108/2782"	"437/12202"	0.180071928339112	0.429410059178995	0.380404950809949	"58/362/462/810/953/1336/1421/1424/2164/2187/2419/2652/3759/3822/3858/4515/5348/5649/5689/5910/6222/6224/6585/6652/6812/7175/7514/7809/7968/8109/8242/8632/8664/8993/8996/9136/9228/9976/10091/11424/12107/12193/12221/12727/12759/12845/12852/13266/13340/13415/13757/13922/13941/13945/14317/14413/15244/15373/15382/15722/16019/16335/16523/16674/16956/17347/17400/17404/17476/18910/18968/18977/19460/19856/20227/20420/20595/20854/20872/21236/21293/22004/23197/23379/23381/23437/24277/25009/25053/25239/25485/25764/26224/26235/26463/26526/27739/28053/28102/28321/28980/29027/29422/29661/31680/31694/31950/32099"	108
"GO:293"	"GO:293"	"MAFK_GM12878_HG19"	"30/2782"	"112/12202"	0.183725806098061	0.429410059178995	0.380404950809949	"472/5221/5964/6286/6685/7011/7205/7608/7788/8599/9245/9583/9605/12100/13762/13953/13954/14413/15239/18335/19815/21065/23003/23090/23415/25755/25988/26583/28798/29665"	30
"GO:213"	"GO:213"	"FOSL1_HCT116_HG19"	"48/2782"	"187/12202"	0.195226369097128	0.429410059178995	0.380404950809949	"83/2078/2835/4028/4180/4685/4871/5043/5167/5349/7893/8349/8717/9409/9411/10484/11061/11663/12059/12547/12762/12877/13255/13664/14074/14501/14584/14810/15050/15085/15213/15673/17394/17655/19973/21700/21789/23575/23924/24926/25403/26247/26668/27147/27651/27796/28159/30337"	48
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"65/2782"	"258/12202"	0.196232738231649	0.429410059178995	0.380404950809949	"591/898/1589/2584/2831/3043/3750/4488/4818/5167/5267/5796/5882/5934/6707/7085/8664/9368/10714/11182/11289/11307/12205/13424/13425/13700/13814/14670/14810/15023/15954/16396/16656/16665/16767/16821/17400/17583/17655/18242/18890/19015/19102/19378/19884/19973/20528/21078/21079/21800/23352/23437/24429/24689/25058/25766/25830/26463/27651/27698/27699/28578/29516/30155/31668"	65
"GO:433"	"GO:433"	"RXRA_GM12878_HG19"	"47/2782"	"183/12202"	0.196960582958846	0.429410059178995	0.380404950809949	"403/3242/3940/4443/4754/4930/5010/5491/6764/7085/7963/8248/8684/11433/12033/12547/12852/13299/13811/13948/13972/14493/15085/15147/19884/19973/20413/21041/23328/23598/23842/23925/23952/24076/24659/25040/26235/27361/27402/27760/28631/29918/30163/30898/31146/31236/33326"	47
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"73/2782"	"292/12202"	0.20037576729871	0.429410059178995	0.380404950809949	"362/435/898/1223/1570/1785/2584/3496/4488/4871/4902/5167/5349/6050/8109/8717/9368/10070/10198/10385/10386/10834/10983/11061/11208/11461/11581/12033/12278/12391/12762/13664/13814/13928/14074/14468/14501/14810/14891/15023/15213/15954/16164/16356/16444/16767/17631/17655/18016/19290/19460/20413/20854/21185/22254/22581/22821/23538/23938/24604/24811/24926/25352/26247/26650/26668/27147/27179/27651/27698/30337/30983/31668"	73
