"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:288"	"GO:288"	"KEAP1"	"84/1879"	"426/12202"	0.00862419796550557	0.384470306672768	0.368642711973889	"551/874/1459/2725/3753/3899/4062/4088/4898/5075/5079/5178/5459/5643/6043/6451/6984/7589/7954/7988/8174/8503/8580/8693/8834/9084/10091/10309/10385/10860/11174/11611/11979/12547/12857/13002/13213/13856/13904/14053/14397/15860/15955/16574/16836/16841/18681/19262/19690/19816/20494/20761/21035/21515/21718/22114/22324/22871/23243/24083/24131/24305/24632/24760/25597/25633/25827/25848/26650/27182/27367/27552/28317/28387/28431/29193/29251/30165/30831/31218/31631/31774/31939/32137"	84
"GO:163"	"GO:163"	"DDX18"	"60/1879"	"296/12202"	0.0137407194651173	0.384470306672768	0.368642711973889	"491/551/2084/2931/3156/3708/4088/4279/4898/5075/5544/5687/5888/6043/6539/7967/7988/8174/8262/8664/9084/10309/10834/11611/12547/13362/13467/15619/16836/16841/17060/17303/17626/17810/18166/18979/19262/19816/21015/21035/22114/22324/22802/22871/23203/24305/24379/24632/24769/25848/26650/28207/28317/28431/28827/29323/30831/30931/31617/31631"	60
"GO:216"	"GO:216"	"FOSL2_HEPG2_HG19"	"38/1879"	"177/12202"	0.0188841657183282	0.384470306672768	0.368642711973889	"88/123/1390/1785/4986/5190/6124/6451/7973/8135/8267/8774/8834/11191/11289/11451/13840/13879/15999/17360/19404/19847/20421/21712/22372/23243/23547/25058/26080/27002/27637/28688/28777/29115/29239/29629/30264/31939"	38
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"50/1879"	"244/12202"	0.0189563679952061	0.384470306672768	0.368642711973889	"147/1719/2263/2330/2331/2617/4128/4886/6305/6832/6935/7175/8502/8503/9394/10478/11080/11992/12221/12857/13101/13249/13904/13914/14802/15459/16215/16679/17360/19878/19879/20494/21414/21435/22871/23137/23994/24429/24630/24632/25284/25647/27149/27182/27227/27626/27768/28353/29251/31617"	50
"GO:282"	"GO:282"	"JUND_MCF7_HG19"	"32/1879"	"146/12202"	0.0223045635173894	0.384470306672768	0.368642711973889	"1359/1616/1785/1995/2659/3969/5796/6237/8109/8852/9095/10385/13664/13939/14228/15672/17671/18362/18576/20421/21063/23537/23547/24662/24675/26247/27637/28296/28672/28848/30585/32411"	32
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"52/1879"	"258/12202"	0.0228398201983822	0.384470306672768	0.368642711973889	"1135/1616/2330/2331/2831/3043/3216/3714/5796/7674/7718/8664/10581/11007/11289/11588/13425/13700/14008/15080/15083/16558/16656/16665/17400/17655/18603/19376/19404/21063/21414/22372/23243/23293/24429/24675/24706/25058/25562/25818/25830/25895/27667/27734/27963/28578/28688/28777/28899/29348/29629/31218"	52
"GO:365"	"GO:365"	"NFIC_SKNSH_HG19"	"75/1879"	"395/12202"	0.028712780236906	0.414284400561072	0.397229440871482	"449/1089/1135/1359/1616/2064/2084/2208/2725/2835/3668/4545/4885/5345/6188/6650/6741/7403/7446/8527/10159/10214/10276/11208/11588/12249/12280/13700/13939/14501/14971/15080/15166/16448/16558/16665/16746/16901/17400/17405/17655/18143/19521/20084/20825/21303/21435/21499/21628/22495/23293/23480/23537/23653/24030/24675/24778/24858/25058/25597/25598/26141/26567/26690/27062/27344/27667/27899/28578/28642/28672/28688/30704/30831/31218"	75
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"34/1879"	"164/12202"	0.0400781717363609	0.473997490191972	0.454484305343006	"62/811/899/1089/1359/3387/4120/4121/4506/4955/5987/6433/6729/7217/10494/11018/12249/13904/14806/15974/16297/16448/16836/16841/17592/17748/18346/18347/19964/20742/21550/22868/26542/29251"	34
"GO:429"	"GO:429"	"RFX5_IMR90_HG19"	"56/1879"	"293/12202"	0.0474025704501633	0.473997490191972	0.454484305343006	"88/637/736/818/1163/1616/3525/4609/5106/5345/5872/7256/7301/7897/7952/8075/11401/12936/13526/13732/14403/15687/16656/17636/17637/18129/18166/19254/19628/19764/19791/19816/20406/20941/21015/21339/21598/22424/22856/23811/24169/24695/24831/25352/25827/27145/27344/27552/27627/28533/28821/29166/29540/29987/30504/30931"	56
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"85/1879"	"466/12202"	0.050013764774755	0.473997490191972	0.454484305343006	"120/551/681/685/982/1165/1864/2267/3156/3525/4521/5741/5860/5888/6648/7173/8030/8262/8674/9588/9799/10264/10298/11218/11289/12203/12263/12481/12696/12857/12971/13101/13470/13533/13616/13840/14395/14519/14626/14753/15576/16404/16595/16680/16773/17315/17378/17843/18166/18199/18979/18993/19617/20203/20419/20858/21060/21516/21550/21999/22010/22427/22781/23842/24030/24470/25499/25539/25647/25676/26565/26647/26661/26961/27334/27809/27868/27943/28781/28786/28970/29239/29417/29902/30434"	85
