"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:274"	"GO:274"	"JUND_A549_HG19"	"83/1777"	"406/12202"	0.000666848973235741	0.0673517462968099	0.0645790584607244	"1311/2263/2552/3375/3472/3592/3609/3617/3629/4071/4255/4742/4762/4885/5182/5445/5914/6278/6285/7162/7256/7973/8188/8418/9414/9777/9917/10763/10856/10964/10987/11061/11461/11525/11793/12003/12070/12213/12290/12848/12969/13352/14355/14518/15083/15142/15903/16380/16828/16906/17583/17811/17827/17864/17988/18380/18766/19851/20270/20941/21414/21435/22203/22319/22414/22497/22634/22749/23209/23436/23443/24772/24926/26337/26650/28960/29540/29565/30120/30558/30605/30700/30858"	83
"GO:266"	"GO:266"	"IRF3_HEPG2_HG19"	"93/1777"	"496/12202"	0.00523262547253287	0.26424758636291	0.253369233406855	"906/1122/1380/2328/2555/3350/4377/4392/4695/5476/6331/6659/6679/7083/7641/8089/8380/9004/9005/9616/9997/10581/13346/13408/13831/13871/13916/13943/13945/14385/14680/14976/15047/15144/15272/16372/16380/16732/16754/16828/17181/17426/17515/17811/18680/18783/18888/18947/19628/19704/19718/19754/19851/19971/20083/20293/20941/21441/21596/21916/22646/22939/23019/23137/23526/23638/24037/24250/24299/25258/25575/25762/26038/26118/26131/26334/26335/26337/27169/27404/27715/27718/28827/29002/29461/29540/29729/29879/30859/31147/31511/31653/32519"	93
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"68/1777"	"356/12202"	0.0102299038809725	0.310817615484803	0.298022101350723	"24/406/630/742/1199/2177/2597/2773/3029/3859/4742/4968/5305/6078/6652/6679/7276/7335/8068/8094/8730/9117/9597/10856/11050/11456/11878/12280/12496/13159/14429/14461/14503/14802/15737/15860/15862/16327/17148/17357/17463/17482/17811/17865/19245/19545/19704/19971/20372/20543/20728/20941/21002/21718/22678/22780/24724/24864/25307/25881/26435/26916/27365/27402/27973/28573/29074/30638"	68
"GO:429"	"GO:429"	"RFX5_IMR90_HG19"	"57/1777"	"293/12202"	0.0123096085340516	0.310817615484803	0.298022101350723	"496/906/3350/4354/4394/4891/5345/5476/6679/7115/7256/7301/7803/7897/7952/8075/10302/11401/12003/12290/12828/13125/13164/13871/14467/15608/16372/17637/18888/19628/20170/20270/20406/20480/20491/20941/21078/21339/21536/21596/23437/24020/24037/24469/25355/25679/26060/26118/26131/26442/27627/28532/29143/29540/29548/31147/31246"	57
"GO:199"	"GO:199"	"ESRRA_HEPG2_HG19"	"18/1777"	"74/12202"	0.017596490153774	0.355449101106234	0.34081623034678	"4354/9463/9714/10763/14494/16164/19703/22322/22678/23019/23140/23462/25061/25146/27519/30638/30984/31511"	18
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"85/1777"	"478/12202"	0.026670619426049	0.448955427005158	0.43047315564851	"121/227/419/742/1380/1498/1692/1858/2649/3137/3253/3472/3799/4354/5878/6084/6183/6278/6939/7395/8089/8188/9241/10049/10302/10581/10694/10811/11292/11427/11667/11878/12969/13324/13480/13961/14326/14694/14802/14862/15149/15521/15833/16430/16754/17506/17713/18572/18766/18913/19215/19751/19814/20092/20293/21078/21667/22203/22233/22497/23505/23696/24037/24181/24250/24511/24630/24700/24799/24814/25014/26082/26528/26650/26656/27404/27794/28023/29030/29074/29550/29885/30332/30638/30859"	85
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"48/1777"	"258/12202"	0.0415259602508325	0.515807629721525	0.494573235376554	"898/2831/3750/3994/4255/4488/5492/5882/6120/6183/8821/9060/10581/10964/12205/12968/13034/13324/13958/14358/14503/14670/15083/16327/16396/16397/16558/16665/16754/17583/20005/20092/20491/20528/21078/21414/21566/21798/22057/22250/22372/22587/23437/25830/26238/27365/28133/30979"	48
"GO:283"	"GO:283"	"JUND_MELCELLLINE_MM9"	"34/1777"	"174/12202"	0.0425682025583378	0.515807629721525	0.494573235376554	"5658/6084/6183/6650/7145/7264/8148/10006/12205/12495/12848/13686/13831/13958/14491/15794/17094/19928/20728/21566/22285/23073/24020/25540/25891/27753/27766/27944/28622/28976/29695/31240/31851/32519"	34
"GO:4"	"GO:4"	"ASF1A"	"50/1777"	"272/12202"	0.0459630561137993	0.515807629721525	0.494573235376554	"366/433/462/846/3279/3472/3629/4268/5127/6652/7218/7269/7423/8089/9117/9777/11525/12984/14398/14670/14808/15047/15833/15860/16316/17577/19300/19424/19469/20420/20874/21678/21718/22250/22634/22810/23208/23346/24027/25053/25679/26656/27365/27603/27868/27973/28133/29703/30706/30984"	50
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"71/1777"	"405/12202"	0.0519926346653517	0.525125610120052	0.50350761991709	"26/722/775/1336/1498/2993/3029/4071/4488/4514/4723/5445/5547/5880/6133/7641/8068/8322/8467/8719/9207/9414/10069/10964/11474/11825/12003/12137/12848/13035/14317/14862/15570/16000/16396/16397/16735/16769/16906/17988/18380/19424/21342/21798/21999/22928/23150/23752/23844/24020/24037/24154/24469/24630/25146/26082/26652/27169/27365/27402/27642/27809/27868/27888/28256/29032/29729/31293/31619/31732/32099"	71
