	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:358	GO:358	NANOG_H1HESC_HG19	23/3819	79/12202	0.7021503045710029	0.7908266781221491	0.5522187330295361	KLF6/DUSP6/FBP1/RBM47/SKA3/H2AFY/WDHD1/SOCS4/LAMP1/RNF219/PPP1R16B/DDOST/FBXW11/NFE2L3/APH1A/PSIP1/ABHD2/MRPL27/SLC2A8/TCF7L1/IER5L/AKIRIN1/STIL	23
GO:223	GO:223	FOXA2_HEPG2_HG19	69/3819	231/12202	0.7046970399108259	0.7908266781221491	0.5522187330295361	CCNE2/SLC29A3/MAML3/SLC35D1/BDH1/KLF6/DUSP6/KYNU/PDE4D/PUS10/INSIG2/KDM6A/ABCA5/FOXP2/PCGF5/ETV5/PCMTD1/ALDH6A1/ADGRG6/HIVEP2/PGC/PYGL/EAPP/HNMT/ZBTB2/COG3/ZDHHC2/ENOX2/KLF7/KLF5/SLC17A5/MARCKS/TRIB1/PHLDB2/DUSP1/KLHL18/EPC2/OTUD7B/RICTOR/GSTO1/NUDT7/RGN/OGT/LEO1/CPB2/RETREG2/TAX1BP1/NUP133/HEXIM1/HACL1/SLC45A4/HAL/GHRL/CTDSP2/PIM1/MRPS23/ARRB2/STK35/PIH1D1/S100P/OGA/YTHDC1/PHLPP1/MSH2/INO80D/ZNF182/TM4SF1/TPRG1L/JUNB	69
GO:556	GO:556	ZEB1_HEPG2_HG19	36/3819	125/12202	0.756818156832259	0.837938346972715	0.585115885848587	SCRN3/EXD2/GIPC2/CA8/PELO/RALGAPA2/MAL2/LRBA/PICK1/DCUN1D2/SAV1/MAP7/CTNNA1/FAM84B/KCNS3/SLC9A5/STX3/JMY/RAB19/FNBP1L/MPZL3/GSTO1/LEMD3/PATJ/LLGL2/FBXL15/PSD/ANKS1A/MARVELD3/FBXO24/ZFP62/GGA1/ETV7/ZNF710/CRB3/VMO1	36
GO:202	GO:202	ETS1_GM12878_HG19	35/3819	122/12202	0.7632705734800971	0.837938346972715	0.585115885848587	MAP3K7/TAB3/ASH2L/THADA/MAK16/CENPC/LAMP1/GGH/ZDHHC5/TTC14/BCLAF1/ZBTB2/RCC1/NFATC3/AHSA1/ZNF317/RICTOR/PHF12/SUPT5H/PPCDC/NFAT5/SH3GL1/CDK12/GGNBP2/POLE/WDR74/TSPOAP1/ZKSCAN2/DGUOK/AURKAIP1/LSM3/XPC/SEC22C/NKTR/ZNF236	35
GO:510	GO:510	TEAD4_HEPG2_HG19	40/3819	143/12202	0.829601593612782	0.9009651715579671	0.629126279253609	KIF1BP/DUSP6/TEAD1/PTPN14/TCTN3/CAMKMT/GXYLT1/TBC1D20/PDSS2/LATS2/AMT/HIVEP2/FASTKD1/GCNT2/THAP6/EAPP/EXOSC8/GRN/APPBP2/SMARCD2/CBX5/IPO4/CLTC/E2F6/SLC45A4/ZNF76/ZMIZ1/CTDSP2/DDIT3/RPL27/TUBG2/SIX5/SOWAHC/KNL1/KANK3/IDH3B/PHLPP1/ARL16/NANP/IER3	40
GO:380	GO:380	NR3C1_ECC1_HG19	38/3819	137/12202	0.8405321748815809	0.9031249964153159	0.630634442520335	RFESD/SETD7/RRAGD/DUSP6/PTPN14/PON2/NEK6/SKA3/KHDC4/PAPLN/SMAD2/PGC/TNKS1BP1/FMN1/CYTH3/MAP3K6/IFRD1/SLC47A2/LTBP3/TAGLN2/DUSP1/NLRX1/GUCA2A/FGF18/ITGB8/FAM129B/SLC45A4/CASTOR1/ATP1A1/IL1R2/GAL3ST3/KIAA0232/CELSR1/CDKN1A/KLF10/HIF3A/MIR345/PNMT	38
GO:460	GO:460	SREBF2_GM12878_HG19	69/3819	244/12202	0.8641425249946361	0.9187199476258759	0.641524090577735	SLF1/MCM7/PPP2R5E/KLF6/SC5D/INSIG1/ACTRT3/PRDM10/WDR37/SLC35C2/ZMYND8/KBTBD4/NDUFS3/EXOSC3/POLR3E/VPS53/HMGCR/ZZEF1/CYB5D2/CLCN6/DMTF1/PARP2/ADIPOR2/MRPS31/STX4/PRMT5/SQLE/HMGCS1/METTL17/PRR11/DDX55/MAP4K1/EIF3K/FDXR/POLG/EXOC3/MAGOH/IPO4/RAB5C/DPP9/BBX/LTA4H/POLE/DPM3/DCUN1D5/DHCR24/KLHDC4/TTI1/RPRD1B/ROMO1/BMS1/PDPK1/EML2/GPS2/MAP3K10/MVK/PRRG2/KNL1/AURKAIP1/B3GNT2/ZNF333/PATL1/ABT1/RIC8A/NR1H2/MVD/GPS1/EPN1/DDA1	69
GO:381	GO:381	NR3C1_HEPG2_HG19	37/3819	145/12202	0.947393441258803	0.991185781252093	0.692125558560607	MAP3K7/TAB3/CAMKMT/PDE8A/LYRM7/TMEM39A/ZNF484/MRM3/CEP350/RRM1/ZNF317/INTS10/GTF3C2/PPIL4/COX11/CDK5RAP2/KAT7/NUP153/SMARCD2/DPH3/E2F6/KIF15/NDC80/MED1/CDK12/EMC3/KDSR/IDH3B/TMEM131/CSTF1/SLC25A11/FBXO31/KANSL3/DDX51/TPGS1/FARSA/CTU2	37
GO:244	GO:244	GATA1_MEGAKARYOCYTE_MM9	118/3819	425/12202	0.9519308988262671	0.991185781252093	0.692125558560607	RFESD/MCM7/GADD45A/MCTP2/CAT/SAMSN1/VPS13A/QTRT2/CARF/ROBO3/INSIG1/PI4K2A/CAMKMT/IRAK4/NT5DC3/HHEX/ZRANB3/PRCP/SPAG9/INKA1/IMPDH2/BABAM2/TMEM170B/NSMCE1/RUNX3/MAP3K2/CLEC4E/CCNG2/MIR491/RCC1L/NFKBIE/ARF5/BCLAF1/CAPZB/MPHOSPH6/EIF2AK1/SRSF4/RAD52/RRP8/ITGAL/CMAS/DAD1/PLEKHO2/AHSA1/VIPAS39/SLAMF1/KIF2C/FGD4/STXBP2/UTP6/CRLF3/RBBP6/ECM1/CENPO/NLRX1/MON1B/PRR13/KPNA1/DDX23/OGT/GP9/MAPK14/CSK/NUP85/KNTC1/ABHD2/PPRC1/ICAM2/TAPBPL/CDCA2/CLTC/PEAR1/SMIM3/RAB5C/THNSL1/INCENP/EFTUD2/UNC50/ELOVL1/ARPC4/PKIG/DDX24/CCDC174/DDIT3/POR/FBXO11/NINJ1/TSPOAP1/ZCWPW1/B9D2/ARRB2/MVK/GSE1/SHANK3/ETFB/LYSMD1/PLEKHA4/NLK/RAC2/NOP53/GP1BA/UNC13D/KCNK6/SEC22C/LAPTM4A/PHYKPL/PTTG1IP/CBFA2T3/KRI1/FPGS/FARSA/ZBTB7A/LYL1/F2RL3/ADAT3/ITGB2/MRPL34/ABHD8	118
GO:413	GO:413	REST_HCT116_HG19	68/3819	287/12202	0.998370432435877	0.9999814065286191	0.69826737089544	PCDH8/TRIM4/JAK1/NMNAT2/ROBO3/CARTPT/XKR7/DENND1A/CNRIP1/SPAG9/EXOSC3/BSN/CYB5R4/GUCY1A2/UNC80/TMEM170B/BICDL1/CHPF/TMEM198/TRIM9/GABRG2/PRMT8/PTPRR/NABP2/CNTN1/ANK1/ACD/SEZ6L2/CAMK2N2/SCG2/CEMIP/CACNG2/SVOP/ATP6V1B2/EPC2/EPHA10/PHF12/SEZ6/ANKRD13B/SCN8A/RIMKLA/DISP2/PROM1/FGF18/SCAMP5/RAB37/TSEN54/TNR/FBXL15/PSD/CHGA/RAB11FIP4/ATP6V0A1/DKK3/VSTM2L/PAQR4/STMN3/CYP2B6/GPS2/SARM1/SLC8A2/PLBD2/RNF213/COL5A3/SLC39A3/TMEM121B/PPFIA3/DPYSL4	68
GO:418	GO:418	REST_MCF7_HG19	115/3819	466/12202	0.9994348722200159	0.9999814065286191	0.69826737089544	NFE2L2/PCDH8/TRIM4/PDCD1LG2/JAK1/GADD45A/SYT4/NRIP1/NMNAT2/ROBO3/FAM234B/CARTPT/XKR7/MEX3B/PBX3/DENND1A/CNRIP1/SPAG9/ANXA5/EXOSC3/AMIGO2/BSN/CYB5R4/GUCY1A2/FAM161B/UNC80/RAP2B/TMEM170B/TGM5/GABPB1/NCDN/AGO1/BICDL1/TAOK3/CHPF/TMEM198/OSTM1/CEP350/TRIM9/GABRG2/PRMT8/CDC5L/ZFP64/HDAC6/PTPRR/TKT/PHLDA3/CBLB/DDX59/CNTN1/ANK1/ACD/SEZ6L2/CMAS/CAMK2N2/SNX1/SLC1A4/SCG2/EGR4/MCU/CEMIP/CACNG2/SVOP/ATP6V1B2/C2CD3/EPC2/EPHA10/FLOT2/PHF12/SEZ6/ANKRD13B/SCN8A/MID1/RIMKLA/DISP2/UBE2D1/FGF18/SCAMP5/RAB37/TSEN54/ABHD2/TNR/GFI1B/ABCB6/FBXL15/PSD/SFN/CHGA/RAB11FIP4/RORC/ATP6V0A1/MCEE/MPHOSPH10/DKK3/CPEB2/VSTM2L/ZHX1/PAQR4/EML2/STMN3/SLC2A4RG/CYP2B6/GPS2/TRAF4/SARM1/SLC8A2/PLBD2/RNF213/ENOX1/COL5A3/TSPAN4/SLC39A3/TMEM121B/PPFIA3/DPYSL4	115
GO:424	GO:424	REST_U87MG_HG19	74/3819	321/12202	0.9996305969954091	0.9999814065286191	0.69826737089544	PCDH8/SYT4/NMNAT2/ROBO3/CARTPT/XKR7/SGMS1/RASSF5/CNRIP1/ANXA5/EXOSC3/BSN/CYB5R4/GUCY1A2/UNC80/TGM5/TUBGCP4/NCDN/BICDL1/TAOK3/CHPF/TMEM198/OSTM1/TRIM9/GABRG2/PRMT8/PTPRR/TKT/DPYSL2/ANK1/ACD/SEZ6L2/CMAS/CAMK2N2/SCG2/CEMIP/TUBB2A/CACNG2/SVOP/ATP6V1B2/EPHA10/SEZ6/ANKRD13B/RIMKLA/DISP2/FGF18/SCAMP5/RAB37/TSEN54/ABHD2/TNR/ABCB6/FBXL15/PSD/CHGA/ATP6V0A1/MCEE/MPHOSPH10/ANKS3/MEFV/VSTM2L/PAQR4/STMN3/GPS2/TTC9B/SARM1/SLC8A2/PLBD2/RNF213/ENOX1/COL5A3/SLC39A3/TMEM121B/PPFIA3	74
GO:421	GO:421	REST_PANC1_HG19	98/3819	433/12202	0.9999814065286191	0.9999814065286191	0.69826737089544	PCDH8/JAK1/SYT4/NRIP1/NMNAT2/ROBO3/CARTPT/XKR7/DENND1A/CNRIP1/SPAG9/ANXA5/EXOSC3/PAX5/BSN/CYB5R4/GUCY1A2/UNC80/FAM160A1/TGM5/NCDN/AGO1/BICDL1/TAOK3/CHPF/TMEM198/OSTM1/KLF11/TRIM9/GABRG2/PRMT8/PTPRR/TKT/NABP2/RHPN2/LRP6/DPYSL2/ANK1/ACD/SEZ6L2/CMAS/CAMK2N2/SNX1/SCG2/EGR4/CEMIP/TUBB2A/CACNG2/DUSP1/SVOP/ATP6V1B2/EPC2/EPHA10/SEZ6/ANKRD13B/SCN8A/RIMKLA/DISP2/FGF18/SCAMP5/RAB37/TSEN54/ABHD2/TNR/ABCB6/FBXL15/PSD/CHGA/RAB11FIP4/ATP6V0A1/MCEE/MPHOSPH10/ANKS3/ENOSF1/DKK3/PKM/UBA2/VSTM2L/CPNE1/PAQR4/EML2/STMN3/GPS2/TTC9B/SARM1/SLC8A2/PLBD2/RNF213/DHX57/PKP2/VIM/ENOX1/ENO1/COL5A3/SLC39A3/TMEM121B/PPFIA3/DPYSL4	98
