"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"90/1932"	"425/12202"	0.00184097004987403	0.107407964461225	0.0973891913301359	"261/1891/2332/3429/3799/4087/4088/4196/5552/6278/6893/7060/7157/7286/7381/7603/7968/8109/8311/8756/8825/9114/9214/9226/9298/9350/9668/9722/9916/10003/10250/10950/10972/11182/11421/11785/11912/12107/13101/13192/13430/13513/13549/14336/14816/15068/15117/15703/16369/16719/16818/17337/18122/18934/19119/19175/19718/19859/19885/20083/20107/20941/20979/21041/21559/21629/21788/22279/22668/22938/23358/23505/23814/24648/24798/25149/25451/25555/25648/26291/26463/27274/27285/27631/28455/30892/30983/32123/32158/32300"	90
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"69/1932"	"313/12202"	0.00212689038537078	0.107407964461225	0.0973891913301359	"261/301/690/1570/2932/3301/3322/3799/4208/4936/7102/7157/7228/7608/8932/9180/9714/11079/12066/12853/12977/13162/13272/13408/14122/14369/14433/14522/16164/16193/16955/18053/18937/18947/19692/20223/20293/20294/20363/20979/21353/21652/22057/22824/22866/23202/23574/23631/23632/24011/24772/25451/25557/25896/26130/26525/27213/27564/27611/27976/28554/29183/29266/29850/29878/30109/30620/30994/31869"	69
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"97/1932"	"478/12202"	0.00481646363682634	0.162154275773153	0.147028889966278	"398/690/742/1630/1752/3253/3322/3799/4063/4648/5100/5774/6052/6160/6183/6278/6282/6340/7384/7718/7951/8121/8188/8995/9180/9703/9816/10170/10480/10767/11051/11293/11340/11621/11880/12869/13324/13383/13730/13814/13992/14182/14369/14703/15085/15107/15572/15599/16211/16429/17851/18286/18937/19080/19371/20095/20223/20293/21353/21551/21552/22231/22367/22594/22668/23505/23631/23632/24630/24647/24689/25050/25226/25263/25408/25454/25555/26339/26525/26703/27151/27349/27531/27794/27976/28120/28455/28494/28554/28675/28679/28899/29183/29489/30136/30881/33326"	97
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"76/1932"	"381/12202"	0.0172615643667101	0.308987250687016	0.280165615526528	"308/579/736/1446/1450/1719/2935/3429/4380/4394/4870/4926/6113/6143/6305/6700/7174/7380/7672/7943/7951/8233/8252/10600/10992/11079/11792/12857/13101/13192/13201/13223/13365/13576/13730/13944/13992/15107/15209/15748/16421/17184/17407/17670/18053/18359/18884/18937/19718/19881/20072/20492/20493/20496/20874/20918/21572/22644/23960/23993/24224/24553/24630/25467/25555/25842/26251/26602/27381/28135/28980/30475/30830/30881/31255/32300"	76
"GO:514"	"GO:514"	"TEN1.CDK3"	"41/1932"	"188/12202"	0.0182188569130529	0.308987250687016	0.280165615526528	"831/2078/2298/2781/4088/4856/5286/5546/5888/6278/6394/6539/7204/7281/8556/9445/10696/11349/12387/13002/13175/14318/14513/15748/17303/18053/18186/18433/18987/19597/21003/21552/21980/22800/24637/24789/25695/26334/26356/30886/31392"	41
"GO:16"	"GO:16"	"BACH2"	"63/1932"	"309/12202"	0.0183556782586346	0.308987250687016	0.280165615526528	"731/792/831/2078/2298/2781/4012/4088/4268/4856/5286/5888/6042/6539/7115/7204/7892/7951/8556/9445/10148/10696/11525/11703/11785/12295/12387/12984/12994/13002/13175/14230/14513/15703/15748/16593/16817/17303/17752/17852/18053/18186/18987/19597/20327/21003/21980/24353/24515/24637/24647/24789/25695/25783/25827/26334/26339/27151/27353/29472/29780/31392/31426"	63
"GO:400"	"GO:400"	"RELA_GM12878_HG19"	"85/1932"	"437/12202"	0.0226076209216108	0.326195673297527	0.295768875215058	"418/534/731/1446/1570/2550/3593/3702/3831/4183/4394/4683/4872/4934/5348/5546/6052/6160/6172/6709/6875/7523/7608/7802/7998/8064/9578/10317/10743/11727/13005/13060/13324/13730/13992/14118/14170/14334/14336/15068/15085/15630/15631/15684/15937/16381/16521/16577/16768/17827/17852/19746/19856/20107/20372/20499/20581/20757/21565/21656/21755/22363/23324/23889/23892/23987/24237/24477/25186/25310/25403/25575/25722/25842/26234/26692/26703/26709/29165/29664/30101/30324/30577/30582/33326"	85
"GO:381"	"GO:381"	"NR3C1_HEPG2_HG19"	"32/1932"	"145/12202"	0.029068447306447	0.33502844943071	0.303777749874641	"3799/4394/4932/7338/8222/9808/9962/10950/12395/13101/16211/16804/18863/19371/20293/20372/20424/21320/22381/23475/23547/24328/25805/26525/26727/26972/27159/27794/29472/30136/31314/31674"	32
"GO:266"	"GO:266"	"IRF3_HEPG2_HG19"	"94/1932"	"496/12202"	0.0322144647579421	0.33502844943071	0.303777749874641	"301/1570/2164/2339/2594/3937/4856/4926/5432/5476/6042/6909/6921/7641/8109/8203/9005/9997/10578/11468/12130/12570/13162/13346/13408/13549/13730/13831/13906/13944/13946/14182/14260/14433/14509/14511/14522/15144/15352/15599/16642/17426/17647/17716/17811/18359/18680/18783/18947/19188/19212/19718/19798/19881/20083/20293/20941/20979/21038/21282/21337/21353/21596/21686/21755/21760/21809/22231/22366/23859/23916/24300/24477/25395/25451/25575/26130/26139/26334/26422/26505/26805/27535/27582/27631/27715/27718/27950/29378/30232/30721/30831/31609/31869"	94
"GO:340"	"GO:340"	"MYB_MELCELLLINE_MM9"	"84/1932"	"440/12202"	0.035176101017147	0.33502844943071	0.303777749874641	"491/742/1298/1950/2298/3160/4268/4579/5268/5872/6120/6204/6871/7406/7407/7469/8173/8222/9173/9302/9527/9805/10591/10844/11525/12395/12480/12996/13106/13201/13430/13687/14908/15604/15630/15631/15703/15947/16719/16839/16867/17357/17640/18675/19292/19881/19923/20293/20649/20695/20856/20874/20941/21038/21066/21116/21788/22056/22784/23023/23271/23814/23960/24648/24963/25576/25732/25763/25872/26041/26087/26369/26541/26702/27343/27349/27715/27799/28104/28288/28455/29670/30802/30881"	84
