"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:378"	"GO:378"	"NR2F2_MCF7_HG19"	"86/1961"	"394/12202"	0.00142082168782184	0.143502990470006	0.136099761675566	"27/308/780/1051/1075/1654/3822/4063/4443/4760/4811/4925/5306/5345/5431/5770/6047/6048/6337/6853/7215/8422/8464/8502/8852/8883/10987/11226/11536/11785/11891/11955/11975/11992/12353/12766/13192/13529/13950/13992/14367/14424/14589/14618/14681/15942/15950/16355/16527/16951/18574/18680/18896/19152/19407/20223/20491/20574/20595/21300/21816/22130/22231/22450/23137/23138/24182/24291/24406/25058/25061/25226/25467/25687/26334/26979/27343/27371/28239/28776/29291/29856/30551/30891/31521/32103"	86
"GO:434"	"GO:434"	"RXRA_H1HESC_HG19"	"19/1961"	"70/12202"	0.0125881369841743	0.419615422354035	0.39796772729773	"2428/4394/7499/7568/7702/7755/8252/9741/14122/14424/14681/20491/20574/21042/24645/24954/25467/25520/26041"	19
"GO:251"	"GO:251"	"GATA3_A549_HG19"	"43/1961"	"193/12202"	0.0141608171501407	0.419615422354035	0.39796772729773	"2386/2497/3093/3168/3472/3638/3986/4277/4609/5229/5882/6276/9102/9741/9808/10428/10510/10723/11226/13263/13772/14186/16084/16396/16700/17827/19404/21284/22057/22769/23475/23507/23973/24820/25121/26796/27734/27760/28543/28735/29540/29901/30831"	43
"GO:429"	"GO:429"	"RFX5_IMR90_HG19"	"61/1961"	"293/12202"	0.01769089123228	0.419615422354035	0.39796772729773	"736/906/2666/3526/4394/4609/4891/5106/5345/6030/6678/6679/6685/6732/7964/8057/8075/9283/9649/10353/11401/12003/12072/12290/13732/14400/14403/14730/15608/15687/17083/17637/18897/19791/19881/20174/20270/20491/20603/20942/21078/21569/21809/22511/22558/22894/23437/23717/24515/25351/26130/27702/28239/29143/29360/29540/29665/29850/30528/30994/31246"	61
"GO:437"	"GO:437"	"SERGEF"	"80/1961"	"401/12202"	0.0207730407105958	0.419615422354035	0.39796772729773	"431/515/740/1105/1127/1166/1630/2666/2908/3165/3753/3957/4077/4212/5842/5888/5947/6048/7094/7215/7232/7555/7892/8016/8182/8357/8677/8929/9777/9833/9899/10119/10311/10696/10723/11928/11975/12039/12295/12637/13318/13897/13988/14093/14131/14440/15223/15748/15874/15969/16229/18186/18407/19208/19228/19278/19420/19597/19915/21216/21718/24480/24699/24760/25424/25695/26263/26334/26703/27312/27332/28236/28776/29540/29747/29918/30157/30837/31578/33326"	80
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"73/1961"	"372/12202"	0.0366187998209626	0.437166479670101	0.414613336633447	"27/362/1240/2040/2380/2655/3148/3242/3951/4049/4394/4537/4749/5762/5964/5966/5986/6014/6120/6122/6596/6624/6841/7048/7153/7551/7821/8447/9998/10386/10660/10844/11534/11727/11891/11968/12290/12823/12909/13732/14424/14429/15525/15623/15849/15862/16396/16397/17053/17543/18653/19080/19612/19888/20534/20775/20942/21225/21809/22069/22380/22758/23203/23437/23531/23598/23973/24076/25777/26903/29992/30426/32996"	73
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"50/1961"	"244/12202"	0.0381061621415852	0.437166479670101	0.414613336633447	"308/1132/2015/2212/2521/2593/2615/2935/3202/5431/5938/5964/5966/6700/7380/8113/8233/8252/8502/10478/10544/11992/12003/12969/13035/13992/14415/15748/17083/19427/19626/20491/21915/22019/22265/22479/22894/23137/23994/24182/24480/25061/25555/25684/26251/27302/27768/28433/30099/30881"	50
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"70/1961"	"356/12202"	0.0385053048724476	0.437166479670101	0.414613336633447	"742/2526/2641/2875/2995/3187/3241/3242/4603/4968/5095/5305/5464/5986/6337/6678/6679/7954/8461/8502/8677/8989/8993/9755/10897/12280/12620/12625/12671/13159/14429/14753/15525/15862/16952/17357/18653/18751/18922/19376/19545/19971/20603/20605/20666/20855/20942/21225/21718/22069/22280/22369/22678/22781/23598/23644/24182/24245/24724/25351/25414/25881/26098/26897/26903/27760/29247/30426/30867/30950"	70
"GO:34"	"GO:34"	"CEBPB_HCT116_HG19"	"39/1961"	"184/12202"	0.0389554288814942	0.437166479670101	0.414613336633447	"224/554/1522/1636/2867/3506/3532/4180/4329/4603/4659/4871/5306/5880/5934/6074/8309/8677/10312/11226/11975/12391/12439/12772/13227/14584/14809/16396/16397/16488/16700/19286/20112/21839/22457/23245/26979/27474/27825"	39
"GO:340"	"GO:340"	"MYB_MELCELLLINE_MM9"	"84/1961"	"440/12202"	0.0477365312861103	0.478010643413708	0.453350375723266	"420/742/894/2115/2521/2680/3160/3168/3202/3242/4049/4313/4515/4824/5279/5363/5554/5675/5947/6120/7407/7922/8222/8461/9772/9998/10309/10412/10707/10720/10844/11236/11617/11928/12100/12320/12439/12480/12589/13053/14310/14440/14599/15630/16936/17357/17640/18481/18631/19320/19881/19948/19999/20695/20855/20942/20948/21066/21816/22056/22097/22196/22265/22614/23018/23383/23487/23507/23914/23975/24818/24952/25049/25763/26041/27170/27343/27404/28288/28511/30208/30330/30881/32519"	84
