"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:282"	"GO:282"	"JUND_MCF7_HG19"	"41/2177"	"146/12202"	0.00142715022846448	0.094945532301513	0.0841101641024346	"1359/4063/4585/4871/4999/6096/6237/7528/8104/8463/8852/9752/10147/10385/10484/10816/11202/11203/11765/13664/13939/16356/16506/20188/20250/20421/20424/21063/21566/21808/22201/23003/23352/24662/24768/26247/26890/28296/28319/28672/28674"	41
"GO:278"	"GO:278"	"JUND_HCT116_HG19"	"45/2177"	"167/12202"	0.00214385447038369	0.094945532301513	0.0841101641024346	"712/1359/2406/2548/4121/4180/4255/4585/5925/6096/6434/7027/7431/8349/8677/10743/11468/11757/11765/11968/12766/13664/14501/16668/17948/19286/19973/21499/22201/23294/23970/25015/25164/25403/25520/26247/26292/26890/27262/27651/27667/28511/30631/30681/31240"	45
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"64/2177"	"258/12202"	0.00282016432578752	0.094945532301513	0.0841101641024346	"340/898/2200/2331/2559/2831/4255/5208/5492/5934/6052/6096/7718/7958/9224/9368/9834/10428/11007/11182/13700/14169/14744/15083/15954/16396/16558/16665/16668/17400/18603/18722/19277/19378/19973/20310/21063/21566/21568/21618/21677/22250/22372/22375/23293/23352/23437/24240/24284/24429/24706/25562/25818/25830/26463/27651/27667/28674/28688/28899/29708/30681/31218/32103"	64
"GO:299"	"GO:299"	"MAFK_MELCELLLINE_MM9"	"99/2177"	"437/12202"	0.00542519438185004	0.136986158141713	0.121353032225593	"340/387/1222/1446/1719/2115/2421/2559/2694/3159/3389/4115/4171/4215/4267/5589/5649/5914/6052/6473/6476/6768/6959/7301/7306/7431/7706/8473/9165/10070/10519/10857/11232/11968/11992/12277/12293/12480/13171/13765/14183/15020/15083/15258/15516/15760/15958/15968/15994/16747/16784/16812/16841/17014/17190/17400/17403/18346/18687/18974/19200/19870/19911/19915/19934/20372/20533/20854/20857/21063/21300/21585/21611/21760/22372/22375/22525/23624/23747/23895/24095/24515/25015/25051/25216/25324/25597/25818/26292/26339/26567/27788/28253/28786/29703/30681/31236/31255/32528"	99
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"23/2177"	"78/12202"	0.00787695146426056	0.147226171806828	0.130424435680879	"898/2339/6188/7006/7161/7706/7958/8349/9445/11182/13939/14368/14520/15954/18927/20070/20250/20574/23895/27651/28511/30681/30704"	23
"GO:218"	"GO:218"	"FOSL2_SKNSH_HG19"	"63/2177"	"267/12202"	0.00979833810444355	0.147226171806828	0.130424435680879	"898/1182/2003/2404/2694/3825/4255/4871/4999/5079/5589/6096/6122/7027/7178/7473/8104/8810/9368/9834/9897/10147/10385/10826/11182/11208/11468/12256/13664/13939/13989/14169/14397/14501/15954/16668/19115/20188/20310/20695/21288/21677/21712/22250/23293/23970/24029/24218/24240/25403/26247/26292/27474/27651/27667/28319/28511/28674/28688/29425/30400/30704/31218"	63
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"68/2177"	"292/12202"	0.0102037940856217	0.147226171806828	0.130424435680879	"712/898/1182/2003/2404/2694/3695/3825/4121/4871/4902/4986/7161/7384/7566/8677/8852/8853/9368/10070/10385/10834/11007/11191/11208/11713/13664/13939/14169/14501/15954/16356/16506/16668/19277/19286/19882/20077/20310/20413/20421/20854/21288/21499/21677/21712/22581/22821/23294/23387/23682/23970/24029/24218/24240/24768/26247/26292/26650/26652/26963/27651/27667/28511/28674/28688/30631/31218"	68
"GO:365"	"GO:365"	"NFIC_SKNSH_HG19"	"88/2177"	"395/12202"	0.0130411663706233	0.164644725429119	0.14585515019776	"35/340/531/898/1089/1359/2084/2208/2406/2552/2694/3592/3825/4255/4545/4871/5589/6096/6188/6650/6741/6886/7403/7446/7473/7958/8527/9368/9631/9897/10147/10159/10484/10812/11208/11891/12280/13273/13700/13764/13765/13939/14368/14501/15166/15954/16506/16558/16665/16819/17400/17403/18027/18178/19588/20188/20287/20310/20372/20825/20854/21438/21499/21568/23280/23293/23352/23437/23653/24218/24510/24515/24961/25597/25598/26567/26583/27062/27667/27899/28511/28642/28672/28688/30631/30704/31218/32384"	88
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"107/2177"	"495/12202"	0.0161954638350484	0.171313582226529	0.151762944129807	"1218/1359/1377/1380/1864/2134/2203/2218/2559/3122/3201/3211/3427/3593/3728/4330/4674/5274/5600/5872/7161/7523/7847/8174/8503/8719/9394/9940/10125/10795/11048/11293/11431/11765/11856/11980/12208/13060/13100/13326/14183/14383/15253/15572/16427/16756/16802/16803/17027/17078/17413/17810/18361/18601/18602/19378/19692/19731/19911/19934/19938/19973/20244/20372/20581/20687/20757/20854/21063/21247/21754/22088/22250/22372/22734/23437/23843/24095/24250/24379/24510/24965/25051/25146/25285/26110/26247/26258/26276/26710/27136/27163/27182/28118/28543/28672/28888/29424/29729/30099/30244/30317/30431/30886/31235/31355/31605"	107
"GO:498"	"GO:498"	"TCF12_SKNSH_HG19"	"106/2177"	"492/12202"	0.0182129530506348	0.171313582226529	0.151762944129807	"534/898/1359/1446/2406/2464/3391/3695/4226/4255/4688/4693/4871/4878/4999/5047/5079/5127/5589/5779/5838/6096/6188/6331/6585/6697/6741/7161/7189/7473/7706/7958/8546/9228/9368/9752/9754/9897/10000/10147/10684/11182/11208/11408/11757/11968/12256/12258/13664/13700/13939/14169/14379/14501/14520/15210/15954/16519/16665/16668/16819/17027/17878/18178/19277/19286/19973/20287/20310/20372/20733/21288/21438/21499/21515/21802/21808/22322/22346/22372/23293/23352/23437/23682/23895/23970/25146/25403/26247/26567/27367/27651/27667/28241/28319/28511/28533/28642/28674/28688/30631/30704/31538/32103/32384/32528"	106
