"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"76"	0.00971254381591191	1.49521342293714	0.713	0.705	1	"0"	"ENSDNOG00000040677"
"77"	0.0184486878648547	1.23991949609174	0.347	0.262	1	"0"	"ENSDNOG00000040115"
"78"	0.0278231885024775	1.28656615301024	0.426	0.364	1	"0"	"ENSDNOG00000046801"
"79"	0.0506321399285201	0.267622681292438	0.675	0.627	1	"0"	"ENSDNOG00000005279"
"80"	0.0587851231153532	0.273589438683599	0.552	0.518	1	"0"	"ENSDNOG00000019529"
"81"	0.122985747440967	0.581733391923367	0.518	0.469	1	"0"	"ENSDNOG00000015763"
"82"	0.206208289018803	0.850078366199462	0.324	0.236	1	"0"	"ENSDNOG00000037466"
"83"	0.304040939445255	4.80330146556039	0.253	0.139	1	"0"	"ENSDNOG00000044012"
"84"	0.341517551694495	0.822702574992462	0.417	0.34	1	"0"	"ENSDNOG00000003146"
"85"	0.408998417907592	0.257081934151641	0.31	0.218	1	"0"	"ENSDNOG00000043236"
"86"	0.44728736397719	0.369524972419907	0.494	0.448	1	"0"	"ENSDNOG00000045722"
"87"	0.461211579522361	30.1814024294875	0.319	0.224	1	"0"	"ENSDNOG00000000361"
"88"	0.46411114941559	0.513707155676308	0.261	0.16	1	"0"	"ENSDNOG00000003584"
"89"	0.619141733316595	0.308633154429144	0.299	0.217	1	"0"	"ENSDNOG00000038571"
"90"	0.683392042689776	0.796025029516618	0.28	0.242	1	"0"	"ENSDNOG00000035325"
"91"	5.87265282082694e-237	1.03949380471792	0.159	0.483	2.93632641041347e-233	"1"	"ENSDNOG00000011488"
"92"	4.31672420970398e-228	0.704513965721997	0.136	0.414	2.15836210485199e-224	"1"	"ENSDNOG00000049762"
"93"	1.03738388435334e-192	0.32452448576149	0.342	0.66	5.18691942176668e-189	"1"	"ENSDNOG00000043741"
"94"	1.54140005050949e-179	0.680239721344749	0.141	0.394	7.70700025254746e-176	"1"	"ENSDNOG00000039274"
"95"	6.08000024576822e-128	0.260582201588499	0.342	0.583	3.04000012288411e-124	"1"	"ENSDNOG00000041152"
"96"	7.76963728169238e-128	0.501043544190164	0.541	0.458	3.88481864084619e-124	"1"	"ENSDNOG00000030607"
"97"	1.01832102128065e-127	5.11898230257133	0.227	0.511	5.09160510640325e-124	"1"	"ENSDNOG00000037283"
"98"	1.73279281896206e-108	0.356345281877706	0.338	0.58	8.66396409481032e-105	"1"	"ENSDNOG00000032425"
"99"	6.20784796761546e-82	6.53151680116581	0.093	0.316	3.10392398380773e-78	"1"	"ENSDNOG00000004143"
"100"	2.30021067735754e-74	0.263570386652031	0.466	0.44	1.15010533867877e-70	"1"	"ENSDNOG00000048864"
"101"	2.31279231408873e-59	0.310271744283719	0.228	0.419	1.15639615704436e-55	"1"	"ENSDNOG00000031789"
"102"	1.61762069586351e-54	0.510609116311094	0.528	0.504	8.08810347931754e-51	"1"	"ENSDNOG00000035479"
"103"	5.06184999619339e-49	0.268818947965912	0.494	0.479	2.53092499809669e-45	"1"	"ENSDNOG00000037681"
"104"	2.209892563731e-44	0.281819360072082	0.813	0.83	1.1049462818655e-40	"1"	"ENSDNOG00000018024"
"105"	3.78358380923882e-42	0.451887853168709	0.245	0.449	1.89179190461941e-38	"1"	"ENSDNOG00000018729"
"106"	8.04771677028242e-42	0.508935672564395	0.544	0.568	4.02385838514121e-38	"1"	"ENSDNOG00000025512"
"107"	2.25513275110563e-41	0.422820235291013	0.763	0.777	1.12756637555281e-37	"1"	"ENSDNOG00000043957"
"108"	3.9307295753196e-40	0.781849319189512	0.197	0.267	1.9653647876598e-36	"1"	"ENSDNOG00000024519"
"109"	2.14116485094327e-37	0.284170761178708	0.473	0.498	1.07058242547164e-33	"1"	"ENSDNOG00000040814"
"110"	1.58187808336172e-34	1.6788258609671	0.098	0.31	7.9093904168086e-31	"1"	"ENSDNOG00000015565"
"111"	1.22846730911576e-33	0.32938243144138	0.868	0.891	6.14233654557879e-30	"1"	"ENSDNOG00000032671"
"112"	1.98091716848163e-32	0.383178801299419	0.295	0.494	9.90458584240816e-29	"1"	"ENSDNOG00000043891"
"113"	4.5826124784571e-30	0.666477080216354	0.631	0.703	2.29130623922855e-26	"1"	"ENSDNOG00000046032"
"114"	5.38018871891413e-30	1.52853958999419	0.171	0.369	2.69009435945707e-26	"1"	"ENSDNOG00000015809"
"115"	7.24682998476491e-30	0.333251630868556	0.874	0.903	3.62341499238246e-26	"1"	"ENSDNOG00000038381"
"116"	2.83622364459772e-21	0.492562842313184	0.634	0.716	1.41811182229886e-17	"1"	"ENSDNOG00000019896"
"117"	2.11514415955576e-20	0.254099708717231	0.368	0.547	1.05757207977788e-16	"1"	"ENSDNOG00000019443"
"118"	2.14412973474257e-20	0.271054900316981	0.157	0.355	1.07206486737128e-16	"1"	"ENSDNOG00000032383"
"119"	5.78200387383759e-20	0.442135782787164	0.398	0.578	2.8910019369188e-16	"1"	"ENSDNOG00000037047"
"120"	3.97680877157696e-19	0.45487707930546	0.372	0.542	1.98840438578848e-15	"1"	"ENSDNOG00000007075"
"121"	4.27834277730314e-17	0.411302575974848	0.221	0.316	2.13917138865157e-13	"1"	"ENSDNOG00000000371"
