"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:163"	"GO:163"	"DDX18"	"60/1726"	"296/12202"	0.0021827985097172	0.217254839154603	0.210575300066473	"491/647/792/1531/2062/3157/3209/3708/3961/5544/5676/5962/6539/6682/7071/7083/7528/8262/8719/9445/9989/11469/14357/15047/15287/15725/15748/15890/16141/16702/16836/17061/17631/17882/18400/18979/19060/19816/19955/21441/22634/22780/22802/22998/23203/23385/24637/24979/25219/25321/25695/25783/26703/28317/28414/29782/30618/30931/31426/31617"	60
"GO:217"	"GO:217"	"FOSL2_MCF7_HG19"	"42/1726"	"206/12202"	0.00839029146382553	0.217254839154603	0.210575300066473	"792/2585/4252/4818/4871/6120/7138/7825/8810/11006/11048/11061/11307/11350/13928/14587/15672/15673/15954/15999/17266/17901/18991/19115/19428/21818/22502/22634/22986/23917/23970/25402/25578/26091/27637/28394/28433/28580/29665/30394/32106/32411"	42
"GO:16"	"GO:16"	"BACH2"	"59/1726"	"309/12202"	0.00900647176169363	0.217254839154603	0.210575300066473	"647/792/1402/1531/2062/2064/2298/2612/5286/5683/6291/6335/6539/6682/7232/8075/8556/8674/9445/9458/10993/11307/11469/11703/12472/12859/12984/14357/14644/14740/15223/15748/16702/16836/17061/17752/18186/19060/19556/21003/22825/22998/23385/23853/24515/24637/24699/25695/25783/26511/26840/27137/27353/27367/28236/28317/30988/31426/32746"	59
"GO:340"	"GO:340"	"MYB_MELCELLLINE_MM9"	"80/1726"	"440/12202"	0.00964428184110057	0.217254839154603	0.210575300066473	"420/491/722/894/1641/1950/2298/2864/2997/3375/3426/3969/4049/5145/5279/5675/5872/6120/6145/6380/7083/7469/7824/10705/10707/10720/10844/11142/11470/11928/12100/12269/12628/12831/12982/13250/13427/14105/14144/14438/14714/15305/15901/17394/18481/18675/19038/19814/19853/19948/20649/20941/21244/21289/21347/22097/23018/23383/23510/23919/23975/24558/25224/25402/25763/26084/27343/27349/27715/28104/28288/28394/29030/30208/30622/30802/30850/31455/31532/32049"	80
"GO:26"	"GO:26"	"BRCA1"	"71/1726"	"386/12202"	0.0109143322729448	0.217254839154603	0.210575300066473	"414/1663/2290/2401/2596/3157/3803/4096/4385/4506/5962/6539/6682/7071/7232/7243/7446/7528/8085/8556/8674/8719/9002/9184/9445/10684/11094/11350/12065/12389/14144/14318/14463/14729/15078/15223/15976/16836/17061/17631/17716/17752/18198/18979/19428/20212/20853/20941/21003/22247/22825/22998/23203/23385/23921/24225/24979/25052/25541/25783/25913/26703/26788/27312/27353/27531/29703/29916/31104/31314/31426"	71
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"34/1726"	"164/12202"	0.0129062280685903	0.217254839154603	0.210575300066473	"62/811/1075/1123/4120/4506/4602/4955/6249/6729/7218/7793/8785/9746/9834/11018/11824/13030/14765/15094/15188/16297/16836/16840/20742/20853/21041/22867/26082/26269/27343/28104/28847/30869"	34
"GO:238"	"GO:238"	"GABPA_MELCELLLINE_MM9"	"18/1726"	"79/12202"	0.0253646820628145	0.365976126906324	0.354724125088985	"2437/6587/7001/7405/7554/15149/15522/18087/19746/20274/22211/23952/23955/24482/25052/27137/31168/31314"	18
"GO:271"	"GO:271"	"JUN_HELAS3_HG19"	"52/1726"	"292/12202"	0.0446647468103519	0.563892428480693	0.546555454389833	"647/712/719/792/1223/1363/1641/2386/2585/3532/3951/4252/4871/5349/5629/7138/7384/10327/11004/11061/13928/14810/15213/15954/15999/16356/16578/17408/17589/17631/17752/19286/19290/19882/20853/20888/22202/22254/22502/22581/23970/24926/25578/25761/26682/27637/28010/28580/28680/28752/28817/29186"	52
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"51/1726"	"288/12202"	0.0505305872079184	0.56706547866664	0.549630948577358	"18/1278/1509/1692/2448/2564/3187/3215/3940/4734/5796/6074/7838/8248/8674/10019/10692/10935/11008/11138/11873/12061/12347/12628/12815/13091/14621/15094/17862/18766/18819/19404/19588/20237/22234/22634/22998/23192/23203/23473/24615/24950/25541/25968/27137/28119/28433/29032/29550/30702/32832"	51
"GO:328"	"GO:328"	"MOB3B"	"44/1726"	"248/12202"	0.0637271897025611	0.643644615995867	0.623855646561914	"924/1497/2290/2298/4330/5552/5683/5962/6335/6372/7730/7853/8674/9771/12472/12859/13341/13882/14019/15748/16574/16836/17386/17752/18186/18628/19060/20941/22634/22825/23203/23385/24225/24515/24699/24792/25219/25321/26703/27137/29703/31423/31426/31617"	44
"GO:27"	"GO:27"	"CACNG7"	"28/1726"	"150/12202"	0.0730463090895285	0.667571209211043	0.647046612367139	"647/1076/2065/2596/5286/6539/7853/8037/12472/14357/15287/15748/16836/17882/19708/21003/23385/24515/24792/25219/25656/25783/26263/26511/29703/30493/30695/32746"	28
"GO:437"	"GO:437"	"SERGEF"	"67/1726"	"401/12202"	0.0793153911933913	0.667571209211043	0.647046612367139	"414/606/647/792/1127/2062/2064/2290/2298/4385/5286/5544/5676/6240/6291/6335/6530/6539/6682/7232/7554/7981/8719/8785/9445/11928/12065/12389/12472/12859/14357/15223/15748/16702/16779/16836/17061/17631/18186/19060/19428/19915/21003/21216/21441/22761/22825/22998/23385/23921/24637/24699/25052/25679/25695/25783/26263/26703/27137/27312/27367/28236/28317/29703/29916/30988/31240"	67
"GO:218"	"GO:218"	"FOSL2_SKNSH_HG19"	"46/1726"	"267/12202"	0.0873418657339777	0.678579110702442	0.657716073948172	"792/1692/2540/2585/3951/4818/4871/5349/6120/7243/8810/9300/9834/9897/11061/11307/12256/13253/13928/15954/15999/16578/17337/17408/19115/19290/19407/19784/19857/20820/21800/22502/22809/23383/23970/25402/25578/25760/26082/26682/26805/28394/28680/30704/31198/32106"	46
"GO:160"	"GO:160"	"CUL2"	"29/1726"	"163/12202"	0.111126688906622	0.716366102810926	0.694341298190892	"1076/2064/2290/2298/3961/5286/6539/6682/7071/7083/7218/8674/11094/15078/15223/15748/16141/16674/16836/17631/17752/18979/23093/23385/24225/25783/27137/28317/31104"	29
"GO:381"	"GO:381"	"NR3C1_HEPG2_HG19"	"26/1726"	"145/12202"	0.117700807167369	0.716366102810926	0.694341298190892	"1463/1660/3803/3969/5796/6540/8674/10950/11765/13100/14504/15149/19751/20424/20656/21320/22368/22678/23476/28296/28781/29885/30349/31314/31675/32106"	26
"GO:282"	"GO:282"	"JUND_MCF7_HG19"	"26/1726"	"146/12202"	0.12488160437507	0.716366102810926	0.694341298190892	"792/2585/3969/4063/4871/5796/7528/7825/11765/13928/15672/15673/16356/16735/19428/20424/21818/22502/27637/28296/28433/28680/30394/31626/32106/32411"	26
"GO:559"	"GO:559"	"ZKSCAN1_MELCELLLINE_MM9"	"28/1726"	"159/12202"	0.126955756641072	0.716366102810926	0.694341298190892	"2837/5887/6930/7545/8665/11056/11139/12844/12885/13269/14308/15725/15827/17515/19814/21340/23904/26450/26527/27162/27363/28394/28847/29952/30704/30779/31455/32232"	28
"GO:514"	"GO:514"	"TEN1.CDK3"	"32/1726"	"188/12202"	0.150507720820518	0.716366102810926	0.694341298190892	"647/2062/2064/2298/2401/5286/6539/6682/8075/8556/9445/12472/14318/14357/14740/15223/15287/15748/16702/16836/17882/18186/21003/22998/23385/24637/25695/26263/27137/28236/28317/30886"	32
"GO:1"	"GO:1"	"AFF1"	"50/1726"	"306/12202"	0.151032041975106	0.716366102810926	0.694341298190892	"423/792/924/1402/2290/5962/6372/6530/7232/7474/7957/8075/8123/10399/11307/11469/12010/12472/12859/12969/15690/16779/16836/17099/17631/17752/17858/19286/19424/19428/20212/20853/20941/21003/21515/23093/23385/23852/23921/24979/25913/26511/27312/27367/27371/27868/29411/30618/30727/31426"	50
"GO:397"	"GO:397"	"PTPRE"	"68/1726"	"426/12202"	0.152813212609413	0.716366102810926	0.694341298190892	"792/874/1402/1531/2062/2290/2298/2612/4385/5544/5683/6291/6335/6539/6604/6682/7232/7554/7981/8324/8719/9184/9445/11469/11703/12389/12472/12984/13757/14357/14740/15223/15292/15748/16190/16702/16836/17061/17099/17631/17716/17752/17858/18186/19556/21003/22998/23385/23853/23921/24225/24515/24637/25052/25695/26263/26511/26585/26840/27137/27312/27367/28236/28317/30695/30988/31240/32746"	68
"GO:274"	"GO:274"	"JUND_A549_HG19"	"65/1726"	"406/12202"	0.152976232041798	0.716366102810926	0.694341298190892	"792/1278/1660/2263/2564/2837/3375/3782/5608/6404/7256/7824/7973/8061/8188/8418/8877/9746/9917/10264/10935/11061/11148/11307/12269/12389/12969/13882/14318/14519/15083/15208/15572/16244/16820/17053/17408/17583/17827/18198/18766/20575/20820/20941/21041/22203/22368/22502/22634/22644/23093/23436/23473/23952/24926/25052/25224/25402/25555/26033/27359/29904/30120/30724/32832"	65
"GO:34"	"GO:34"	"CEBPB_HCT116_HG19"	"31/1726"	"184/12202"	0.169439434906115	0.716366102810926	0.694341298190892	"224/1222/2656/3506/3532/4602/4710/4871/5289/5349/6074/7384/9834/12269/12775/12859/14810/15692/16578/18466/18613/18649/19286/20820/20853/21925/23702/23970/24926/26553/30618"	31
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"75/1726"	"478/12202"	0.177632250758838	0.716366102810926	0.694341298190892	"110/414/1223/1380/1384/1463/1509/1514/1600/1656/1692/1858/3803/3822/4063/4648/5431/5878/7001/7384/8188/9002/10853/10942/11340/12061/12497/12815/12969/12982/13219/13259/15149/15572/16429/16430/17185/17466/18275/18766/18913/19751/19814/20193/20497/21388/21551/22097/22203/22668/22867/23532/23852/23983/24558/24813/25052/25555/26082/26332/26527/26656/26703/27349/27436/27531/28010/28120/29030/29360/29550/29885/30520/31323/32164"	75
"GO:361"	"GO:361"	"NFE2_K562_HG19"	"31/1726"	"186/12202"	0.185652324089122	0.716366102810926	0.694341298190892	"420/3355/4955/5629/7525/7958/15954/16356/16757/16840/17589/20567/21122/21504/21569/22502/24813/25155/25224/25255/26553/26805/27334/27948/28651/28652/29186/29904/30120/30520/30724"	31
"GO:464"	"GO:464"	"SRF_HCT116_HG19"	"42/1726"	"260/12202"	0.196140713610812	0.716366102810926	0.694341298190892	"64/840/2263/2656/3556/3940/4921/10844/11138/11286/11520/12161/13221/14188/14644/15188/17283/17583/18599/18775/18927/19412/19413/19443/20324/20368/22368/22644/22668/22678/23764/24461/24515/25761/26083/26682/26982/27359/29202/31314/31675/31679"	42
"GO:325"	"GO:325"	"MEF2A_K562_HG19"	"28/1726"	"168/12202"	0.200127275505514	0.716366102810926	0.694341298190892	"298/1417/1692/3532/8064/10684/11018/11446/11490/13074/13892/14621/14714/16394/16735/17939/18275/18723/20283/20853/21320/23476/23635/25052/25219/28817/30724/32186"	28
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"14/1726"	"78/12202"	0.206591038865315	0.716366102810926	0.694341298190892	"1589/7001/7958/9445/15954/18927/19407/19413/20820/21041/25760/26082/30704/32106"	14
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"68/1726"	"437/12202"	0.211688975329354	0.716366102810926	0.694341298190892	"4/74/423/1336/2550/3822/4648/4726/4955/5348/5985/6224/6539/6619/6651/7514/7809/7968/10019/10720/11004/11625/11776/12193/12853/13533/13757/14413/14714/16578/16674/16755/17882/18087/18466/19117/19424/19428/19915/20113/20572/20594/20853/21236/21244/21293/21398/21723/22051/22202/22857/23301/24083/24515/24549/24945/26084/26224/26269/28010/28498/28979/29677/30550/30622/31619/31692/32217"	68
"GO:433"	"GO:433"	"RXRA_GM12878_HG19"	"30/1726"	"183/12202"	0.216918497604392	0.716366102810926	0.694341298190892	"1509/3940/5010/6138/8248/8427/11008/12853/14365/14463/16846/17266/18599/19404/19880/21041/21999/22986/23473/23598/23952/24076/25224/25783/26692/30163/30724/30988/31146/31748"	30
"GO:358"	"GO:358"	"NANOG_H1HESC_HG19"	"14/1726"	"79/12202"	0.220624309774247	0.716366102810926	0.694341298190892	"7545/15033/15800/18830/19407/19424/20276/23994/24515/24549/25224/25578/30724/32216"	14
"GO:244"	"GO:244"	"GATA1_MEGAKARYOCYTE_MM9"	"66/1726"	"425/12202"	0.220861751793239	0.716366102810926	0.694341298190892	"1336/1363/1775/2791/3803/4744/4991/5552/5804/6249/6981/7001/7060/7801/7968/9214/9668/9722/9917/10786/10950/11520/11765/11912/13049/13100/13192/13221/13439/13567/14816/15083/16755/16886/17337/18972/19175/19407/20084/20941/21041/21244/21294/22318/22668/23026/23358/23383/23473/23635/23694/23852/24737/25555/25578/25648/26450/26682/27161/27165/27868/29194/29354/30622/30727/31619"	66
