"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:429"	"GO:429"	"RFX5_IMR90_HG19"	"70/2021"	"293/12202"	0.000702373187124113	0.0709396918995354	0.0672799579245203	"637/818/3526/3825/3911/5043/5333/5476/5487/5969/6253/7301/7482/7803/7897/7952/8170/9418/10597/11401/12003/12657/12936/13102/13721/13732/13850/14677/14730/15608/15687/15978/16375/19102/19252/19254/19791/19881/21569/21809/21925/22511/22546/22856/23437/23811/23940/24247/24953/25198/25352/25679/25827/26120/26181/26527/26665/27531/27770/28443/29166/29987/29993/30317/30528/30862/30904/30963/30994/32186"	70
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"106/2021"	"499/12202"	0.00313540255987795	0.158337829273836	0.150169280499418	"120/551/984/1475/2348/2538/2684/3472/3587/3591/4549/4655/5292/5464/5656/5704/5860/5938/6192/6228/6344/6380/6604/6773/7057/7338/7645/7922/8674/8744/8777/8933/9418/9746/10019/10520/10533/10597/10831/11701/11773/12258/12382/12454/12472/12544/12835/13086/13519/13589/13721/14054/15223/15272/16215/16679/18174/18199/18264/18433/18576/18817/19383/19629/19756/20472/21216/21225/21348/21430/21979/22057/22540/22753/23001/23409/23889/24234/24510/24598/25295/25708/25801/26021/26181/26337/26692/26960/26961/27149/27734/27737/27804/28121/28287/28593/28715/28842/29166/29323/29447/29547/30101/30122/30317/30997"	106
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"100/2021"	"478/12202"	0.00641123703674268	0.199715307665898	0.189412120871253	"27/398/667/1384/1463/1498/1509/1630/1692/1858/2348/3322/3325/3472/3756/5100/6278/6615/6701/6936/7245/7638/8090/8188/9180/10407/10581/10853/11880/12457/12497/12754/12815/13219/13235/13259/13324/13335/13697/13864/13914/14145/14198/14210/14481/14862/15572/16215/16679/17506/17594/18140/18815/19376/19786/19811/20095/20401/20857/21035/21513/21816/22069/22476/22668/22868/23631/23632/23852/23940/24270/24598/24630/24700/24769/25050/25222/25555/25661/26527/26650/27349/27368/27531/28010/28023/28777/28899/29074/29489/29490/29582/30008/30106/30222/30607/30905/31323/31950/32387"	100
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"91/2021"	"437/12202"	0.0102056932199891	0.199715307665898	0.189412120871253	"810/953/1089/1298/1359/1424/2187/2419/3154/3254/3340/4175/4723/4726/4955/5635/5636/5649/5910/5938/6224/6539/7062/7171/7265/7892/8266/8267/8463/8993/9001/9795/10019/10058/10525/11004/11314/11625/11937/12852/12853/12901/12907/13533/13555/14210/14862/14972/15722/16019/16674/16755/16898/17404/17731/18968/19428/19462/19706/19811/19856/20227/20294/21293/21348/21398/21759/21798/22800/23437/23987/24630/25009/25562/26084/26235/26269/27899/28010/28053/28102/28498/28828/29348/29661/30317/30891/31619/31680/31950/32384"	91
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"63/2021"	"288/12202"	0.0105686779452851	0.199715307665898	0.189412120871253	"216/1509/1692/3254/3301/3623/4734/5635/5644/5796/6074/7790/8674/9414/10019/10335/10935/11008/11243/11873/12069/12469/12815/12817/13091/15745/16733/16893/17140/17862/18634/18971/19404/20305/20446/20660/21414/21516/21816/22364/22560/22634/23203/23473/23774/24152/24299/24488/25061/25295/25708/26726/27733/27943/28133/28578/28919/28961/29017/29031/29110/29582/30702"	63
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"57/2021"	"258/12202"	0.0118642757029246	0.199715307665898	0.189412120871253	"1135/1395/2330/2831/3043/3756/4255/5208/5796/6120/6138/6707/7085/7942/8203/10581/11007/11008/11182/11588/12968/13324/13832/14503/15023/15117/16327/16708/16893/17862/18140/18949/19015/19102/19376/19404/20528/21414/21798/21800/22057/22587/23243/23437/24801/25058/25562/25766/25818/26938/27734/28133/28422/28578/28777/28899/29348"	57
"GO:460"	"GO:460"	"SREBF2_GM12878_HG19"	"52/2021"	"244/12202"	0.0297541997588223	0.398529195319977	0.377969325420718	"142/263/667/3959/4872/4955/5938/6014/6773/7085/7269/8113/9723/10439/11008/11243/11381/11799/11873/12129/12901/13850/13862/15117/16708/17490/18921/18949/19404/20528/22587/23243/24534/24794/24798/25352/25423/25555/25582/25818/26413/26527/27126/27953/28715/29782/29918/30317/30994/31293/31950/32370"	52
"GO:261"	"GO:261"	"HSF1_HEPG2_HG19"	"32/2021"	"141/12202"	0.0355231849850359	0.398529195319977	0.377969325420718	"1937/2565/5060/7085/7431/8020/8418/11008/12986/15023/15117/15754/16708/19376/19404/19667/19791/19856/20528/20857/21925/22587/22810/22868/23243/23811/24534/25818/28022/30963/32387/32557"	32
"GO:378"	"GO:378"	"NR2F2_MCF7_HG19"	"79/2021"	"394/12202"	0.0363913120103029	0.398529195319977	0.377969325420718	"27/398/780/958/1187/2330/2348/2489/2659/3048/3911/5093/5149/5208/6046/6179/6331/6344/6380/6701/6935/6959/7174/7752/7881/7963/8463/8520/10006/10257/10395/10526/10849/10860/10992/11017/12457/12469/13247/13324/13357/13950/14228/14367/14424/14669/16215/16297/16679/17495/18381/19102/19213/20401/21398/21798/21816/22540/22821/23832/24406/24662/25058/25061/25554/25842/27149/27869/28133/28215/28690/28776/29031/29202/29323/29582/30438/30585/30891"	79
"GO:380"	"GO:380"	"NR3C1_ECC1_HG19"	"31/2021"	"137/12202"	0.0394583361702947	0.398529195319977	0.377969325420718	"61/2489/3043/3951/4542/4551/4767/4871/5657/5885/5886/6120/6658/7589/8154/9769/13260/14232/14365/14677/15023/15815/15978/18872/20648/21798/24510/28578/29348/31293/31975"	31
