"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:361"	"GO:361"	"NFE2_K562_HG19"	"40/1906"	"186/12202"	0.0197624676347624	0.710494227091367	0.703459630783531	"419/2586/4415/4593/4723/4955/7958/8105/8234/9585/9816/10262/11206/11294/11424/12703/13171/13664/14936/16841/17068/17482/17759/19041/19303/19874/20241/21063/21386/23574/24814/26292/27174/27547/27651/27799/27949/30551/30620/30838"	40
"GO:251"	"GO:251"	"GATA3_A549_HG19"	"41/1906"	"193/12202"	0.0223670704424744	0.710494227091367	0.703459630783531	"1864/2187/2379/2497/2904/3473/4111/4277/4609/7646/7752/8227/8935/9602/9741/10723/10849/11048/11289/11611/12401/12630/13263/14186/16396/17827/18863/19371/19758/20841/22367/22824/23507/23973/24820/25121/26890/27734/28780/28943/30832"	41
"GO:340"	"GO:340"	"MYB_MELCELLLINE_MM9"	"84/1906"	"440/12202"	0.0262893309224207	0.710494227091367	0.703459630783531	"894/1950/2680/2904/3426/4742/5267/5268/6145/6280/6281/6523/6871/6962/7407/7515/7646/8461/9302/10341/10347/10720/11470/11525/12589/13052/13053/13418/13427/13527/13687/15305/15345/16278/16320/16333/16445/16719/16867/16936/17356/17571/18631/19292/19320/19814/19923/19938/20197/20293/20649/20856/20941/20948/21289/21347/21788/21946/22097/22613/22614/23507/23960/23974/23975/24963/25051/25732/25872/26390/26655/27196/27402/27715/27799/27963/28104/28105/28353/28705/29030/30802/31013/31976"	84
"GO:32"	"GO:32"	"CEBPB_GM12878_HG19"	"67/1906"	"343/12202"	0.0281383852313413	0.710494227091367	0.703459630783531	"340/366/711/2680/4657/4822/5267/5268/5600/5924/6001/7011/8113/8684/9097/10409/10971/11289/11525/12003/12137/13229/13263/13326/13535/13941/14095/14424/14488/15083/15723/15863/16577/17027/17759/17810/18197/18991/19152/19206/21342/21665/22368/22928/23324/23574/23995/24103/24154/24510/24577/24965/25532/25732/25750/26697/26961/27359/27361/28353/28379/29030/29594/30691/31026/31514/32038"	67
"GO:420"	"GO:420"	"REST_NEURALCELL_HG19"	"93/1906"	"499/12202"	0.0356068697427137	0.719258768802816	0.712137394854274	"30/213/414/596/772/984/2444/2538/2593/2684/2987/3079/3169/3899/4549/4994/5552/5673/5704/6773/7232/7338/7429/7514/7646/7710/8777/8882/9056/9097/9370/9616/10262/11218/11431/12353/12381/12382/12620/12966/12988/13050/13263/13809/13992/14939/15273/16445/16702/16820/17810/18174/18264/18817/18831/18946/19117/19371/19690/20360/20362/20472/20492/20833/21216/21430/21999/22473/22540/23834/23960/24510/24598/24666/24772/24814/25121/25295/26508/26961/27514/27734/27949/28091/28593/28705/29114/29279/29606/30284/30997/31219/31694"	93
"GO:196"	"GO:196"	"ESR1_ECC1_HG19"	"69/1906"	"365/12202"	0.0489201658718384	0.724443082091016	0.717270378307937	"402/716/956/2208/2904/3371/3750/4252/4609/5005/5154/5389/5956/6707/8147/8816/8882/8935/10849/11007/11182/11327/12469/12645/12767/13038/13243/14322/14913/15756/16450/16488/17485/17543/18113/19233/19939/20715/21437/21543/22245/22294/22809/23042/23085/23142/23474/23928/24072/24168/24789/24820/25014/25992/26655/27279/27333/27651/27796/28396/28820/28919/29570/29697/29701/30036/30721/30957/31852"	69
"GO:219"	"GO:219"	"FOXA1_ECC1_HG19"	"56/1906"	"290/12202"	0.050335714745083	0.724443082091016	0.717270378307937	"685/2187/2789/3473/4609/5673/6348/6657/6679/6750/7391/7394/7555/7752/8227/8463/9409/9602/9741/9823/11182/11307/11611/12164/12401/13171/13263/14978/15441/16488/17092/17402/17865/18010/18255/18863/22367/22668/22824/23324/23973/24072/24611/25555/25704/26233/26525/26600/26710/26714/26890/27085/27167/27963/28974/30832"	56
"GO:202"	"GO:202"	"ETS1_GM12878_HG19"	"26/1906"	"122/12202"	0.0573816302646349	0.724443082091016	0.717270378307937	"402/2593/4521/8013/10600/12971/15833/17482/18759/18993/19041/19547/19973/20841/21999/22279/22476/23324/23507/23847/24147/24598/25428/26961/28480/31219"	26
"GO:464"	"GO:464"	"SRF_HCT116_HG19"	"50/1906"	"260/12202"	0.0652769664377929	0.732552623357454	0.725299627086588	"2682/2684/3556/4921/5673/6348/7568/7951/7984/9440/9831/10059/11192/12745/13666/13793/13910/13954/14095/14142/14415/14913/15188/15209/16376/16396/16488/18197/18345/18631/18758/18849/19278/19942/20478/21076/22233/22368/22459/22479/22668/23324/24789/25750/26064/26083/27359/27651/29088/31630"	50
"GO:550"	"GO:550"	"ZBTB33_K562_HG19"	"84/1906"	"466/12202"	0.0835586161684225	0.820195178146796	0.812074433808709	"402/685/784/1864/2379/2593/4521/5009/5741/6648/8013/9732/10059/10484/10853/11218/11289/11846/12066/12137/12203/12353/12620/12630/12971/13263/13533/13876/13894/14183/14341/14518/15833/16396/17140/17482/17843/18141/18631/18759/18993/19206/19371/19547/19593/19758/19973/20203/20674/20841/20863/21060/21999/22205/22279/22476/22668/22801/23324/23507/23847/23903/23964/24147/24598/24619/24948/25428/25765/25857/26122/26508/26565/26961/27361/28480/28780/28943/28970/29391/29424/29623/29689/31219"	84
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"58/1906"	"313/12202"	0.089328187718958	0.820195178146796	0.812074433808709	"2025/2538/4135/4545/4936/5392/7102/7232/7273/7589/8113/9713/10198/11080/11232/11294/12066/12469/12852/12853/12988/13162/13408/13809/14122/14183/14433/15185/16841/17068/17321/18129/18937/18946/19185/19814/20197/20241/20293/20833/21060/21353/22163/22824/23202/23411/23574/24589/24772/25451/26184/26525/27213/28943/29183/29878/30620/30994"	58
"GO:405"	"GO:405"	"RELA_GM18526_HG19"	"88/1906"	"495/12202"	0.100506739330943	0.8459317227021	0.837556161091188	"402/414/685/1123/1864/2025/3122/4298/4330/5600/5643/5924/6231/7523/7655/8633/10409/11017/11048/11431/12208/12743/12988/13263/13326/13730/13891/14118/14183/14424/14488/14909/15521/16376/16867/17027/17356/17810/17827/17865/18174/18255/18601/18937/18946/19152/19348/19376/19758/19884/19938/19973/20360/20499/20863/21063/21665/21881/22051/22279/22363/22734/22789/23324/23437/24379/24510/24814/24965/25051/25295/25395/25417/25532/26122/26525/26710/26799/27402/27442/27914/28705/29424/30111/30577/30691/31514/31605"	88
"GO:226"	"GO:226"	"FOXM1_MCF7_HG19"	"21/1906"	"103/12202"	0.116700248941998	0.901271318220787	0.892347839822561	"1051/2904/3044/3920/4742/10564/10849/11525/12569/12570/13511/15025/16653/17843/19718/19761/20941/23834/23960/26666/28705"	21
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"45/1906"	"244/12202"	0.128642022343659	0.901271318220787	0.892347839822561	"216/1719/2212/2331/2593/2935/4870/5964/5966/7174/7951/8090/8113/11080/11992/12003/13730/13992/14415/15107/15209/15459/16774/16801/18937/20326/20492/20493/20496/22019/22233/22287/22459/22479/23993/23995/24224/24612/25555/27302/27359/27361/27626/28353/28433"	45
"GO:437"	"GO:437"	"SERGEF"	"71/1906"	"401/12202"	0.136303865995409	0.901271318220787	0.892347839822561	"402/414/452/462/577/775/1105/1127/2064/2666/2668/2781/2908/3414/4657/4741/4952/5392/5600/6001/6048/6240/6648/6871/7232/7391/7555/8730/8785/9827/10119/10148/10723/11611/11635/11689/13002/13050/14093/14124/14131/14183/14808/15833/16167/16702/18286/19228/19278/19420/19435/19915/20362/20814/21216/21552/22114/22139/22474/24353/24789/25488/26798/27151/27552/28783/29088/29564/29780/30837/31578"	71
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"52/1906"	"288/12202"	0.14277565437161	0.901271318220787	0.892347839822561	"216/2935/7011/7555/7791/8490/9097/10692/11232/11243/11389/11525/12033/12469/12630/13091/16670/16733/17140/18197/18766/18819/18971/19953/20478/22137/22233/22234/22364/22459/22824/23192/23411/24072/24488/24864/25295/25541/25968/27514/27519/27733/28256/28433/28725/28919/29606/29780/30702/30721/31488/31746"	52
"GO:42"	"GO:42"	"CEBPD_K562_HG19"	"71/1906"	"405/12202"	0.156830523391616	0.931757815444306	0.922532490538917	"30/169/775/2550/2680/2904/2987/4277/4279/4657/4723/5044/5392/5600/6001/7394/7718/8113/9302/10409/10692/10720/10971/11007/11243/11289/12003/12137/13410/13474/13535/13723/13954/14151/14186/14584/14909/14939/15305/16376/16396/17197/17810/18129/18863/19041/19349/20014/20364/21342/21999/22476/22928/24154/24232/25732/25765/25857/26082/26697/27085/27169/27402/27734/27914/28256/28353/28725/29679/31293/31852"	71
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"46/1906"	"258/12202"	0.182713356633414	0.976326592905621	0.966659992975862	"340/898/2331/2352/2497/3750/5267/5268/6128/6183/6707/7718/7958/10718/11007/11182/11289/11307/13162/14186/14670/15080/15083/16396/16653/19376/19547/19884/19973/21063/21618/22375/23324/23437/24240/24789/25121/25732/25766/25895/27651/27734/27752/27914/27963/28777"	46
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"82/1906"	"478/12202"	0.188980977476712	0.976326592905621	0.966659992975862	"340/414/419/1645/1785/3253/3473/3822/4298/4648/5100/5600/6183/6437/7283/7718/7951/8090/8121/8879/9816/10084/10811/10853/10942/11621/12033/12101/12636/12869/13263/13730/13809/13864/13992/14326/14481/14589/14673/14939/15107/15149/15521/15833/16429/17649/18286/18766/18937/19041/19371/19376/19814/20293/21063/21353/21552/22097/22233/22367/22476/22594/22668/23852/23974/24598/24814/25014/25555/25597/26082/26525/26656/27151/27794/28010/28675/28777/29030/29183/30008/30342"	82
"GO:477"	"GO:477"	"STAT5A_K562_HG19"	"21/1906"	"111/12202"	0.20047601958655	0.976326592905621	0.966659992975862	"2444/3414/4593/5267/5268/8814/9302/9754/11421/12453/13533/14186/18631/18993/20364/21219/22928/24147/28010/28159/28256"	21
"GO:216"	"GO:216"	"FOSL2_HEPG2_HG19"	"32/1906"	"177/12202"	0.208463009754439	0.976326592905621	0.966659992975862	"1785/6051/8113/11289/11451/12586/12703/12722/12852/13162/13171/14424/15983/16376/19673/19875/20649/22163/22586/23574/24614/24619/25913/26082/26292/27002/27085/27474/28777/29665/29734/29991"	32
"GO:224"	"GO:224"	"FOXM1_ECC1_HG19"	"64/1906"	"372/12202"	0.215291853769635	0.976326592905621	0.966659992975862	"362/1853/2177/2379/2380/2444/2904/3044/4279/4742/4749/5964/5966/6528/6596/6657/6841/8147/9097/10484/10564/10660/10849/11232/11294/11525/11585/11726/11763/12569/12570/12630/13511/13723/14424/14913/15025/16396/16653/16719/16954/17543/17843/18937/19718/19761/20241/20690/20941/23324/23411/23437/23892/23960/23973/24865/26233/26542/26666/28353/28705/30426/31013/31293"	64
"GO:260"	"GO:260"	"HNF4G_HEPG2_HG19"	"66/1906"	"394/12202"	0.284904798367679	0.976326592905621	0.966659992975862	"2555/4180/4723/5546/6437/6911/7102/8061/8265/8349/8430/8735/9228/10692/11012/12208/12553/12584/12589/12971/12978/13243/13418/14936/14938/14978/15048/15723/17197/17321/17953/18129/18412/18780/18937/19040/19435/19875/20408/20478/20728/20849/21135/21543/22130/22476/22801/23993/24103/24232/25520/25554/25732/25737/26119/26799/27002/27949/28059/28353/28379/28480/31507/31676/31976/32766"	66
"GO:40"	"GO:40"	"CEBPB_MYOCYTE_MM9"	"66/1906"	"395/12202"	0.292534441153848	0.976326592905621	0.966659992975862	"213/419/1222/2025/4183/4499/6264/7598/7718/7820/8463/8490/9075/9097/9548/9717/9718/10545/10576/10833/11827/12003/12137/12401/12584/13473/14131/14936/15166/15191/15294/16412/16733/17180/17197/17832/18255/18631/18759/19435/19559/19953/20496/20773/21027/22279/22294/22495/22734/23865/24154/24549/24561/25051/25182/25732/25955/26082/26508/26697/27169/27715/28256/29303/29425/30824"	66
"GO:416"	"GO:416"	"REST_HL60_HG19"	"16/1906"	"88/12202"	0.294242034787015	0.976326592905621	0.966659992975862	"2051/4938/7272/8265/8928/9732/11198/12005/14142/15550/17347/19420/22287/24439/28091/28152"	16
"GO:510"	"GO:510"	"TEAD4_HEPG2_HG19"	"25/1906"	"143/12202"	0.301409985827192	0.976326592905621	0.966659992975862	"340/5673/6875/7718/8935/12589/13505/16460/16653/18412/19040/19547/19587/20295/21063/21618/24072/24224/24240/24789/25732/27302/27734/28705/28943"	25
"GO:514"	"GO:514"	"TEN1.CDK3"	"32/1906"	"188/12202"	0.326324057159622	0.976326592905621	0.966659992975862	"402/452/577/2064/2257/2401/2668/2781/5546/6648/7281/7391/7555/10119/11611/11635/11689/12381/13002/13050/14093/14124/14513/15781/16702/17127/21552/22474/24789/25488/26356/31578"	32
"GO:397"	"GO:397"	"PTPRE"	"70/1906"	"426/12202"	0.339521267656757	0.976326592905621	0.966659992975862	"402/452/577/775/1105/2781/2904/2908/3414/3592/4086/4741/5392/6048/6648/6871/7232/7555/7951/8324/8879/10119/10148/11017/11525/11611/11635/11689/12208/12381/12994/13002/13050/14093/14183/14949/15833/16167/16702/17825/18286/18780/18896/19420/19690/20362/20814/21015/21219/21552/22023/22114/22139/22438/22474/24353/24789/25488/25520/25728/26585/26798/27547/28054/28509/29088/29780/30203/31578/32746"	70
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"36/1906"	"214/12202"	0.340437561703206	0.976326592905621	0.966659992975862	"435/1123/4120/5019/6224/6433/6846/8105/8785/9964/10180/10942/10998/11525/11763/11824/12453/12636/13030/15521/16177/16752/16867/17027/19435/21219/22599/24223/24865/26082/26225/26542/28010/28080/28256/29088"	36
"GO:17"	"GO:17"	"BATF_GM12878_HG19"	"55/1906"	"334/12202"	0.355649615327468	0.976326592905621	0.966659992975862	"36/92/898/1098/2332/2781/3473/4092/5196/5777/7301/7394/7598/8113/10415/11007/12003/13229/13864/13941/14765/14909/15083/15088/16371/16568/16577/16670/17027/18255/18606/19031/19152/19209/19939/20404/22163/22928/24510/24619/24635/24789/24814/25121/25732/25750/26666/27302/27442/27474/28256/29088/29391/29594/29665"	55
"GO:16"	"GO:16"	"BACH2"	"51/1906"	"309/12202"	0.355913161646035	0.976326592905621	0.966659992975862	"366/402/452/577/2064/2781/2908/3414/6001/6648/7232/7555/7951/8879/10119/10148/11307/11525/11611/11635/11689/12119/12994/13002/14093/14124/14131/14183/14513/15833/16593/16702/16841/17825/18896/19216/19690/20814/21219/22114/24353/24789/25488/27151/27547/27914/29780/30088/30203/31578/32746"	51
"GO:4"	"GO:4"	"ASF1A"	"45/1906"	"272/12202"	0.360857210760927	0.976326592905621	0.966659992975862	"366/462/846/1735/2025/4952/5546/6841/7555/8580/8879/11294/11525/12579/14424/14670/14808/14949/15107/15833/15860/16752/16841/17197/18345/18780/19216/19262/19376/19884/20953/21063/21076/21563/23852/23960/24240/25053/25488/26656/27914/29780/30203/30796/30837"	45
"GO:299"	"GO:299"	"MAFK_MELCELLLINE_MM9"	"71/1906"	"437/12202"	0.377008321190037	0.976326592905621	0.966659992975862	"340/1222/1719/2051/2588/2847/4115/4171/4276/4749/5453/7301/7306/7947/8227/8473/8994/9463/10216/10519/11232/11597/11992/12277/13171/13533/13891/14183/14506/15025/15083/15149/15345/15514/16095/16489/16841/17825/18174/18345/18817/19041/19152/19699/19915/20583/21060/21063/21782/22375/22525/23747/24072/24501/25051/25198/25597/25691/25732/26225/26292/26542/26568/26690/27033/27442/27547/27679/27799/28059/28919"	71
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"62/1906"	"381/12202"	0.382524819758905	0.976326592905621	0.966659992975862	"216/579/1601/1719/2212/2331/2593/2935/4870/5964/5966/7174/7752/7951/8090/8113/10600/10863/11080/11992/12003/13030/13730/13992/14173/14415/15107/15209/15459/15957/16527/16774/16801/17681/18345/18937/19718/19942/20101/20492/20493/20496/22019/22091/22233/22459/22479/22540/23960/23993/23995/24224/24612/25295/25555/27302/27359/27361/27547/27626/28135/28353"	62
"GO:293"	"GO:293"	"MAFK_GM12878_HG19"	"19/1906"	"112/12202"	0.385887832990595	0.976326592905621	0.966659992975862	"2051/5964/5966/6685/7011/9583/9602/10720/11232/13954/19228/20241/21060/23415/26690/27442/28480/29030/29665"	19
"GO:380"	"GO:380"	"NR3C1_ECC1_HG19"	"23/1906"	"137/12202"	0.387853182089553	0.976326592905621	0.966659992975862	"340/2489/4551/7589/8147/9754/11467/12703/12767/13038/15978/17485/17543/17901/19547/21027/22793/23085/24510/25908/27085/29991/31293"	23
"GO:421"	"GO:421"	"REST_PANC1_HG19"	"70/1906"	"433/12202"	0.395666503047252	0.976326592905621	0.966659992975862	"224/402/717/1071/1354/1690/2145/4882/5272/5552/6558/7267/7407/8064/8090/8177/8265/8816/8928/9964/11045/11198/12005/12101/12174/13473/13527/13894/14124/14142/14400/14511/14807/14939/15185/15550/16351/16676/17054/17180/17421/18336/19185/19411/19420/19613/19874/20326/20594/21367/21561/22287/22795/23437/23512/23560/23834/24439/24951/25520/26655/27547/28091/28215/28675/30836/30837/30957/30997/31514"	70
"GO:197"	"GO:197"	"ESR1_T47D_HG19"	"41/1906"	"252/12202"	0.413823544041067	0.976326592905621	0.966659992975862	"169/362/716/1081/2208/3371/3750/4135/4174/4646/6001/6172/7523/10180/12469/12645/14322/14726/15756/16450/16568/17074/17485/17901/19152/19547/19939/21437/22245/23085/23142/24820/25968/27071/27799/27949/29903/30036/30164/30721/31852"	41
"GO:288"	"GO:288"	"KEAP1"	"68/1906"	"426/12202"	0.442656653105674	0.976326592905621	0.966659992975862	"402/414/415/577/846/2484/3899/4741/5552/5600/5643/6871/7589/8121/8580/8785/8879/9302/11294/11611/12208/12306/12570/13002/14670/14808/15107/15860/16167/16674/16752/16841/18896/18937/18946/19041/19216/19228/19262/19690/19939/20953/21317/21552/22023/22114/22139/22438/22474/22666/24131/24305/24499/24614/25488/25597/26430/26656/27167/27547/27552/28135/29564/29780/30727/30824/30837/31631"	68
"GO:436"	"GO:436"	"RXRA_SKNSH_HG19"	"13/1906"	"78/12202"	0.446659250651064	0.976326592905621	0.966659992975862	"898/3750/7958/8349/11182/13162/14122/15521/15723/17379/26082/27651/30704"	13
"GO:327"	"GO:327"	"MIR4664"	"20/1906"	"124/12202"	0.4758667983718	0.976326592905621	0.966659992975862	"402/452/577/2064/2908/7281/7951/11611/11689/13002/13050/14093/14124/19376/21015/21219/21552/24789/25488/27151"	20
"GO:556"	"GO:556"	"ZEB1_HEPG2_HG19"	"20/1906"	"125/12202"	0.491348266092574	0.976326592905621	0.966659992975862	"181/739/1123/2489/7605/10119/10484/14502/16785/16956/17953/18971/19216/21782/24131/24430/24955/25704/26368/31293"	20
"GO:472"	"GO:472"	"STAT2_K562_HG19"	"26/1906"	"164/12202"	0.500454729703256	0.976326592905621	0.966659992975862	"340/1123/4120/4955/5019/6433/6846/8785/11824/12636/13030/14765/15188/16841/17027/19435/22599/24223/24857/26082/26542/27302/28080/28104/28256/29088"	26
"GO:435"	"GO:435"	"RXRA_HEPG2_HG19"	"43/1906"	"274/12202"	0.512764575658015	0.976326592905621	0.966659992975862	"4180/6224/7102/7752/8928/9794/10425/10692/12579/12703/12978/13876/14122/14433/14936/15125/16527/17321/17953/18896/19547/20270/20408/21135/21782/22130/22363/22809/23324/23805/23847/23903/24072/24202/24240/24619/25554/25908/26082/27002/28104/28105/30951"	43
"GO:247"	"GO:247"	"GATA2_G1E_MM9"	"38/1906"	"244/12202"	0.535781165220333	0.976326592905621	0.966659992975862	"2924/3473/4277/4415/4749/5267/5268/6224/6685/7011/8684/8993/10198/11077/15149/15781/15863/16674/17092/17571/19119/19699/20583/21063/23995/24147/24168/24232/24305/24737/25555/25883/26225/27796/28152/30111/31578/31591"	38
"GO:460"	"GO:460"	"SREBF2_GM12878_HG19"	"38/1906"	"244/12202"	0.535781165220333	0.976326592905621	0.966659992975862	"340/2051/4135/4609/4955/6773/7270/8113/8121/9723/11243/11289/12066/13809/14122/14620/15083/15185/15723/16653/16801/18197/19718/21788/22375/24772/25451/25555/25732/26422/27302/27419/27514/27963/30721/30994/31293/32038"	38
"GO:434"	"GO:434"	"RXRA_H1HESC_HG19"	"11/1906"	"70/12202"	0.542167829889332	0.976326592905621	0.966659992975862	"7568/9741/14122/14424/22734/24954/25520/27752/28104/28105/31484"	11
"GO:326"	"GO:326"	"MEF2C_GM12878_HG19"	"13/1906"	"83/12202"	0.542508634820427	0.976326592905621	0.966659992975862	"8882/11289/12003/17810/18601/19547/19973/22895/23324/24154/24303/24789/27733"	13
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"67/1906"	"437/12202"	0.588124298602351	0.976326592905621	0.966659992975862	"36/362/462/2187/2419/2550/3822/4135/4183/4648/4723/4955/5044/5910/6224/7514/7515/8111/8266/8463/8814/8993/9228/9302/10059/10720/11424/12770/12852/12853/13533/13941/14122/14488/14726/15086/15514/16674/16956/17347/17476/17865/19117/19673/19915/19938/20241/20594/22051/22824/23324/23330/23437/24232/24303/24549/25053/25239/26525/27519/27739/27891/28010/28705/29571/31694/32383"	67
"GO:44"	"GO:44"	"CNPPD1"	"44/1906"	"288/12202"	0.589844416922654	0.976326592905621	0.966659992975862	"2401/3473/4086/5552/6001/7281/7514/8756/9302/11307/11611/12306/12381/12570/14183/14513/15107/15781/15827/15833/16445/16499/16674/17197/17810/18896/19228/19376/19699/20941/21063/21076/21552/22114/22438/23575/23852/23960/26542/26656/26710/27914/28777/30727"	44
"GO:577"	"GO:577"	"ZZZ3_HELAS3_HG19"	"19/1906"	"125/12202"	0.589944693949518	0.976326592905621	0.966659992975862	"2552/2933/3999/5673/6387/7011/7646/15863/16488/17218/17644/20014/23575/23892/24147/24224/25051/32038/32139"	19
"GO:381"	"GO:381"	"NR3C1_HEPG2_HG19"	"22/1906"	"145/12202"	0.594885017781485	0.976326592905621	0.966659992975862	"1911/7338/7555/7984/13535/15149/18197/18758/18863/19371/19758/20293/22205/22368/23507/25805/25821/26525/27794/28353/28780/31630"	22
"GO:19"	"GO:19"	"BCL11A_H1HESC_HG19"	"10/1906"	"67/12202"	0.614230598339955	0.976326592905621	0.966659992975862	"8349/10671/11182/21063/21537/23324/23928/25053/25691/28725"	10
"GO:170"	"GO:170"	"E2F4_MELCELLLINE_MM9"	"54/1906"	"356/12202"	0.617077191128894	0.976326592905621	0.966659992975862	"24/169/1557/2177/2526/4742/6523/6679/8217/8461/8730/8993/10347/10856/11421/12453/12620/13091/13159/13280/13473/13910/14502/15860/16719/16952/17340/17356/17482/17865/18758/19209/19376/19761/19884/20543/20728/20856/20941/21076/22369/23644/24857/24864/24865/24948/24965/25417/26435/27402/28570/29689/30426/30867"	54
