"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:361"	"GO:361"	"NFE2_K562_HG19"	"53/2106"	"186/12202"	8.85215900558648e-05	0.00805098052243414	0.0071321870183106	"1/214/2261/2304/2748/3355/3829/4930/4955/5182/6180/6459/8210/8400/8429/8489/10353/11135/11294/11976/12703/13254/13959/14493/15050/15955/15968/16009/16841/17068/17589/19303/19811/19849/21122/21569/24659/24743/24814/25255/25661/25836/26258/26553/26564/27174/28063/28651/28652/29003/30620/30838/30898"	53
"GO:160"	"GO:160"	"CUL2"	"47/2106"	"163/12202"	0.000159425356879884	0.00805098052243414	0.0071321870183106	"153/452/645/831/967/1076/1459/2025/2257/2668/3156/3961/4086/6432/6547/6724/6841/7071/8311/13487/13576/13988/14230/14988/15105/15107/15748/15781/16141/16841/17631/17861/19466/20405/21111/21219/22110/22666/22751/24480/24961/25424/25783/26242/27370/30837/31392"	47
"GO:163"	"GO:163"	"DDX18"	"70/2106"	"296/12202"	0.0028247965560881	0.095101484054966	0.0842483183394697	"415/731/831/846/1531/2084/2279/3156/3159/3708/3961/4685/5687/6547/6890/7071/7215/7304/7423/8262/8455/11336/11778/13487/14513/14945/15619/15748/16141/16751/16841/17060/17593/17631/17664/18428/19208/19466/19849/19884/19955/20405/20602/20850/21111/21219/21891/22114/22324/22998/24277/24769/24961/25424/25695/25783/26703/26710/28414/28431/29323/29757/30505/30605/30681/30766/31392/31426/31631/33326"	70
"GO:211"	"GO:211"	"FOSL1_C2C12_MM9"	"40/2106"	"156/12202"	0.0051289135112181	0.129505066158257	0.114725696961457	"2540/3055/4028/4697/5079/6050/7969/8288/8595/9300/10175/10212/10987/11491/11823/12134/12703/12770/13324/14620/15028/16514/16668/17182/17785/21111/21187/21443/22265/22761/23212/23838/24230/24597/24662/25181/26147/26682/28425/31578"	40
"GO:219"	"GO:219"	"FOXA1_ECC1_HG19"	"66/2106"	"290/12202"	0.00913794276698756	0.184586443893149	0.163521081093462	"683/1476/1630/2187/2261/2789/4609/5386/5556/6122/6180/6239/6482/6657/6678/8173/8463/9823/10292/10711/12885/15664/16090/16745/17318/18830/19807/19926/21340/21759/22250/22284/22661/23324/23357/23814/24611/24658/24743/24769/24950/24991/25287/25424/25506/25704/26103/26525/26600/26682/26710/26809/27586/27637/27760/27905/27963/28644/30155/30337/30558/30578/30928/30979/31244/31410"	66
"GO:437"	"GO:437"	"SERGEF"	"87/2106"	"401/12202"	0.0116121511439256	0.187577341928689	0.166170652047301	"153/452/731/831/1152/1555/1630/1966/2084/2666/2668/3156/4611/6285/6291/6335/6362/6547/6890/7215/7232/8016/8311/8455/8520/8693/9216/9727/9899/10315/11725/12065/12637/12859/13175/13561/13588/13988/15105/15748/15833/15949/16589/17060/17631/18053/18286/18428/18900/19208/19420/19428/19466/20299/20850/20874/21111/22114/22250/22761/22998/23774/23921/24353/24480/24789/25424/25695/25783/26263/26334/26416/26703/26798/27151/27312/27552/29081/29564/30605/30681/30766/30837/30929/31392/31578/33326"	87
"GO:299"	"GO:299"	"MAFK_MELCELLLINE_MM9"	"93/2106"	"437/12202"	0.0155279383468204	0.187577341928689	0.166170652047301	"387/654/1481/2113/2559/3159/3341/3388/3994/3995/4028/4215/4749/5453/5914/5923/6180/6192/6439/6459/6955/6959/7306/7947/8016/8235/8685/9174/9699/10283/10332/11144/11747/12057/12293/13480/13487/13525/14687/14711/15020/15258/15381/15958/15968/15994/16009/16358/16747/16812/16841/17088/17221/18344/18687/18815/19200/19784/19849/20095/20636/20666/20946/21062/21443/21782/22352/22510/23551/23598/23747/24239/24597/24604/24658/25198/25402/25552/25597/26542/26568/26690/26702/26974/27019/27442/28786/28919/29341/29710/30681/30898/31251"	93
"GO:274"	"GO:274"	"JUND_A549_HG19"	"87/2106"	"406/12202"	0.0158661066495697	0.187577341928689	0.166170652047301	"736/1801/2075/3301/3592/3829/3898/3920/4754/4852/5182/5334/5694/5914/5915/6282/6285/6316/6404/7969/8429/8877/9174/10292/10849/10987/11003/11461/12586/12703/12772/12969/12974/12977/13174/13335/13525/13576/13588/13830/13959/14076/14078/14318/14493/14945/15050/15208/15572/15861/16536/16906/18380/18951/19365/19811/19848/19849/20077/20575/21113/21435/22284/22414/22467/22577/23209/23642/23952/24421/24537/24614/24659/25008/25345/25402/25661/26080/26525/26584/27359/30558/30605/30898/32137/32456/33288"	87
"GO:26"	"GO:26"	"BRCA1"	"83/2106"	"386/12202"	0.0167148126471109	0.187577341928689	0.166170652047301	"831/846/967/1459/1630/2084/2668/3248/3592/4197/4611/5079/6432/6890/7071/7215/7232/7304/7446/8311/8520/8693/9563/9727/9890/10340/10916/11017/12065/13576/13588/14230/14318/14945/15833/17127/17631/18196/18286/18428/18856/19428/19466/19884/19926/20095/20602/20850/21111/21219/21563/22091/22457/22751/22810/22998/23921/24468/24614/24789/24961/25182/25222/25312/25424/25783/26183/26242/26416/26702/26703/26710/27312/27353/27370/27531/29163/30165/30681/30837/30855/31017/31426"	83
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"100/2106"	"478/12202"	0.0196572313498782	0.19853803663377	0.175880491025226	"214/227/338/514/667/848/1498/1630/1656/2643/3898/3995/5915/6084/6160/6163/6282/6362/6464/6855/7252/7384/8595/8879/10170/10332/10581/10942/11621/12033/12636/12869/12969/13219/13324/13335/13383/13480/13487/14988/15107/15572/15833/15921/16391/17185/17189/17594/17630/17649/17651/17713/17851/18286/18572/18815/19208/19811/19814/20092/20095/20293/20819/21353/22232/22476/22594/22868/23642/23940/23974/24250/24558/24769/24814/25050/25181/25222/25225/25408/25597/25661/26183/26332/26525/26703/27151/27348/27531/27724/27794/29012/29582/30136/30607/30681/30859/30860/30929/33326"	100
"GO:40"	"GO:40"	"CEBPB_MYOCYTE_MM9"	"83/2106"	"395/12202"	0.0284101864292583	0.260857166305008	0.231087640812149	"214/303/471/967/1416/1458/1476/2025/2084/2913/2940/3161/3355/4049/4680/4852/4871/5063/5177/5463/5882/6264/7215/8159/8463/9081/9548/9692/9940/10016/10212/10545/11050/12291/12859/13074/13092/13219/13324/13487/13561/13573/14382/15692/15892/15958/16090/16391/16503/16668/18581/18631/18649/18759/19053/19163/19419/19953/20112/20115/20494/21434/21443/21536/21569/21755/21789/22457/22515/23333/24210/24622/25138/25182/26354/26839/27169/28724/29425/30605/30607/32106/33326"	83
"GO:44"	"GO:44"	"CNPPD1"	"62/2106"	"288/12202"	0.0339905150717579	0.270788612794497	0.239885691376053	"303/967/1076/1966/3055/3159/3954/4086/4611/4697/5079/6547/6890/7215/7304/7423/7514/8047/8756/8757/9899/10313/12236/12381/12969/12974/13175/13254/13487/14513/15107/15586/15619/15781/15833/16751/18856/19208/19849/20095/20405/21443/22114/22800/22938/23575/24277/24468/24480/25222/26542/26703/26710/27370/29323/29582/29670/30605/30727/31165/31426/32137"	62
"GO:243"	"GO:243"	"GATA1_K562_HG19"	"90/2106"	"437/12202"	0.0369306922188092	0.270788612794497	0.239885691376053	"346/423/967/1421/1927/2187/2550/2697/3340/3702/3933/4514/4529/4726/4955/5348/5635/5636/6432/7222/7514/7809/8242/8378/8463/8704/8932/9136/9448/9536/9555/9650/9795/10058/12770/12907/13308/13487/15244/15373/16019/16523/16906/17347/17404/18178/18632/18910/19277/19428/19811/20113/20294/20572/20594/20595/21283/21293/21348/21542/21759/22800/23096/23197/23212/23324/23437/23855/24277/24472/24506/25008/25009/25764/26234/26463/26525/26541/27627/27739/27899/28053/28102/29163/29844/30317/31251/31912/32217/32300"	90
"GO:328"	"GO:328"	"MOB3B"	"54/2106"	"248/12202"	0.0375350552388412	0.270788612794497	0.239885691376053	"266/831/846/967/1459/2025/2279/2940/3156/3248/4086/5079/5683/5687/6335/6841/7853/8047/9692/9727/9771/11236/11294/12236/12859/13185/13588/14019/14513/14945/15105/15619/15748/15781/15943/17528/17664/20405/20850/22110/22250/22810/23575/25687/26093/26334/26416/26437/26481/26703/27370/29323/31017/31426"	54
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"47/2106"	"214/12202"	0.04352018257843	0.277016249145591	0.245402617794427	"62/153/758/1458/2867/3347/4121/4435/5635/5636/6137/6432/6747/7262/7304/8057/8429/9890/9964/10942/10998/11824/12491/12636/14284/14477/14805/15820/16009/16802/16803/17593/21219/22409/22868/24012/24328/24743/25661/26520/26542/27722/30169/30928/31392/31764/32300"	47
