"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:283"	"GO:283"	"JUND_MELCELLLINE_MM9"	"43/1812"	"174/12202"	0.000398273916483003	0.0402256655647833	0.0360542703342508	"731/5706/6207/6650/6981/7187/7264/7391/7867/7892/7942/8148/8674/10988/12347/12860/13259/13830/13831/14322/14341/15794/16414/16887/18015/19033/19304/19928/20872/21419/22063/22272/22475/22585/23950/24000/25540/25727/25988/27944/28622/31240/32648"	43
"GO:299"	"GO:299"	"MAFK_MELCELLLINE_MM9"	"87/1812"	"437/12202"	0.00211888092536841	0.0714546653161351	0.0640448276934614	"25/1187/1941/2835/3389/3496/3995/4028/4115/4215/4510/5547/6234/6476/6562/6768/6955/6981/7060/7115/7395/7965/8188/8227/9446/9463/9524/9589/10868/11232/11494/11597/11701/11747/12057/12142/12480/13425/13480/15514/15516/15745/15760/15856/16095/16344/16779/16821/17088/17190/17394/17555/18174/18855/18871/19304/19708/19915/20095/20122/20533/20636/20946/21038/23243/23624/24070/24239/24381/24604/24658/25242/25597/25648/25818/26568/26702/27019/27048/27679/28252/28253/28787/28798/29342/29710/32648"	87
"GO:182"	"GO:182"	"EGR1_MCF7_HG19"	"94/1812"	"478/12202"	0.00212241580146936	0.0714546653161351	0.0640448276934614	"214/582/741/742/848/1384/1498/1509/1692/1858/2402/2643/2649/2734/3756/3995/4131/4354/6160/6163/7006/7245/7284/7395/7638/8188/8511/8595/9180/10694/11051/11880/12061/12457/12766/13259/13335/13480/13698/13730/13772/14008/14326/14369/14939/14988/16429/16430/16760/17046/17649/17651/17851/17853/17896/17942/18140/19713/19776/19786/19867/20095/21034/21035/21353/21513/22232/23505/23632/23696/23950/23999/24630/24632/24647/24959/25263/25597/26156/26414/26653/27151/27349/27976/28023/28389/28494/29360/29582/29712/30008/30607/30929/32648"	94
"GO:429"	"GO:429"	"RFX5_IMR90_HG19"	"61/1812"	"293/12202"	0.003305208742458	0.0834565207470646	0.0748020925924706	"1182/1616/1722/2587/3350/3526/4354/4609/5057/5058/5487/5551/6290/6678/6685/7115/7321/7897/8512/9418/9649/10067/10997/11014/12072/12158/12828/13125/13426/13732/14400/15015/15918/16656/18024/19776/20170/20174/20363/20650/20859/20941/21038/21598/22856/23717/23982/24499/24831/24959/26118/26131/27344/27611/27627/27702/28239/28533/29360/29993/31147"	61
"GO:356"	"GO:356"	"MYOG_C2C12_MM9"	"40/1812"	"190/12202"	0.0127134696447366	0.210993795658308	0.189113772033502	"214/909/1722/3756/3780/5554/7006/7187/7965/8222/8378/9414/11345/11627/12716/13037/13913/14402/15685/15802/16336/16593/16691/16753/19314/19973/22475/23349/23603/23872/23950/25988/26131/26147/26335/26459/28511/28779/28780/32300"	40
"GO:471"	"GO:471"	"STAT1_K562_HG19"	"44/1812"	"214/12202"	0.0140502417680281	0.210993795658308	0.189113772033502	"62/3387/6137/6729/6747/7262/7264/8429/8715/9964/10180/10998/11763/12019/12061/12250/12839/12857/13464/13731/13878/13904/14761/15015/16177/16803/17042/17046/18076/18845/19029/20853/21556/21671/22342/23603/27609/27642/27888/28511/28715/30869/31764/32300"	44
"GO:219"	"GO:219"	"FOXA1_ECC1_HG19"	"57/1812"	"290/12202"	0.014623332372358	0.210993795658308	0.189113772033502	"588/683/778/888/1476/1722/2261/2469/2734/3780/3986/4354/4609/5418/5554/6234/6475/6678/6768/7321/7391/7481/8227/8588/9224/9368/9966/10694/10711/10868/11642/11988/12347/12670/13209/13543/13773/13878/15066/17865/18863/21759/22824/24236/24658/24950/24991/25242/25704/25722/26360/27963/29546/30337/30832/31168/31391"	57
"GO:433"	"GO:433"	"RXRA_GM12878_HG19"	"38/1812"	"183/12202"	0.0183541458672351	0.231721091573843	0.207691650602924	"214/1509/1628/4930/5010/6138/6143/7562/8103/8429/8684/9414/9984/10868/12547/12670/14008/14463/15253/17865/18348/19880/19973/22241/22276/23828/24173/24686/26692/26702/27361/27702/28389/30076/30163/30598/31146/32648"	38
"GO:1"	"GO:1"	"AFF1"	"58/1812"	"306/12202"	0.0275598112147563	0.309282325854487	0.277209797013923	"234/671/1482/2015/2084/2551/3780/3913/4180/4537/4849/5885/5947/6635/7115/7239/7467/7957/8988/10313/11324/12056/12472/12570/12974/13904/13926/14230/14670/15066/15706/16336/16388/16760/16779/16821/17635/18428/19288/20005/20327/20853/20941/21035/21515/23243/23774/25913/26356/26360/26511/27312/27344/27825/27868/29965/30929/31426"	58
"GO:223"	"GO:223"	"FOXA2_HEPG2_HG19"	"45/1812"	"231/12202"	0.0316630223045568	0.311094128571703	0.278833716072605	"138/778/909/1722/2551/2992/3048/3203/4228/4354/4751/4760/5675/6678/6873/7957/8424/8600/11226/11642/13543/16157/16388/16557/17188/17635/17853/19732/20122/21598/21759/22586/22784/23671/23828/24991/25242/25913/27095/27126/27344/29146/30337/31168/31391"	45
"GO:397"	"GO:397"	"PTPRE"	"77/1812"	"426/12202"	0.0356217551581312	0.311094128571703	0.278833716072605	"75/731/740/1332/1482/1521/1555/1966/2084/2298/3709/4077/4741/4839/4898/5885/5947/6341/6539/7284/7892/7965/7988/8055/8222/8324/8357/8455/8673/8693/9224/9445/10787/11324/11635/11703/12381/12472/13050/13904/14988/15371/15748/16167/16190/16760/17833/18076/18159/18428/18789/18987/20005/20362/21397/22456/22474/22790/23178/23440/23774/24647/26022/26360/26511/27095/27312/27332/27550/27624/27642/27917/28236/29081/29450/30766/31240"	77
"GO:238"	"GO:238"	"GABPA_MELCELLLINE_MM9"	"18/1812"	"79/12202"	0.0389686893207007	0.311094128571703	0.278833716072605	"3055/3343/4028/7006/7562/8076/11799/21038/22211/23603/23621/24381/24482/29007/30841/31168/31314/32648"	18
"GO:26"	"GO:26"	"BRCA1"	"70/1812"	"386/12202"	0.0408494534523929	0.311094128571703	0.278833716072605	"680/1482/1725/2084/2401/4197/4537/4611/4849/4898/5167/6248/6539/7467/8085/8222/8357/8674/8693/9124/9368/9445/10340/11190/11291/11349/11350/12547/13904/14230/14463/14729/15706/15976/16336/16388/16760/16821/18076/18196/18428/18856/18987/19304/20005/20095/20420/20653/20853/20941/21035/21397/21623/22247/22735/22810/23203/25913/26022/26156/26702/27312/27332/27642/27825/30475/30855/31104/31314/31426"	70
"GO:372"	"GO:372"	"NR2C2_GM12878_HG19"	"69/1812"	"381/12202"	0.0431219584158797	0.311094128571703	0.278833716072605	"147/148/216/308/1450/2015/2331/2402/2615/3203/3576/4131/4188/5964/6113/6143/6832/7006/7245/8502/12221/12457/12472/12857/13035/13335/13556/13572/13730/13904/13952/14185/15748/16801/17283/17435/17478/19427/19713/19942/20873/21122/21572/22211/22479/22644/22988/23828/23994/24279/24630/24632/25061/25431/25629/26118/26962/27150/27302/27361/27626/28640/29582/29783/30475/30775/31168/32138/32300"	69
"GO:375"	"GO:375"	"NR2C2_K562_HG19"	"46/1812"	"244/12202"	0.0492441431653096	0.331577230646418	0.297192723664325	"147/148/216/308/2015/2331/2615/3203/4131/4188/5964/6113/6832/7245/8502/12221/12857/13035/13335/13730/13904/15748/16801/17283/17435/17478/19427/20872/20873/21122/22211/22479/22988/23173/23828/23994/24630/24632/25061/25629/27150/27302/27361/27626/28640/29783"	46
"GO:496"	"GO:496"	"TCF12_MCF7_HG19"	"14/1812"	"62/12202"	0.0676727892164794	0.427184481929026	0.382885517935344	"214/5738/6475/6709/8424/11226/15695/17899/22850/25913/26224/29153/29546/30337"	14
"GO:44"	"GO:44"	"CNPPD1"	"52/1812"	"288/12202"	0.0741701236463485	0.440657793428306	0.39496164913845	"263/1966/2401/2551/3055/3496/3732/4537/4611/5947/6248/6539/7115/7514/8357/8632/8674/9372/10313/12221/12236/12381/12570/12974/12975/12996/13264/13926/15685/16388/16528/17417/18076/18856/19785/19869/20095/20308/20405/20941/21035/23178/23243/25549/26360/26511/27868/29323/29582/29965/31336/31426"	52
"GO:464"	"GO:464"	"SRF_HCT116_HG19"	"47/1812"	"260/12202"	0.0846043461184998	0.474724386553805	0.425495541882514	"138/2261/2984/4321/7568/8222/11192/11520/12161/12745/12974/12975/13185/13335/13666/13904/13910/14142/14187/15188/15253/15560/15684/17283/17478/18196/18197/18348/18856/19648/19942/20095/20324/22479/22644/23603/23950/24702/25750/26022/26727/27019/28134/28914/31030/31314/32648"	47
"GO:514"	"GO:514"	"TEN1.CDK3"	"35/1812"	"188/12202"	0.0895664091114098	0.476116174750126	0.426743001860457	"671/1332/2298/2401/4839/4898/5286/5947/6241/6539/7284/7391/8357/8455/9445/11349/11635/12221/12236/12381/12472/13050/15371/15748/16336/16760/18789/18987/20405/22474/23376/23774/26356/27332/28236"	35
