"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:26"	"GO:26"	"BRCA1"	"71/1681"	"386/12202"	0.00595074554429234	0.567774412499951	0.567774412499951	"690/846/1459/1725/3198/3201/3414/4952/4988/5491/6339/6539/6890/7446/7528/7951/8085/8311/8376/8520/8730/8993/9316/9727/10272/10497/11349/11737/12532/12993/13576/13588/13994/14144/14230/14398/14472/15223/15976/16388/17577/17716/17752/17814/18196/18286/18880/19378/19699/19884/20005/20070/20853/21111/21397/22091/22457/22551/22810/24225/25146/25424/26024/26702/27182/27370/29856/29916/31017/31104/31939"	71
"GO:510"	"GO:510"	"TEAD4_HEPG2_HG19"	"30/1681"	"143/12202"	0.0112430576732664	0.567774412499951	0.567774412499951	"2386/3714/4522/5492/5860/7718/8203/9174/11001/11079/13700/15851/16388/16530/19080/19378/20005/20491/20687/21618/22500/24240/24706/25479/25732/25758/27182/27536/28943/31236"	30
"GO:27"	"GO:27"	"CACNG7"	"30/1681"	"150/12202"	0.0213495834322966	0.718769308887319	0.718769308887319	"5818/6339/6539/7470/7951/8037/8520/9727/10316/11001/11313/11689/12996/13362/14177/14325/14351/14626/15943/16101/16817/21111/21718/22250/24240/27370/29446/31017/31092/32259"	30
"GO:459"	"GO:459"	"SREBF1_HEPG2_HG19"	"54/1681"	"313/12202"	0.0453798220750841	0.798446384946126	0.798446384946126	"690/1529/2437/3322/4208/4695/4823/4927/5145/6331/7157/7218/8268/10272/11079/12066/12988/13084/13162/13394/13439/13736/13809/14092/15223/17046/17089/17321/17478/18946/19814/20070/20293/20859/21547/22510/22529/22824/22856/23202/23632/23635/24225/25479/25557/26896/27976/28639/28730/28943/29183/30994/31869/32559"	54
"GO:251"	"GO:251"	"GATA3_A549_HG19"	"35/1681"	"193/12202"	0.0517394105941188	0.798446384946126	0.798446384946126	"2218/2379/2386/2497/3168/3637/9605/11737/12630/13698/13700/13772/14707/15576/16700/17827/18863/22250/22367/22824/24820/24950/26726/26796/26890/27262/27436/28563/28735/28780/28781/28943/30832/30979/31006"	35
"GO:507"	"GO:507"	"TEAD4_A549_HG19"	"45/1681"	"258/12202"	0.0543068442824472	0.798446384946126	0.798446384946126	"898/1135/2200/2331/2386/2497/3118/3714/3956/4522/5208/5492/6128/7718/7958/8203/11182/11423/13162/13424/13700/14670/16397/16656/18140/18934/19378/19884/20005/20111/20491/20946/21618/22250/24240/24429/24706/25058/25732/26530/28455/29708/30231/30979/32103"	45
"GO:577"	"GO:577"	"ZZZ3_HELAS3_HG19"	"24/1681"	"125/12202"	0.0553378682635929	0.798446384946126	0.798446384946126	"2554/2933/4380/5658/6114/7011/7366/8203/8665/10200/14398/16272/17644/19164/20014/22758/23344/23575/25051/25453/25517/26846/29984/30100"	24
"GO:4"	"GO:4"	"ASF1A"	"46/1681"	"272/12202"	0.0793151112376382	0.828639282077728	0.828639282077728	"846/1725/3201/4952/5546/6890/6909/7218/7528/7892/8311/8376/9316/12579/13576/13588/13882/14398/14670/15107/15703/16316/16388/16752/17284/17577/17814/18196/18780/19884/20953/21008/21111/21718/22250/22810/23208/23346/23852/24230/24240/25424/25488/25848/30984/31939"	46
"GO:211"	"GO:211"	"FOSL1_C2C12_MM9"	"28/1681"	"156/12202"	0.0834194518522257	0.828639282077728	0.828639282077728	"712/2437/2694/3055/3168/3951/4693/8376/9703/11491/12703/13162/13559/13657/13809/14061/14188/14472/14502/17089/18181/18871/21111/24230/25058/25273/29074/30535"	28
"GO:433"	"GO:433"	"RXRA_GM12878_HG19"	"32/1681"	"183/12202"	0.0899595341142451	0.828639282077728	0.828639282077728	"26/1509/3714/5491/5690/7562/7963/8248/8428/8684/12630/13948/19880/19884/20446/20491/22250/22497/22677/22758/23328/23427/23987/24173/24659/24706/26702/27159/27361/28335/28390/31236"	32
"GO:390"	"GO:390"	"PAX5_GM12892_HG19"	"48/1681"	"288/12202"	0.0902478426025249	0.828639282077728	0.828639282077728	"18/530/1509/2564/2935/4208/4213/4322/4823/5644/6010/6295/6937/7011/8248/8817/9097/11389/12235/12630/12766/13091/13551/14398/15622/19669/20446/21816/22250/22459/22497/22824/23344/24152/24210/24429/24659/24950/25968/26541/26726/27943/27971/29032/30721/30830/31236/31355"	48
"GO:197"	"GO:197"	"ESR1_T47D_HG19"	"42/1681"	"252/12202"	0.107036479083075	0.850724828920425	0.850724828920425	"362/716/1135/2208/2258/2364/2437/2694/3371/3747/5222/6694/9006/10180/10664/11713/13698/13700/14726/15453/16501/17555/17609/18017/18146/19027/19412/22245/23208/24214/24820/25968/26334/26436/27370/28319/28605/29380/29747/30036/30567/30721"	42
