"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"1"	0	1.03030605325524	0.943	0.539	0	"CD4+ T"	"ENSDNOG00000042721"
"2"	0	0.88160653450743	0.87	0.639	0	"CD4+ T"	"ENSDNOG00000045345"
"3"	0	0.794197428992417	0.976	0.7	0	"CD4+ T"	"ENSDNOG00000035400"
"4"	0	0.784643150675477	0.934	0.716	0	"CD4+ T"	"ENSDNOG00000041688"
"5"	0	0.765167511590829	0.812	0.48	0	"CD4+ T"	"ENSDNOG00000019529"
"6"	0	0.680753262923644	0.903	0.598	0	"CD4+ T"	"ENSDNOG00000005279"
"7"	0	0.641480000820616	0.88	0.671	0	"CD4+ T"	"ENSDNOG00000040096"
"8"	0	0.557490472103044	0.841	0.595	0	"CD4+ T"	"ENSDNOG00000048140"
"9"	0	0.533936329396719	0.804	0.566	0	"CD4+ T"	"ENSDNOG00000041323"
"10"	0	0.516266774398982	0.696	0.476	0	"CD4+ T"	"ENSDNOG00000031506"
"11"	0	0.495401970214838	0.78	0.569	0	"CD4+ T"	"ENSDNOG00000008415"
"12"	0	0.475613924786761	0.739	0.485	0	"CD4+ T"	"ENSDNOG00000011482"
"13"	0	0.455496284279529	0.946	0.828	0	"CD4+ T"	"ENSDNOG00000014105"
"14"	0	0.455190777298455	0.894	0.665	0	"CD4+ T"	"ENSDNOG00000038558"
"15"	0	0.405837922448321	0.994	0.817	0	"CD4+ T"	"ENSDNOG00000045979"
"16"	0	0.403901487608249	0.621	0.404	0	"CD4+ T"	"ENSDNOG00000049566"
"17"	0	0.374497790276789	0.824	0.597	0	"CD4+ T"	"ENSDNOG00000009597"
"18"	0	0.353084938341143	0.608	0.391	0	"CD4+ T"	"ENSDNOG00000018729"
"19"	0	0.351560564384164	0.986	0.881	0	"CD4+ T"	"ENSDNOG00000025237"
"20"	0	0.33206089571647	0.946	0.789	0	"CD4+ T"	"ENSDNOG00000034167"
"21"	0	0.293072956059298	0.914	0.709	0	"CD4+ T"	"ENSDNOG00000032905"
"22"	0	0.2816439602602	0.805	0.639	0	"CD4+ T"	"ENSDNOG00000012037"
"23"	0	0.281123326876976	0.876	0.675	0	"CD4+ T"	"ENSDNOG00000002614"
"24"	1.51739942198192e-275	2.50380531886092	0.569	0.704	7.58699710990958e-272	"CD4+ T"	"ENSDNOG00000042948"
"25"	3.47678578202752e-267	0.346509057875665	0.712	0.604	1.73839289101376e-263	"CD4+ T"	"ENSDNOG00000033764"
"26"	1.27051331357814e-242	0.252911618914542	0.668	0.513	6.35256656789071e-239	"CD4+ T"	"ENSDNOG00000033820"
"27"	3.3956496334153e-241	0.376821028186564	0.702	0.51	1.69782481670765e-237	"CD4+ T"	"ENSDNOG00000035605"
"28"	3.80622588674248e-199	0.321776610193691	0.741	0.617	1.90311294337124e-195	"CD4+ T"	"ENSDNOG00000045202"
"29"	8.25521899301106e-154	0.266530112719406	0.567	0.436	4.12760949650553e-150	"CD4+ T"	"ENSDNOG00000031371"
"30"	1.77255888296037e-139	0.357848852197122	0.765	0.672	8.86279441480186e-136	"CD4+ T"	"ENSDNOG00000019241"
"31"	3.01246559852026e-139	0.267236838570244	0.584	0.457	1.50623279926013e-135	"CD4+ T"	"ENSDNOG00000031253"
"32"	2.48696123418457e-117	0.304426264872629	0.558	0.429	1.24348061709229e-113	"CD4+ T"	"ENSDNOG00000051974"
"33"	4.87378184457506e-91	0.552950220011268	0.579	0.445	2.43689092228753e-87	"CD4+ T"	"ENSDNOG00000045722"
"34"	2.13917745747968e-90	0.297603404190908	0.52	0.403	1.06958872873984e-86	"CD4+ T"	"ENSDNOG00000041677"
"35"	4.72728278496475e-85	0.285626274178281	0.467	0.362	2.36364139248237e-81	"CD4+ T"	"ENSDNOG00000032695"
"36"	4.72658534468663e-79	1.30914545319257	0.262	0.377	2.36329267234331e-75	"CD4+ T"	"ENSDNOG00000048359"
"37"	5.83256442727205e-55	1.2841466361445	0.202	0.284	2.91628221363603e-51	"CD4+ T"	"ENSDNOG00000037466"
"38"	1.59125324212299e-54	0.502188041869381	0.418	0.495	7.95626621061497e-51	"CD4+ T"	"ENSDNOG00000025188"
"39"	2.44052942501123e-52	1.24160016200404	0.223	0.31	1.22026471250561e-48	"CD4+ T"	"ENSDNOG00000040115"
"40"	1.18405741097723e-33	1.29907028588476	0.248	0.326	5.92028705488613e-30	"CD4+ T"	"ENSDNOG00000044236"
"41"	8.43746422323875e-29	8.84861994994596	0.527	0.568	4.21873211161937e-25	"CD4+ T"	"ENSDNOG00000035836"
"42"	5.407776191843e-22	1.30032511809675	0.434	0.358	2.7038880959215e-18	"CD4+ T"	"ENSDNOG00000003146"
"43"	4.3143419124468e-21	5.42799308234275	0.249	0.322	2.1571709562234e-17	"CD4+ T"	"ENSDNOG00000018203"
"44"	4.51941182882048e-16	14.7598570766788	0.333	0.369	2.25970591441024e-12	"CD4+ T"	"ENSDNOG00000032097"
"45"	9.93258562335991e-16	0.591061774553385	0.395	0.433	4.96629281167995e-12	"CD4+ T"	"ENSDNOG00000008114"
"46"	3.4292180713097e-15	0.274438715543237	0.263	0.301	1.71460903565485e-11	"CD4+ T"	"ENSDNOG00000049735"
"47"	2.47189787923975e-11	0.756154105686255	0.347	0.274	1.23594893961987e-07	"CD4+ T"	"ENSDNOG00000005710"
"48"	8.98320611877017e-10	0.318561878199987	0.439	0.402	4.49160305938509e-06	"CD4+ T"	"ENSDNOG00000006145"
"49"	7.57370407954331e-06	2.37841275294517	0.367	0.392	0.0378685203977166	"CD4+ T"	"ENSDNOG00000046801"
"50"	0.000109523193947611	0.468166596916324	0.283	0.296	0.547615969738057	"CD4+ T"	"ENSDNOG00000043863"
"51"	0.00283281033761577	2.43429106448491	0.346	0.339	1	"CD4+ T"	"ENSDNOG00000013684"
"52"	0.0446975696630084	13.3638513428858	0.352	0.307	1	"CD4+ T"	"ENSDNOG00000040141"
"53"	0.281423698813774	1.41453910062838	0.255	0.237	1	"CD4+ T"	"ENSDNOG00000036781"
"54"	0	1.04336542040837	0.995	0.787	0	"CD4+ Treg"	"ENSDNOG00000043192"
"55"	0	0.954352230401649	0.933	0.619	0	"CD4+ Treg"	"ENSDNOG00000048375"
"56"	0	0.758107847053117	0.881	0.634	0	"CD4+ Treg"	"ENSDNOG00000012037"
"57"	0	0.74466975098442	0.96	0.757	0	"CD4+ Treg"	"ENSDNOG00000036774"
"58"	0	0.569185609408879	0.994	0.823	0	"CD4+ Treg"	"ENSDNOG00000045979"
"59"	0	0.5621084801577	0.901	0.671	0	"CD4+ Treg"	"ENSDNOG00000038558"
"60"	0	0.540206233319239	0.97	0.78	0	"CD4+ Treg"	"ENSDNOG00000042941"
"61"	0	0.47666049601295	0.943	0.712	0	"CD4+ Treg"	"ENSDNOG00000032905"
"62"	0	0.435329192275457	0.917	0.712	0	"CD4+ Treg"	"ENSDNOG00000025294"
"63"	0	0.405212273563272	0.95	0.794	0	"CD4+ Treg"	"ENSDNOG00000034167"
"64"	0	0.372187262442425	0.859	0.599	0	"CD4+ Treg"	"ENSDNOG00000009597"
"65"	0	0.324525748346922	0.652	0.424	0	"CD4+ Treg"	"ENSDNOG00000005685"
"66"	0	0.313979111671545	0.736	0.522	0	"CD4+ Treg"	"ENSDNOG00000047398"
"67"	8.17419121486325e-308	0.256948286287514	0.678	0.481	4.08709560743162e-304	"CD4+ Treg"	"ENSDNOG00000047723"
"68"	1.25984932807523e-306	0.364735934276927	0.739	0.542	6.29924664037614e-303	"CD4+ Treg"	"ENSDNOG00000048943"
"69"	1.58181280077908e-297	0.33295010109983	0.847	0.683	7.90906400389539e-294	"CD4+ Treg"	"ENSDNOG00000040096"
"70"	3.71228188928356e-296	0.344829997331959	0.718	0.548	1.85614094464178e-292	"CD4+ Treg"	"ENSDNOG00000046954"
"71"	8.67505541472298e-282	0.359333229650954	0.753	0.547	4.33752770736149e-278	"CD4+ Treg"	"ENSDNOG00000038813"
"72"	8.88896422119384e-266	0.256431512996138	0.701	0.492	4.44448211059692e-262	"CD4+ Treg"	"ENSDNOG00000011789"
"73"	5.95818384733853e-264	0.605388495751461	0.742	0.512	2.97909192366926e-260	"CD4+ Treg"	"ENSDNOG00000010869"
"74"	7.60322093633662e-258	0.411937251025254	0.795	0.621	3.80161046816831e-254	"CD4+ Treg"	"ENSDNOG00000047119"
"75"	6.45944103008902e-232	0.328607995485802	0.998	0.95	3.22972051504451e-228	"CD4+ Treg"	"ENSDNOG00000016414"
"76"	6.43208696555338e-230	0.360964494881008	0.728	0.512	3.21604348277669e-226	"CD4+ Treg"	"ENSDNOG00000035605"
"77"	1.40671013022644e-225	0.311420273689096	0.747	0.596	7.0335506511322e-222	"CD4+ Treg"	"ENSDNOG00000047109"
"78"	3.69722619763619e-223	0.292213103736512	0.686	0.501	1.84861309881809e-219	"CD4+ Treg"	"ENSDNOG00000038849"
"79"	1.35063062047121e-219	0.335552587603526	0.785	0.604	6.75315310235603e-216	"CD4+ Treg"	"ENSDNOG00000047352"
"80"	4.59680988124967e-214	0.379989202021096	0.617	0.394	2.29840494062483e-210	"CD4+ Treg"	"ENSDNOG00000002205"
"81"	4.58711208682906e-213	0.259550134843032	0.934	0.852	2.29355604341453e-209	"CD4+ Treg"	"ENSDNOG00000035353"
"82"	3.87269266680611e-210	0.27740216142002	0.628	0.428	1.93634633340306e-206	"CD4+ Treg"	"ENSDNOG00000025633"
"83"	4.97761732166349e-209	0.333642498254335	0.926	0.777	2.48880866083174e-205	"CD4+ Treg"	"ENSDNOG00000032661"
"84"	1.35342269745498e-202	0.909338666210578	0.51	0.627	6.7671134872749e-199	"CD4+ Treg"	"ENSDNOG00000042660"
"85"	2.04258065340869e-200	0.285858914841684	0.979	0.94	1.02129032670435e-196	"CD4+ Treg"	"ENSDNOG00000035289"
"86"	1.47549610750166e-186	0.252958315772146	0.668	0.458	7.37748053750828e-183	"CD4+ Treg"	"ENSDNOG00000044259"
"87"	8.80833808948897e-177	0.452961047821201	0.989	0.886	4.40416904474449e-173	"CD4+ Treg"	"ENSDNOG00000038381"
"88"	4.05422825798505e-166	1.63187488425341	0.808	0.687	2.02711412899252e-162	"CD4+ Treg"	"ENSDNOG00000042636"
"89"	2.34737821643142e-159	0.389274878944678	0.803	0.623	1.17368910821571e-155	"CD4+ Treg"	"ENSDNOG00000005279"
"90"	3.42634644468041e-159	0.401770316054175	0.756	0.619	1.71317322234021e-155	"CD4+ Treg"	"ENSDNOG00000045202"
"91"	7.54117484875379e-154	0.308136183359881	0.608	0.444	3.7705874243769e-150	"CD4+ Treg"	"ENSDNOG00000049432"
"92"	4.71805442311585e-139	0.273312833616386	0.733	0.581	2.35902721155793e-135	"CD4+ Treg"	"ENSDNOG00000037161"
"93"	2.80708959420289e-138	0.584259790757381	0.661	0.511	1.40354479710144e-134	"CD4+ Treg"	"ENSDNOG00000047869"
"94"	8.45035082600732e-49	0.317904850602074	0.854	0.753	4.22517541300366e-45	"CD4+ Treg"	"ENSDNOG00000041581"
"95"	5.35128475498589e-48	1.02215711484555	0.45	0.517	2.67564237749295e-44	"CD4+ Treg"	"ENSDNOG00000001746"
"96"	1.16562656912593e-46	1.84814866200523	0.375	0.454	5.82813284562966e-43	"CD4+ Treg"	"ENSDNOG00000036402"
"97"	2.37236281742092e-42	0.5145957650055	0.446	0.304	1.18618140871046e-38	"CD4+ Treg"	"ENSDNOG00000004477"
"98"	3.3336883423869e-33	0.30681896634684	0.331	0.238	1.66684417119345e-29	"CD4+ Treg"	"ENSDNOG00000038571"
"99"	3.80256952765061e-24	3.52304541133803	0.527	0.454	1.90128476382531e-20	"CD4+ Treg"	"ENSDNOG00000031098"
"100"	2.36174398804491e-23	1.14803294892666	0.439	0.495	1.18087199402245e-19	"CD4+ Treg"	"ENSDNOG00000015763"
"101"	4.01408543073924e-23	0.323986718343055	0.493	0.4	2.00704271536962e-19	"CD4+ Treg"	"ENSDNOG00000046967"
"102"	1.27549169374234e-22	0.381225549699647	0.362	0.273	6.37745846871172e-19	"CD4+ Treg"	"ENSDNOG00000015565"
"103"	1.91156419952204e-19	0.286195852691564	0.251	0.294	9.55782099761021e-16	"CD4+ Treg"	"ENSDNOG00000045456"
"104"	3.99127404066063e-17	0.333214755713923	0.371	0.256	1.99563702033031e-13	"CD4+ Treg"	"ENSDNOG00000042141"
"105"	8.68254639283371e-17	1.13847793823387	0.364	0.291	4.34127319641685e-13	"CD4+ Treg"	"ENSDNOG00000042103"
"106"	3.32118640497035e-16	0.30621959577207	0.583	0.514	1.66059320248518e-12	"CD4+ Treg"	"ENSDNOG00000016835"
"107"	5.03507745106433e-15	2.55848662969545	0.362	0.391	2.51753872553216e-11	"CD4+ Treg"	"ENSDNOG00000030820"
"108"	2.00920879377814e-07	0.742625466963802	0.607	0.557	0.00100460439688907	"CD4+ Treg"	"ENSDNOG00000030984"
"109"	0.005239614660644	1.4984528285197	0.503	0.455	1	"CD4+ Treg"	"ENSDNOG00000048366"
"110"	0.00762565950496409	1.14783733987108	0.256	0.181	1	"CD4+ Treg"	"ENSDNOG00000041791"
"111"	0.0260175790434562	0.477202631216927	0.757	0.725	1	"CD4+ Treg"	"ENSDNOG00000045064"
"112"	0.0630337062408246	0.270490658713964	0.364	0.327	1	"CD4+ Treg"	"ENSDNOG00000032383"
"113"	0.108837787842476	0.345108000358355	0.268	0.223	1	"CD4+ Treg"	"ENSDNOG00000009810"
"114"	0.200469539973697	0.952267557505699	0.288	0.239	1	"CD4+ Treg"	"ENSDNOG00000034989"
"115"	0.274401372654386	4.1256295001453	0.6	0.603	1	"CD4+ Treg"	"ENSDNOG00000030813"
"116"	0.387589832669219	0.872740616503891	0.253	0.203	1	"CD4+ Treg"	"ENSDNOG00000048341"
"117"	0.422894943721464	0.28528157756349	0.412	0.397	1	"CD4+ Treg"	"ENSDNOG00000049129"
"118"	0.570058008690904	0.443975167537213	0.464	0.438	1	"CD4+ Treg"	"ENSDNOG00000032502"
"119"	0.928462680383735	0.382583286010305	0.419	0.398	1	"CD4+ Treg"	"ENSDNOG00000032222"
"120"	0	11.6678433583361	0.296	0.591	0	"CD14+ Monocytes"	"ENSDNOG00000043276"
"121"	0	6.0016043919306	0.569	0.364	0	"CD14+ Monocytes"	"ENSDNOG00000030654"
"122"	0	3.63263747973825	0.999	0.586	0	"CD14+ Monocytes"	"ENSDNOG00000048538"
"123"	0	3.54912452896045	0.995	0.589	0	"CD14+ Monocytes"	"ENSDNOG00000036956"
"124"	0	3.54405832344772	1	0.59	0	"CD14+ Monocytes"	"ENSDNOG00000018894"
"125"	0	3.32159185032133	0.991	0.566	0	"CD14+ Monocytes"	"ENSDNOG00000038062"
"126"	0	3.27023494112885	0.591	0.381	0	"CD14+ Monocytes"	"ENSDNOG00000034880"
"127"	0	2.63863494462723	0.997	0.565	0	"CD14+ Monocytes"	"ENSDNOG00000018269"
"128"	0	2.62739617322784	0.999	0.621	0	"CD14+ Monocytes"	"ENSDNOG00000046032"
"129"	0	2.47237206006029	0.89	0.544	0	"CD14+ Monocytes"	"ENSDNOG00000048965"
"130"	0	2.46031525893157	0.982	0.551	0	"CD14+ Monocytes"	"ENSDNOG00000034943"
"131"	0	2.45551154997248	0.639	0.512	0	"CD14+ Monocytes"	"ENSDNOG00000005585"
"132"	0	2.30244089065731	0.995	0.653	0	"CD14+ Monocytes"	"ENSDNOG00000036172"
"133"	0	2.26130339537002	0.964	0.567	0	"CD14+ Monocytes"	"ENSDNOG00000025666"
"134"	0	2.09736727461672	0.993	0.612	0	"CD14+ Monocytes"	"ENSDNOG00000047673"
"135"	0	1.95555438151649	0.956	0.562	0	"CD14+ Monocytes"	"ENSDNOG00000047826"
"136"	0	1.86226837268759	0.954	0.557	0	"CD14+ Monocytes"	"ENSDNOG00000035200"
"137"	0	1.85456580920422	0.992	0.798	0	"CD14+ Monocytes"	"ENSDNOG00000019230"
"138"	0	1.84322350062076	0.94	0.474	0	"CD14+ Monocytes"	"ENSDNOG00000025512"
"139"	0	1.82761229879734	0.841	0.53	0	"CD14+ Monocytes"	"ENSDNOG00000049803"
"140"	0	1.81779777275421	0.897	0.557	0	"CD14+ Monocytes"	"ENSDNOG00000033465"
"141"	0	1.74134222159156	0.995	0.802	0	"CD14+ Monocytes"	"ENSDNOG00000033443"
"142"	0	1.70495184450659	0.706	0.476	0	"CD14+ Monocytes"	"ENSDNOG00000007075"
"143"	0	1.66851495777268	0.956	0.662	0	"CD14+ Monocytes"	"ENSDNOG00000038302"
"144"	0	1.62737342998308	0.97	0.683	0	"CD14+ Monocytes"	"ENSDNOG00000049724"
"145"	0	1.61098710993662	0.842	0.331	0	"CD14+ Monocytes"	"ENSDNOG00000051663"
"146"	0	1.55466561889605	0.914	0.394	0	"CD14+ Monocytes"	"ENSDNOG00000016210"
"147"	0	1.54145820026119	0.96	0.644	0	"CD14+ Monocytes"	"ENSDNOG00000036764"
"148"	0	1.50041357567089	0.999	0.929	0	"CD14+ Monocytes"	"ENSDNOG00000038555"
"149"	0	1.49049934412895	0.871	0.546	0	"CD14+ Monocytes"	"ENSDNOG00000008908"
"150"	0	1.48223082260533	0.997	0.883	0	"CD14+ Monocytes"	"ENSDNOG00000031516"
"151"	0	1.47207756672166	0.919	0.606	0	"CD14+ Monocytes"	"ENSDNOG00000040880"
"152"	0	1.47047455856908	0.866	0.405	0	"CD14+ Monocytes"	"ENSDNOG00000040814"
"153"	0	1.45260342935804	0.987	0.785	0	"CD14+ Monocytes"	"ENSDNOG00000031747"
"154"	0	1.44914904125335	0.849	0.392	0	"CD14+ Monocytes"	"ENSDNOG00000037681"
"155"	0	1.43802242691357	0.85	0.502	0	"CD14+ Monocytes"	"ENSDNOG00000031036"
"156"	0	1.42623241779715	0.848	0.557	0	"CD14+ Monocytes"	"ENSDNOG00000006191"
"157"	0	1.42475542129716	0.871	0.447	0	"CD14+ Monocytes"	"ENSDNOG00000018263"
"158"	0	1.42440398195134	0.904	0.609	0	"CD14+ Monocytes"	"ENSDNOG00000018450"
"159"	0	1.42280316311698	0.716	0.476	0	"CD14+ Monocytes"	"ENSDNOG00000002864"
"160"	0	1.41979123537206	0.888	0.517	0	"CD14+ Monocytes"	"ENSDNOG00000019028"
"161"	0	1.40968467827316	0.976	0.735	0	"CD14+ Monocytes"	"ENSDNOG00000033767"
"162"	0	1.39536747059578	0.946	0.624	0	"CD14+ Monocytes"	"ENSDNOG00000000347"
"163"	0	1.39178866692142	0.936	0.651	0	"CD14+ Monocytes"	"ENSDNOG00000019896"
"164"	0	1.36597282135026	0.887	0.491	0	"CD14+ Monocytes"	"ENSDNOG00000041462"
"165"	0	1.36139913929427	0.94	0.662	0	"CD14+ Monocytes"	"ENSDNOG00000005105"
"166"	0	1.35141188405355	0.952	0.629	0	"CD14+ Monocytes"	"ENSDNOG00000033138"
"167"	0	1.34708970483787	0.899	0.608	0	"CD14+ Monocytes"	"ENSDNOG00000052098"
"168"	0	1.34372646336478	0.969	0.733	0	"CD14+ Monocytes"	"ENSDNOG00000039611"
"169"	0	1.33063789671838	0.788	0.349	0	"CD14+ Monocytes"	"ENSDNOG00000034151"
"170"	0	1.31975621478225	0.545	0.36	0	"CD14+ Monocytes"	"ENSDNOG00000031789"
"171"	0	1.31453149977822	0.888	0.529	0	"CD14+ Monocytes"	"ENSDNOG00000007242"
"172"	0	1.30560359051226	0.797	0.505	0	"CD14+ Monocytes"	"ENSDNOG00000030913"
"173"	0	1.30362358002696	0.893	0.578	0	"CD14+ Monocytes"	"ENSDNOG00000030671"
"174"	0	1.27969328716634	0.976	0.811	0	"CD14+ Monocytes"	"ENSDNOG00000049169"
"175"	0	1.26633896240544	0.695	0.505	0	"CD14+ Monocytes"	"ENSDNOG00000041692"
"176"	0	1.25709291522545	0.827	0.52	0	"CD14+ Monocytes"	"ENSDNOG00000034707"
"177"	0	1.25689786330549	0.803	0.349	0	"CD14+ Monocytes"	"ENSDNOG00000041591"
"178"	0	1.24466654839136	0.84	0.557	0	"CD14+ Monocytes"	"ENSDNOG00000039749"
"179"	0	1.23708160240649	0.875	0.569	0	"CD14+ Monocytes"	"ENSDNOG00000031609"
"180"	0	1.22703961692455	0.967	0.773	0	"CD14+ Monocytes"	"ENSDNOG00000035525"
"181"	0	1.22166898723231	0.866	0.507	0	"CD14+ Monocytes"	"ENSDNOG00000036565"
"182"	0	1.21788520552146	0.7	0.462	0	"CD14+ Monocytes"	"ENSDNOG00000045388"
"183"	0	1.20621253762064	0.891	0.605	0	"CD14+ Monocytes"	"ENSDNOG00000012604"
"184"	0	1.20153840321769	0.82	0.352	0	"CD14+ Monocytes"	"ENSDNOG00000048864"
"185"	0	1.19040278020251	0.601	0.317	0	"CD14+ Monocytes"	"ENSDNOG00000048404"
"186"	0	1.18931325755563	0.86	0.6	0	"CD14+ Monocytes"	"ENSDNOG00000030686"
"187"	0	1.1849347332609	0.751	0.382	0	"CD14+ Monocytes"	"ENSDNOG00000034860"
"188"	0	1.17649254684498	0.831	0.548	0	"CD14+ Monocytes"	"ENSDNOG00000046025"
"189"	0	1.16524060291426	0.777	0.533	0	"CD14+ Monocytes"	"ENSDNOG00000041195"
"190"	0	1.16047396311188	0.755	0.281	0	"CD14+ Monocytes"	"ENSDNOG00000031304"
"191"	0	1.13896940726878	1	0.991	0	"CD14+ Monocytes"	"ENSDNOG00000011305"
"192"	0	1.13873561031473	0.997	0.908	0	"CD14+ Monocytes"	"ENSDNOG00000018812"
"193"	0	1.11878000068236	0.783	0.391	0	"CD14+ Monocytes"	"ENSDNOG00000030607"
"194"	0	1.11155266590049	0.773	0.469	0	"CD14+ Monocytes"	"ENSDNOG00000046870"
"195"	0	1.10032120443173	0.874	0.667	0	"CD14+ Monocytes"	"ENSDNOG00000040082"
"196"	0	1.09639303927059	0.903	0.653	0	"CD14+ Monocytes"	"ENSDNOG00000036598"
"197"	0	1.09322369346938	0.889	0.663	0	"CD14+ Monocytes"	"ENSDNOG00000015061"
"198"	0	1.09317289329693	0.911	0.654	0	"CD14+ Monocytes"	"ENSDNOG00000035768"
"199"	0	1.0908273739876	0.848	0.596	0	"CD14+ Monocytes"	"ENSDNOG00000017823"
"200"	0	1.08976809756685	0.867	0.549	0	"CD14+ Monocytes"	"ENSDNOG00000008510"
"201"	0	1.08096642895623	0.761	0.487	0	"CD14+ Monocytes"	"ENSDNOG00000043478"
"202"	0	1.08080490464454	0.834	0.566	0	"CD14+ Monocytes"	"ENSDNOG00000037374"
"203"	0	1.07843691987924	0.986	0.724	0	"CD14+ Monocytes"	"ENSDNOG00000043957"
"204"	0	1.07685407233889	0.835	0.562	0	"CD14+ Monocytes"	"ENSDNOG00000031629"
"205"	0	1.07477746592252	0.999	0.963	0	"CD14+ Monocytes"	"ENSDNOG00000001344"
"206"	0	1.07149948690273	0.753	0.463	0	"CD14+ Monocytes"	"ENSDNOG00000039053"
"207"	0	1.07100045673535	0.978	0.83	0	"CD14+ Monocytes"	"ENSDNOG00000019583"
"208"	0	1.06747888552445	0.997	0.912	0	"CD14+ Monocytes"	"ENSDNOG00000043179"
"209"	0	1.0617592788333	0.753	0.391	0	"CD14+ Monocytes"	"ENSDNOG00000019093"
"210"	0	1.06089116247859	0.884	0.537	0	"CD14+ Monocytes"	"ENSDNOG00000045373"
"211"	0	1.05994400168081	0.925	0.705	0	"CD14+ Monocytes"	"ENSDNOG00000016628"
"212"	0	1.0593315093919	0.857	0.574	0	"CD14+ Monocytes"	"ENSDNOG00000017550"
"213"	0	1.04974901706093	0.762	0.399	0	"CD14+ Monocytes"	"ENSDNOG00000000712"
"214"	0	1.04831764926155	0.913	0.702	0	"CD14+ Monocytes"	"ENSDNOG00000034363"
"215"	0	1.04664850412048	0.783	0.463	0	"CD14+ Monocytes"	"ENSDNOG00000019443"
"216"	0	1.04462800939133	0.966	0.869	0	"CD14+ Monocytes"	"ENSDNOG00000002067"
"217"	0	1.04339288926191	0.777	0.514	0	"CD14+ Monocytes"	"ENSDNOG00000031608"
"218"	0	1.03948838830784	0.89	0.63	0	"CD14+ Monocytes"	"ENSDNOG00000005673"
"219"	0	1.03854458430148	0.777	0.484	0	"CD14+ Monocytes"	"ENSDNOG00000018150"
"220"	0	1.03515814051643	0.911	0.714	0	"CD14+ Monocytes"	"ENSDNOG00000008396"
"221"	0	1.03462736722994	0.948	0.749	0	"CD14+ Monocytes"	"ENSDNOG00000009440"
"222"	0	1.03103038160303	0.865	0.598	0	"CD14+ Monocytes"	"ENSDNOG00000025582"
"223"	0	1.03026276398813	0.772	0.502	0	"CD14+ Monocytes"	"ENSDNOG00000045772"
"224"	0	1.02243334223669	1	0.977	0	"CD14+ Monocytes"	"ENSDNOG00000046934"
"225"	0	1.01194043279139	0.801	0.617	0	"CD14+ Monocytes"	"ENSDNOG00000033785"
"226"	0	1.00608199102179	0.758	0.504	0	"CD14+ Monocytes"	"ENSDNOG00000038475"
"227"	0	0.999006296323856	0.73	0.482	0	"CD14+ Monocytes"	"ENSDNOG00000041223"
"228"	0	0.997685065959469	0.813	0.466	0	"CD14+ Monocytes"	"ENSDNOG00000002384"
"229"	0	0.987319985152367	0.73	0.512	0	"CD14+ Monocytes"	"ENSDNOG00000035740"
"230"	0	0.987257712327098	0.752	0.498	0	"CD14+ Monocytes"	"ENSDNOG00000036368"
"231"	0	0.98268674701344	0.595	0.399	0	"CD14+ Monocytes"	"ENSDNOG00000043185"
"232"	0	0.974946343632148	0.788	0.577	0	"CD14+ Monocytes"	"ENSDNOG00000052916"
"233"	0	0.967246964977499	0.769	0.518	0	"CD14+ Monocytes"	"ENSDNOG00000036171"
"234"	0	0.960049094141813	0.858	0.574	0	"CD14+ Monocytes"	"ENSDNOG00000032989"
"235"	0	0.945268839737548	0.927	0.765	0	"CD14+ Monocytes"	"ENSDNOG00000012944"
"236"	0	0.944437555282556	0.716	0.474	0	"CD14+ Monocytes"	"ENSDNOG00000000426"
"237"	0	0.944288011376121	0.705	0.521	0	"CD14+ Monocytes"	"ENSDNOG00000037047"
"238"	0	0.94278201153872	0.781	0.543	0	"CD14+ Monocytes"	"ENSDNOG00000034002"
"239"	0	0.934380709610237	0.746	0.52	0	"CD14+ Monocytes"	"ENSDNOG00000015754"
"240"	0	0.931985539447882	0.747	0.461	0	"CD14+ Monocytes"	"ENSDNOG00000047421"
"241"	0	0.931258245644989	0.789	0.6	0	"CD14+ Monocytes"	"ENSDNOG00000023895"
"242"	0	0.906546931935063	0.85	0.614	0	"CD14+ Monocytes"	"ENSDNOG00000043562"
"243"	0	0.893741776814123	0.736	0.517	0	"CD14+ Monocytes"	"ENSDNOG00000048656"
"244"	0	0.893561272712087	0.713	0.505	0	"CD14+ Monocytes"	"ENSDNOG00000037390"
"245"	0	0.876432220204727	0.561	0.379	0	"CD14+ Monocytes"	"ENSDNOG00000018344"
"246"	0	0.874130336995423	0.6	0.269	0	"CD14+ Monocytes"	"ENSDNOG00000034439"
"247"	0	0.873800658124449	0.656	0.419	0	"CD14+ Monocytes"	"ENSDNOG00000050789"
"248"	0	0.871027961167024	0.723	0.468	0	"CD14+ Monocytes"	"ENSDNOG00000007884"
"249"	0	0.863964630428901	0.812	0.602	0	"CD14+ Monocytes"	"ENSDNOG00000045294"
"250"	0	0.86396289436265	0.646	0.408	0	"CD14+ Monocytes"	"ENSDNOG00000037520"
"251"	0	0.862054756955886	0.95	0.817	0	"CD14+ Monocytes"	"ENSDNOG00000032301"
"252"	0	0.858486330847001	0.724	0.464	0	"CD14+ Monocytes"	"ENSDNOG00000034912"
"253"	0	0.858286698478466	0.467	0.177	0	"CD14+ Monocytes"	"ENSDNOG00000038173"
"254"	0	0.852859411698201	0.762	0.392	0	"CD14+ Monocytes"	"ENSDNOG00000035897"
